年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2011年02月16日,3501,13801,,
2011年02月17日,3499,13794,,
2011年02月18日,3496,13781,,
2011年02月21日,3509,13832,,
2011年02月22日,3550,13995,,
2011年02月23日,3536,13939,,
2011年02月24日,3540,13953,,
2011年02月25日,3511,13841,,
2011年02月28日,3487,13746,,
2011年03月01日,3517,13863,,
2011年03月02日,3546,13978,,
2011年03月03日,3566,14056,,
2011年03月04日,3562,14039,,
2011年03月07日,3576,14094,,
2011年03月08日,3586,14137,,
2011年03月09日,3587,14140,,
2011年03月10日,3599,14187,,
2011年03月11日,3570,14070,,
2011年03月14日,3512,13843,,
2011年03月15日,3531,13920,,
2011年03月16日,3442,13569,,
2011年03月17日,3420,13480,,
2011年03月18日,3362,13253,,
2011年03月22日,3533,13925,,
2011年03月23日,3513,13847,,
2011年03月24日,3543,13966,,
2011年03月25日,3557,14019,,
2011年03月28日,3543,13964,,
2011年03月29日,3521,13880,,
2011年03月30日,3550,13993,,
2011年03月31日,3600,14190,,
2011年04月01日,3627,14297,,
2011年04月04日,3638,14338,,
2011年04月05日,3663,14440,,
2011年04月06日,3685,14527,,
2011年04月07日,3797,14966,,
2011年04月08日,3781,14906,,
2011年04月11日,3800,14978,,
2011年04月12日,3780,14900,,
2011年04月13日,3687,14533,,
2011年04月14日,3719,14658,,
2011年04月15日,3705,14605,,
2011年04月18日,3735,14724,,
2011年04月19日,3731,14706,,
2011年04月20日,3736,14727,,
2011年04月21日,3762,14828,,
2011年04月22日,3736,14727,,
2011年04月25日,3736,14727,,
2011年04月26日,3745,14761,,
2011年04月27日,3717,14650,,
2011年04月28日,3796,14964,,
2011年05月02日,3784,14916,,
2011年05月06日,3670,14467,,
2011年05月09日,3639,14345,,
2011年05月10日,3682,12429,,
2011年05月11日,3707,12513,,
2011年05月12日,3714,12537,,
2011年05月13日,3652,12327,,
2011年05月16日,3692,12464,,
2011年05月17日,3685,12439,,
2011年05月18日,3644,12302,,
2011年05月19日,3685,12441,,
2011年05月20日,3699,12485,,
2011年05月23日,3684,12436,,
2011年05月24日,3739,12622,,
2011年05月25日,3797,12818,,
2011年05月26日,3787,12784,,
2011年05月27日,3738,12620,,
2011年05月30日,3757,12683,,
2011年05月31日,3755,12675,,
2011年06月01日,3778,12753,,
2011年06月02日,3753,12669,,
2011年06月03日,3769,12722,,
2011年06月06日,3753,12669,,
2011年06月07日,3758,12686,,
2011年06月08日,3752,12665,,
2011年06月09日,3718,12549,,
2011年06月10日,3728,12584,,
2011年06月13日,3711,12526,,
2011年06月14日,3703,12499,,
2011年06月15日,3692,12462,,
2011年06月16日,3731,12595,,
2011年06月17日,3717,12549,,
2011年06月20日,3724,12572,,
2011年06月21日,3747,12650,,
2011年06月22日,3746,12645,,
2011年06月23日,3760,12694,,
2011年06月24日,3711,12527,,
2011年06月27日,3684,12437,,
2011年06月28日,3665,12373,,
2011年06月29日,3663,12365,,
2011年06月30日,3681,12425,,
2011年07月01日,3678,12417,,
2011年07月04日,3629,12251,,
2011年07月05日,3654,12336,,
2011年07月06日,3702,12496,,
2011年07月07日,3736,12613,,
2011年07月08日,3753,12669,0.00,4
2011年07月11日,3761,12696,,
2011年07月12日,3781,12762,,
2011年07月13日,3727,12581,,
2011年07月14日,3773,12737,,
2011年07月15日,3809,12859,,
2011年07月19日,3824,12909,,
2011年07月20日,3821,12897,,
2011年07月21日,3782,12768,,
2011年07月22日,3801,12831,,
2011年07月25日,3795,12812,,
2011年07月26日,3823,12905,,
2011年07月27日,3807,12850,,
2011年07月28日,3829,12926,,
2011年07月29日,3794,12808,,
2011年08月01日,3799,12826,,
2011年08月02日,3759,12688,,
2011年08月03日,3818,12889,,
2011年08月04日,3879,13095,,
2011年08月05日,4011,13541,,
2011年08月08日,3934,13280,,
2011年08月09日,3972,13407,,
2011年08月10日,4053,13683,,
2011年08月11日,4094,13821,,
2011年08月12日,4082,13778,,
2011年08月15日,4025,13588,,
2011年08月16日,4030,13604,,
2011年08月17日,4132,13948,,
2011年08月18日,4140,13977,,
2011年08月19日,4219,14241,,
2011年08月22日,4255,14363,,
2011年08月23日,4354,14699,,
2011年08月24日,4336,14636,,
2011年08月25日,4103,13852,,
2011年08月26日,4046,13658,,
2011年08月29日,4150,14010,,
2011年08月30日,4157,14034,,
2011年08月31日,4231,14282,,
2011年09月01日,4189,14141,,
2011年09月02日,4235,14294,,
2011年09月05日,4347,14676,,
2011年09月06日,4404,14866,,
2011年09月07日,4413,14895,,
2011年09月08日,4227,14269,,
2011年09月09日,4335,14632,,
2011年09月12日,4347,14674,,
2011年09月13日,4267,14403,,
2011年09月14日,4229,14276,,
2011年09月15日,4217,14234,,
2011年09月16日,4130,13943,,
2011年09月20日,4141,13977,,
2011年09月21日,4155,14025,,
2011年09月22日,4139,13971,,
2011年09月26日,3891,13133,,
2011年09月27日,3687,12446,,
2011年09月28日,3841,12966,,
2011年09月29日,3792,12801,,
2011年09月30日,3743,12636,,
2011年10月03日,3771,12728,,
2011年10月04日,3831,12931,,
2011年10月05日,3793,12805,,
2011年10月06日,3756,12680,,
2011年10月07日,3785,12779,,
2011年10月11日,3846,12984,,
2011年10月12日,3850,12996,,
2011年10月13日,3926,13253,,
2011年10月14日,3830,12930,,
2011年10月17日,3908,13193,,
2011年10月18日,3884,13113,,
2011年10月19日,3768,12721,,
2011年10月20日,3819,12891,,
2011年10月21日,3748,12652,,
2011年10月24日,3763,12702,,
2011年10月25日,3784,12772,,
2011年10月26日,3776,12747,,
2011年10月27日,3921,13236,,
2011年10月28日,3921,13237,,
2011年10月31日,3971,13406,,
2011年11月01日,4042,13644,,
2011年11月02日,4003,13512,,
2011年11月04日,4126,13927,,
2011年11月07日,4115,13891,,
2011年11月08日,4185,14127,,
2011年11月09日,4199,14174,,
2011年11月10日,4172,14083,,
2011年11月11日,4097,13829,,
2011年11月14日,4113,13883,,
2011年11月15日,4110,13876,,
2011年11月16日,4131,13946,,
2011年11月17日,4062,13713,,
2011年11月18日,4033,13615,,
2011年11月21日,3974,13416,,
2011年11月22日,3939,13297,,
2011年11月24日,3916,13219,,
2011年11月25日,3925,13250,,
2011年11月28日,3943,13312,,
2011年11月29日,4027,13594,,
2011年11月30日,4012,13544,,
2011年12月01日,4073,13750,,
2011年12月02日,4092,13815,,
2011年12月05日,4092,13815,,
2011年12月06日,4079,13768,,
2011年12月07日,3983,13447,,
2011年12月08日,4047,13661,,
2011年12月09日,3987,13460,,
2011年12月12日,3977,13426,,
2011年12月13日,3871,13068,,
2011年12月14日,3900,13165,,
2011年12月15日,3748,12653,,
2011年12月16日,3674,12401,,
2011年12月19日,3709,12519,,
2011年12月20日,3727,12583,,
2011年12月21日,3754,12673,,
2011年12月22日,3753,12668,,
2011年12月26日,3757,12681,,
2011年12月27日,3757,12682,,
2011年12月28日,3743,12636,,
2011年12月29日,3665,12372,,
2011年12月30日,3561,12021,,
2012年01月04日,3672,12394,,
2012年01月05日,3707,12512,,
2012年01月06日,3692,12463,,
2012年01月10日,3720,12557,,
2012年01月11日,3768,12720,,
2012年01月12日,3769,12725,,
2012年01月13日,3823,12905,,
2012年01月16日,3773,12737,,
2012年01月17日,3773,12737,,
2012年01月18日,3811,12866,,
2012年01月19日,3789,12792,,
2012年01月20日,3821,12897,,
2012年01月23日,3818,12890,,
2012年01月24日,3866,13050,,
2012年01月25日,3879,13094,,
2012年01月26日,3868,13058,,
2012年01月27日,4003,13512,,
2012年01月30日,3970,13400,,
2012年01月31日,3957,13357,,
2012年02月01日,3984,13448,,
2012年02月02日,3969,13398,,
2012年02月03日,3996,13488,,
2012年02月06日,3979,13432,,
2012年02月07日,3945,13319,,
2012年02月08日,3972,13409,,
2012年02月09日,4024,13585,,
2012年02月10日,4050,13673,,
2012年02月13日,3983,13445,,
2012年02月14日,3990,13469,,
2012年02月15日,4046,13657,,
2012年02月16日,4067,13727,,
2012年02月17日,4046,13658,,
2012年02月20日,4097,13830,,
2012年02月21日,4127,13933,,
2012年02月22日,4178,14104,,
2012年02月23日,4217,14236,,
2012年02月24日,4269,14410,,
2012年02月27日,4296,14501,,
2012年02月28日,4271,14419,,
2012年02月29日,4297,12825,,
2012年03月01日,4292,12812,,
2012年03月02日,4159,12413,,
2012年03月05日,4171,12449,,
2012年03月06日,4158,12411,,
2012年03月07日,4036,12047,,
2012年03月08日,4061,12122,,
2012年03月09日,4121,12299,,
2012年03月12日,4162,12424,,
2012年03月13日,4181,12481,,
2012年03月14日,4186,12493,,
2012年03月15日,4127,12318,,
2012年03月16日,4108,12260,,
2012年03月19日,4135,12342,,
2012年03月21日,4144,12368,,
2012年03月22日,4124,12309,,
2012年03月23日,4035,12043,,
2012年03月26日,4097,12229,,
2012年03月27日,4162,12423,,
2012年03月28日,4207,12559,,
2012年03月29日,4155,12401,,
2012年03月30日,4077,12168,,
2012年04月02日,4091,12210,,
2012年04月03日,4115,12283,,
2012年04月04日,4123,12305,,
2012年04月05日,3995,11925,,
2012年04月06日,4015,11984,,
2012年04月09日,4015,11984,,
2012年04月10日,3967,11840,,
2012年04月11日,3975,11865,,
2012年04月12日,4012,11976,,
2012年04月13日,4034,12041,,
2012年04月16日,4031,12032,,
2012年04月17日,3967,11842,,
2012年04月18日,3947,11780,,
2012年04月19日,3994,11920,,
2012年04月20日,4020,11998,,
2012年04月23日,4002,11945,,
2012年04月24日,3945,11775,,
2012年04月25日,3999,11935,,
2012年04月26日,3983,11888,,
2012年04月27日,3990,11911,,
2012年05月01日,3938,11755,,
2012年05月02日,3985,11894,,
2012年05月07日,3922,11705,,
2012年05月08日,3924,11711,,
2012年05月09日,3817,11395,,
2012年05月10日,3754,11206,,
2012年05月11日,3811,11376,,
2012年05月14日,3771,11255,,
2012年05月15日,3709,11072,,
2012年05月16日,3717,11095,,
2012年05月17日,3710,11072,,
2012年05月18日,3685,10999,,
2012年05月21日,3756,11211,,
2012年05月22日,3768,11247,,
2012年05月23日,3770,11254,,
2012年05月24日,3659,10920,,
2012年05月25日,3713,11084,,
2012年05月28日,3725,11117,,
2012年05月29日,3731,11138,,
2012年05月30日,3743,11173,,
2012年05月31日,3624,10817,,
2012年06月01日,3641,10868,,
2012年06月04日,3739,11160,,
2012年06月05日,3747,11184,,
2012年06月06日,3766,11240,,
2012年06月07日,3854,11505,,
2012年06月08日,3809,11371,,
2012年06月11日,3741,11167,,
2012年06月12日,3750,11192,,
2012年06月13日,3800,11342,,
2012年06月14日,3833,11442,,
2012年06月15日,3812,11377,,
2012年06月18日,3819,11398,,
2012年06月19日,3800,11341,,
2012年06月20日,3829,11430,,
2012年06月21日,3787,11303,,
2012年06月22日,3785,11298,,
2012年06月25日,3756,11212,,
2012年06月26日,3725,11119,,
2012年06月27日,3732,11140,,
2012年06月28日,3740,11163,,
2012年06月29日,3683,10993,,
2012年07月02日,3801,11345,,
2012年07月03日,3764,11234,,
2012年07月04日,3850,11492,,
2012年07月05日,3837,11453,,
2012年07月06日,3822,11407,,
2012年07月08日,3822,11407,0.00,5
2012年07月09日,3762,11229,,
2012年07月10日,3760,11225,,
2012年07月11日,3770,11252,,
2012年07月12日,3736,11151,,
2012年07月13日,3668,10947,,
2012年07月17日,3723,11112,,
2012年07月18日,3724,11116,,
2012年07月19日,3695,11029,,
2012年07月20日,3704,11056,,
2012年07月23日,3684,10996,,
2012年07月24日,3664,10937,,
2012年07月25日,3682,10989,,
2012年07月26日,3723,11112,,
2012年07月27日,3763,11233,,
2012年07月30日,3783,11292,,
2012年07月31日,3761,11225,,
2012年08月01日,3766,11241,,
2012年08月02日,3718,11099,,
2012年08月03日,3712,11081,,
2012年08月06日,3742,11170,,
2012年08月07日,3744,11175,,
2012年08月08日,3766,11242,,
2012年08月09日,3757,11213,,
2012年08月10日,3776,11270,,
2012年08月13日,3760,11224,,
2012年08月14日,3776,11271,,
2012年08月15日,3740,11165,,
2012年08月16日,3753,11202,,
2012年08月17日,3779,11278,,
2012年08月20日,3815,11387,,
2012年08月21日,3808,11367,,
2012年08月22日,3866,11540,,
2012年08月23日,3866,11540,,
2012年08月24日,3878,11575,,
2012年08月27日,3896,11629,,
2012年08月28日,3897,11632,,
2012年08月29日,3891,11614,,
2012年08月30日,3883,11591,,
2012年08月31日,3875,11566,,
2012年09月03日,3835,11446,,
2012年09月04日,3933,11740,,
2012年09月05日,3953,11798,,
2012年09月06日,3932,11737,,
2012年09月07日,3991,11913,,
2012年09月10日,4008,11963,,
2012年09月11日,4029,12027,,
2012年09月12日,4015,11985,,
2012年09月13日,4019,11996,,
2012年09月14日,3988,11904,,
2012年09月18日,4146,12374,,
2012年09月19日,4133,12337,,
2012年09月20日,4109,12264,,
2012年09月21日,4088,12202,,
2012年09月24日,4144,12369,,
2012年09月25日,4078,12172,,
2012年09月26日,4099,12234,,
2012年09月27日,4031,12031,,
2012年09月28日,4069,12145,,
2012年10月01日,4105,12253,,
2012年10月02日,4144,12370,,
2012年10月03日,4116,12287,,
2012年10月04日,4141,12361,,
2012年10月05日,4176,12463,,
2012年10月09日,4117,12289,,
2012年10月10日,4120,12296,,
2012年10月11日,4097,12228,,
2012年10月12日,4125,12312,,
2012年10月15日,4111,12271,,
2012年10月16日,4060,12119,,
2012年10月17日,4092,12215,,
2012年10月18日,4089,12205,,
2012年10月19日,4101,12242,,
2012年10月22日,4094,12219,,
2012年10月23日,4092,12213,,
2012年10月24日,4052,12094,,
2012年10月25日,4043,12068,,
2012年10月26日,4082,12183,,
2012年10月29日,4052,12094,,
2012年10月30日,4043,12068,,
2012年10月31日,4038,12053,,
2012年11月01日,4077,12171,,
2012年11月02日,4082,12184,,
2012年11月05日,4026,12019,,
2012年11月06日,4005,11954,,
2012年11月07日,4029,12025,,
2012年11月08日,4065,12132,,
2012年11月09日,4067,12139,,
2012年11月12日,4097,12230,,
2012年11月13日,4089,12204,,
2012年11月14日,4068,12143,,
2012年11月15日,4107,12259,,
2012年11月16日,4109,12266,,
2012年11月19日,4126,12316,,
2012年11月20日,4160,12418,,
2012年11月21日,4195,12523,,
2012年11月22日,4208,12561,,
2012年11月26日,4233,12636,,
2012年11月27日,4260,12714,,
2012年11月28日,4255,12700,,
2012年11月29日,4141,12360,,
2012年11月30日,4199,10637,,
2012年12月03日,4218,10685,,
2012年12月04日,4194,10624,,
2012年12月05日,4115,10425,,
2012年12月06日,4129,10460,,
2012年12月07日,4133,10470,,
2012年12月10日,4152,10517,,
2012年12月11日,4177,10581,,
2012年12月12日,4173,10572,,
2012年12月13日,4216,10680,,
2012年12月14日,4192,10620,,
2012年12月17日,4195,10627,,
2012年12月18日,4207,10656,,
2012年12月19日,4213,10673,,
2012年12月20日,4154,10522,,
2012年12月21日,4124,10446,,
2012年12月25日,4146,10502,,
2012年12月26日,4146,10502,,
2012年12月27日,4188,10609,,
2012年12月28日,4211,10667,,
2013年01月04日,4318,10937,,
2013年01月07日,4295,10879,,
2013年01月08日,4272,10822,,
2013年01月09日,4270,10817,,
2013年01月10日,4310,10918,,
2013年01月11日,4373,11077,,
2013年01月15日,4402,11151,,
2013年01月16日,4409,11169,,
2013年01月17日,4390,11120,,
2013年01月18日,4429,11220,,
2013年01月21日,4491,11378,,
2013年01月22日,4482,11353,,
2013年01月23日,4426,11213,,
2013年01月24日,4426,11211,,
2013年01月25日,4444,11258,,
2013年01月28日,4462,11304,,
2013年01月29日,4436,11237,,
2013年01月30日,4455,11286,,
2013年01月31日,4513,11433,,
2013年02月01日,4488,11370,,
2013年02月04日,4567,11568,,
2013年02月05日,4562,11557,,
2013年02月06日,4617,11696,,
2013年02月07日,4626,11719,,
2013年02月08日,4592,11633,,
2013年02月12日,4558,11547,,
2013年02月13日,4527,11469,,
2013年02月14日,4540,11500,,
2013年02月15日,4523,11456,,
2013年02月18日,4464,11309,,
2013年02月19日,4468,11319,,
2013年02月20日,4437,11241,,
2013年02月21日,4392,11126,,
2013年02月22日,4323,10950,,
2013年02月25日,4337,10985,,
2013年02月26日,4390,11121,,
2013年02月27日,4302,10898,,
2013年02月28日,4335,10981,,
2013年03月01日,4322,10949,,
2013年03月04日,4361,11047,,
2013年03月05日,4331,10970,,
2013年03月06日,4350,11018,,
2013年03月07日,4342,10998,,
2013年03月08日,4410,11171,,
2013年03月11日,4488,11368,,
2013年03月12日,4476,11340,,
2013年03月13日,4513,11431,,
2013年03月14日,4500,11398,,
2013年03月15日,4495,11388,,
2013年03月18日,4473,11332,,
2013年03月19日,4487,11367,,
2013年03月21日,4527,11467,,
2013年03月22日,4522,11456,,
2013年03月25日,4479,11346,,
2013年03月26日,4448,11267,,
2013年03月27日,4438,11242,,
2013年03月28日,4459,11295,,
2013年03月29日,4429,11220,,
2013年04月01日,4429,11220,,
2013年04月02日,4393,11129,,
2013年04月03日,4363,11051,,
2013年04月04日,4310,10918,,
2013年04月05日,4393,11128,,
2013年04月08日,4491,11376,,
2013年04月09日,4590,11628,,
2013年04月10日,4603,11659,,
2013年04月11日,4619,11700,,
2013年04月12日,4591,11631,,
2013年04月15日,4467,11317,,
2013年04月16日,4025,10197,,
2013年04月17日,3973,10064,,
2013年04月18日,3998,10128,,
2013年04月19日,4029,10207,,
2013年04月22日,4106,10400,,
2013年04月23日,4163,10547,,
2013年04月24日,4118,10431,,
2013年04月25日,4178,10584,,
2013年04月26日,4249,10763,,
2013年04月30日,4239,10737,,
2013年05月01日,4210,10665,,
2013年05月02日,4166,10554,,
2013年05月07日,4293,10874,,
2013年05月08日,4209,10663,,
2013年05月09日,4267,10809,,
2013年05月10日,4280,10841,,
2013年05月13日,4270,10816,,
2013年05月14日,4280,10843,,
2013年05月15日,4302,10897,,
2013年05月16日,4246,10755,,
2013年05月17日,4139,10485,,
2013年05月20日,4143,10495,,
2013年05月21日,4080,10335,,
2013年05月22日,4101,10390,,
2013年05月23日,4285,10855,,
2013年05月24日,4115,10425,,
2013年05月27日,4134,10471,,
2013年05月28日,4129,10460,,
2013年05月29日,4139,10485,,
2013年05月30日,4099,10384,,
2013年05月31日,4191,10617,,
2013年06月03日,4137,10480,,
2013年06月04日,4103,10394,,
2013年06月05日,4119,10434,,
2013年06月06日,4095,10374,,
2013年06月07日,4047,10251,,
2013年06月10日,3965,10045,,
2013年06月11日,4029,10207,,
2013年06月12日,3909,9901,,
2013年06月13日,3885,9842,,
2013年06月14日,3831,9706,,
2013年06月17日,3863,9787,,
2013年06月18日,3854,9763,,
2013年06月19日,3836,9717,,
2013年06月20日,3828,7948,,
2013年06月21日,3721,7726,,
2013年06月24日,3705,7692,,
2013年06月25日,3684,7648,,
2013年06月26日,3668,7615,,
2013年06月27日,3534,7337,,
2013年06月28日,3563,7397,,
2013年07月01日,3473,7211,,
2013年07月02日,3636,7550,,
2013年07月03日,3689,7660,,
2013年07月04日,3655,7589,,
2013年07月05日,3673,7625,,
2013年07月08日,3589,7452,0.00,6
2013年07月09日,3663,7604,,
2013年07月10日,3722,7727,,
2013年07月11日,3687,7654,,
2013年07月12日,3721,7725,,
2013年07月16日,3763,7813,,
2013年07月17日,3761,7808,,
2013年07月18日,3795,7879,,
2013年07月19日,3787,7861,,
2013年07月22日,3814,7919,,
2013年07月23日,3869,8033,,
2013年07月24日,3900,8098,,
2013年07月25日,3920,8139,,
2013年07月26日,3873,8041,,
2013年07月29日,3829,7949,,
2013年07月30日,3819,7929,,
2013年07月31日,3806,7902,,
2013年08月01日,3790,7868,,
2013年08月02日,3825,7941,,
2013年08月05日,3790,7869,,
2013年08月06日,3770,7827,,
2013年08月07日,3662,7603,,
2013年08月08日,3629,7534,,
2013年08月09日,3647,7572,,
2013年08月12日,3691,7663,,
2013年08月13日,3793,7876,,
2013年08月14日,3817,7925,,
2013年08月15日,3805,7901,,
2013年08月16日,3806,7902,,
2013年08月19日,3908,8114,,
2013年08月20日,3912,8122,,
2013年08月21日,3899,8096,,
2013年08月22日,3893,8083,,
2013年08月23日,3966,8235,,
2013年08月26日,3967,8236,,
2013年08月27日,3970,8241,,
2013年08月28日,4034,8376,,
2013年08月29日,4056,8421,,
2013年08月30日,4053,8414,,
2013年09月02日,4002,8308,,
2013年09月03日,4046,8400,,
2013年09月04日,4086,8483,,
2013年09月05日,4046,8401,,
2013年09月06日,4052,8413,,
2013年09月09日,4013,8332,,
2013年09月10日,4048,8404,,
2013年09月11日,3989,8283,,
2013年09月12日,3988,8279,,
2013年09月13日,3849,7990,,
2013年09月17日,3825,7941,,
2013年09月18日,3812,7915,,
2013年09月19日,3764,7814,,
2013年09月20日,3972,8247,,
2013年09月24日,3818,7927,,
2013年09月25日,3792,7873,,
2013年09月26日,3817,7925,,
2013年09月27日,3858,8009,,
2013年09月30日,3853,7999,,
2013年10月01日,3806,7902,,
2013年10月02日,3702,7686,,
2013年10月03日,3714,7711,,
2013年10月04日,3743,7770,,
2013年10月07日,3718,7720,,
2013年10月08日,3753,7793,,
2013年10月09日,3767,7820,,
2013年10月10日,3704,7689,,
2013年10月11日,3722,7727,,
2013年10月15日,3685,7651,,
2013年10月16日,3659,7596,,
2013年10月17日,3677,7633,,
2013年10月18日,3766,7819,,
2013年10月21日,3759,7803,,
2013年10月22日,3776,7840,,
2013年10月23日,3821,7933,,
2013年10月24日,3782,7851,,
2013年10月25日,3824,7938,,
2013年10月28日,3830,7953,,
2013年10月29日,3883,8061,,
2013年10月30日,3864,8023,,
2013年10月31日,3882,8059,,
2013年11月01日,3792,7872,,
2013年11月05日,3801,7892,,
2013年11月06日,3761,7808,,
2013年11月07日,3798,7886,,
2013年11月08日,3780,7848,,
2013年11月11日,3718,7719,,
2013年11月12日,3716,7715,,
2013年11月13日,3724,7732,,
2013年11月14日,3693,7668,,
2013年11月15日,3752,7789,,
2013年11月18日,3768,7824,,
2013年11月19日,3748,7781,,
2013年11月20日,3731,7747,,
2013年11月21日,3666,7610,,
2013年11月22日,3657,7592,,
2013年11月25日,3682,7645,,
2013年11月26日,3689,7660,,
2013年11月27日,3692,7664,,
2013年11月28日,3710,7702,,
2013年11月29日,3715,7713,,
2013年12月02日,3743,7771,,
2013年12月03日,3695,7671,,
2013年12月04日,3638,7554,,
2013年12月05日,3676,7632,,
2013年12月06日,3639,7555,,
2013年12月09日,3694,7669,,
2013年12月10日,3720,7724,,
2013年12月11日,3800,7889,,
2013年12月12日,3767,7821,,
2013年12月13日,3681,7642,,
2013年12月16日,3705,7693,,
2013年12月17日,3709,7700,,
2013年12月18日,3690,7660,,
2013年12月19日,3703,7687,,
2013年12月20日,3634,7544,,
2013年12月24日,3634,7545,,
2013年12月25日,3644,7566,,
2013年12月26日,3644,7566,,
2013年12月27日,3658,7595,,
2013年12月30日,3715,7714,,
2014年01月06日,3759,7803,,
2014年01月07日,3796,7882,,
2014年01月08日,3743,7772,,
2014年01月09日,3729,7743,,
2014年01月10日,3743,7771,,
2014年01月14日,3758,7802,,
2014年01月15日,3777,7842,,
2014年01月16日,3762,7810,,
2014年01月17日,3764,7816,,
2014年01月20日,3791,7872,,
2014年01月21日,3800,7889,,
2014年01月22日,3755,7797,,
2014年01月23日,3763,7812,,
2014年01月24日,3808,7906,,
2014年01月27日,3771,7829,,
2014年01月28日,3755,7796,,
2014年01月29日,3740,7765,,
2014年01月30日,3758,7803,,
2014年01月31日,3711,7705,,
2014年02月03日,3709,7701,,
2014年02月04日,3715,7712,,
2014年02月05日,3685,7651,,
2014年02月06日,3690,7661,,
2014年02月07日,3720,7724,,
2014年02月10日,3741,7767,,
2014年02月12日,3815,7920,,
2014年02月13日,3843,7978,,
2014年02月14日,3848,7989,,
2014年02月17日,3908,8113,,
2014年02月18日,3931,8161,,
2014年02月19日,3928,8155,,
2014年02月20日,3922,8142,,
2014年02月21日,3913,8124,,
2014年02月24日,3947,8195,,
2014年02月25日,3973,8248,,
2014年02月26日,3975,8252,,
2014年02月27日,3957,8215,,
2014年02月28日,3946,8192,,
2014年03月03日,3928,8155,,
2014年03月04日,3971,8245,,
2014年03月05日,3946,8193,,
2014年03月06日,3960,8222,,
2014年03月07日,4014,8334,,
2014年03月10日,3993,8290,,
2014年03月11日,4016,8337,,
2014年03月12日,4020,8346,,
2014年03月13日,4060,8430,,
2014年03月14日,4045,8398,,
2014年03月17日,4065,8441,,
2014年03月18日,4053,8415,,
2014年03月19日,3976,8254,,
2014年03月20日,3931,8161,,
2014年03月24日,3957,8215,,
2014年03月25日,3878,8051,,
2014年03月26日,3889,8074,,
2014年03月27日,3860,8014,,
2014年03月28日,3830,7951,,
2014年03月31日,3856,8005,,
2014年04月01日,3849,7991,,
2014年04月02日,3847,7987,,
2014年04月03日,3877,8049,,
2014年04月04日,3858,8010,,
2014年04月07日,3886,8068,,
2014年04月08日,3874,8043,,
2014年04月09日,3866,8027,,
2014年04月10日,3833,7959,,
2014年04月11日,3876,8046,,
2014年04月14日,3872,8039,,
2014年04月15日,3903,8102,,
2014年04月16日,3813,7916,,
2014年04月17日,3846,7986,,
2014年04月18日,3838,7969,,
2014年04月21日,3838,7969,,
2014年04月22日,3850,7993,,
2014年04月23日,3814,7919,,
2014年04月24日,3802,7893,,
2014年04月25日,3814,7919,,
2014年04月28日,3835,7962,,
2014年04月30日,3844,7981,,
2014年05月01日,3801,7892,,
2014年05月02日,3776,7839,,
2014年05月07日,3830,7952,,
2014年05月08日,3806,7901,,
2014年05月09日,3775,7838,,
2014年05月12日,3792,7872,,
2014年05月13日,3828,7948,,
2014年05月14日,3826,7943,,
2014年05月15日,3836,7964,,
2014年05月16日,3809,7907,,
2014年05月19日,3782,7852,,
2014年05月20日,3802,7894,,
2014年05月21日,3790,7868,,
2014年05月22日,3771,7830,,
2014年05月23日,3811,7911,,
2014年05月26日,3796,7880,,
2014年05月27日,3797,7884,,
2014年05月28日,3758,7801,,
2014年05月29日,3711,7704,,
2014年05月30日,3678,7636,,
2014年06月02日,3672,7624,,
2014年06月03日,3678,7636,,
2014年06月04日,3673,7627,,
2014年06月05日,3688,7657,,
2014年06月06日,3697,7676,,
2014年06月09日,3685,7651,,
2014年06月10日,3702,7687,,
2014年06月11日,3715,7712,,
2014年06月12日,3704,7689,,
2014年06月13日,3711,7704,,
2014年06月16日,3742,7769,,
2014年06月17日,3744,7772,,
2014年06月18日,3728,7740,,
2014年06月19日,3733,7751,,
2014年06月20日,3790,7868,,
2014年06月23日,3860,8013,,
2014年06月24日,3853,7999,,
2014年06月25日,3877,8049,,
2014年06月26日,3859,8011,,
2014年06月27日,3834,7961,,
2014年06月30日,3844,7981,,
2014年07月01日,3834,7960,,
2014年07月02日,3878,8051,,
2014年07月03日,3883,8063,,
2014年07月04日,3873,8042,,
2014年07月07日,3874,8043,,
2014年07月08日,3847,7986,0.00,7
2014年07月09日,3866,8026,,
2014年07月10日,3870,8034,,
2014年07月11日,3905,8108,,
2014年07月14日,3890,8077,,
2014年07月15日,3816,7923,,
2014年07月16日,3832,7956,,
2014年07月17日,3805,7899,,
2014年07月18日,3804,7899,,
2014年07月22日,3822,7936,,
2014年07月23日,3825,7942,,
2014年07月24日,3819,7930,,
2014年07月25日,3784,7857,,
2014年07月28日,3791,7871,,
2014年07月29日,3818,7927,,
2014年07月30日,3816,7923,,
2014年07月31日,3827,7946,,
2014年08月01日,3801,7891,,
2014年08月04日,3805,7900,,
2014年08月05日,3801,7891,,
2014年08月06日,3798,7884,,
2014年08月07日,3844,7982,,
2014年08月08日,3833,7959,,
2014年08月11日,3834,7960,,
2014年08月12日,3837,7966,,
2014年08月13日,3864,8023,,
2014年08月14日,3860,8014,,
2014年08月15日,3867,8028,,
2014年08月18日,3812,7914,,
2014年08月19日,3822,7934,,
2014年08月20日,3831,7953,,
2014年08月21日,3844,7981,,
2014年08月22日,3803,7895,,
2014年08月25日,3820,7930,,
2014年08月26日,3814,7919,,
2014年08月27日,3844,7980,,
2014年08月28日,3830,7952,,
