年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2008年09月22日,9876,86,,
2008年09月24日,9824,85,,
2008年09月25日,9767,85,,
2008年09月26日,9768,85,,
2008年09月29日,9776,87,,
2008年09月30日,9766,87,,
2008年10月01日,9750,87,,
2008年10月02日,9688,86,,
2008年10月03日,9649,86,,
2008年10月06日,9585,85,,
2008年10月07日,9427,84,,
2008年10月08日,9429,84,,
2008年10月09日,9210,82,,
2008年10月10日,9032,80,,
2008年10月14日,8847,79,,
2008年10月15日,8807,76,,
2008年10月16日,8755,76,,
2008年10月17日,8763,76,,
2008年10月20日,8854,74,,
2008年10月21日,9094,76,,
2008年10月22日,9249,78,,
2008年10月23日,9182,77,,
2008年10月24日,9048,76,,
2008年10月27日,8936,75,0.00,4
2008年10月28日,8838,74,,
2008年10月29日,8838,75,,
2008年10月30日,8832,75,,
2008年10月31日,8811,74,,
2008年11月04日,8794,74,,
2008年11月05日,8798,72,,
2008年11月06日,8827,72,,
2008年11月07日,8895,73,,
2008年11月10日,8915,73,,
2008年11月11日,8943,74,,
2008年11月12日,8953,74,,
2008年11月13日,8946,74,,
2008年11月14日,8985,74,,
2008年11月17日,9024,74,,
2008年11月18日,9028,74,,
2008年11月19日,9028,74,,
2008年11月20日,9013,74,,
2008年11月21日,8947,73,,
2008年11月25日,8877,73,,
2008年11月26日,8842,73,,
2008年11月27日,8823,74,,
2008年11月28日,8724,73,,
2008年12月01日,8660,73,,
2008年12月02日,8533,72,,
2008年12月03日,8533,72,,
2008年12月04日,8542,72,,
2008年12月05日,8465,71,,
2008年12月08日,8230,69,,
2008年12月09日,7960,67,,
2008年12月10日,7961,67,,
2008年12月11日,8006,67,,
2008年12月12日,8332,70,,
2008年12月15日,8414,70,,
2008年12月16日,8408,70,,
2008年12月17日,8478,71,,
2008年12月18日,8594,72,,
2008年12月19日,8719,73,,
2008年12月22日,8889,74,,
2008年12月24日,8857,74,,
2008年12月25日,8833,73,,
2008年12月26日,8845,74,,
2008年12月29日,8985,76,,
2008年12月30日,8998,77,,
2009年01月05日,8992,77,,
2009年01月06日,8992,77,,
2009年01月07日,8992,80,,
2009年01月08日,9059,81,,
2009年01月09日,9061,81,,
2009年01月13日,9044,81,,
2009年01月14日,9038,81,,
2009年01月15日,9040,79,,
2009年01月16日,9051,76,,
2009年01月19日,9048,76,,
2009年01月20日,9059,76,,
2009年01月21日,9037,76,,
2009年01月22日,9030,76,,
2009年01月23日,9046,76,,
2009年01月26日,9062,76,,
2009年01月27日,9088,78,,
2009年01月28日,9093,78,,
2009年01月29日,9101,78,,
2009年01月30日,9073,78,,
2009年02月02日,9035,78,,
2009年02月03日,8946,77,,
2009年02月04日,8841,76,,
2009年02月05日,8843,76,,
2009年02月06日,8823,76,,
2009年02月09日,8797,76,,
2009年02月10日,8708,75,,
2009年02月12日,8684,75,,
2009年02月13日,8597,74,,
2009年02月16日,8609,74,,
2009年02月17日,8616,74,,
2009年02月18日,8721,75,,
2009年02月19日,8761,75,,
2009年02月20日,8722,75,,
2009年02月23日,8664,74,,
2009年02月24日,8536,73,,
2009年02月25日,8520,73,,
2009年02月26日,8492,73,,
2009年02月27日,8514,74,,
2009年03月02日,8525,74,,
2009年03月03日,8559,75,,
2009年03月04日,8562,75,,
2009年03月05日,8573,75,,
2009年03月06日,8568,75,,
2009年03月09日,8582,75,,
2009年03月10日,8586,75,,
2009年03月11日,8578,75,,
2009年03月12日,8556,75,,
2009年03月13日,8581,75,,
2009年03月16日,8585,75,,
2009年03月17日,8621,75,,
2009年03月18日,8665,76,,
2009年03月19日,8741,76,,
2009年03月23日,8811,77,,
2009年03月24日,8947,78,,
2009年03月25日,8885,78,,
2009年03月26日,8820,77,,
2009年03月27日,8770,78,,
2009年03月30日,8760,78,,
2009年03月31日,8799,78,,
2009年04月01日,8897,79,,
2009年04月02日,8887,78,,
2009年04月03日,8895,78,,
2009年04月06日,8914,79,,
2009年04月07日,8934,79,,
2009年04月08日,8942,79,,
2009年04月09日,8940,79,,
2009年04月10日,8934,79,,
2009年04月13日,8935,79,,
2009年04月14日,8926,79,,
2009年04月15日,8920,79,,
2009年04月16日,8909,79,,
2009年04月17日,8908,79,,
2009年04月20日,8904,79,,
2009年04月21日,8903,79,,
2009年04月22日,8909,79,,
2009年04月23日,8917,79,,
2009年04月24日,8918,79,,
2009年04月27日,8904,79,,
2009年04月28日,8915,80,,
2009年04月30日,8914,79,,
2009年05月01日,8921,79,,
2009年05月07日,8922,79,,
2009年05月08日,8891,79,,
2009年05月11日,8886,79,,
2009年05月12日,8875,79,,
2009年05月13日,8870,79,,
2009年05月14日,8877,79,,
2009年05月15日,8885,79,,
2009年05月18日,8889,79,,
2009年05月19日,8846,79,,
2009年05月20日,8830,78,,
2009年05月21日,8796,78,,
2009年05月22日,8788,78,,
2009年05月25日,8732,78,,
2009年05月26日,8682,77,,
2009年05月27日,8662,78,,
2009年05月28日,8712,78,,
2009年05月29日,8736,81,,
2009年06月01日,8751,81,,
2009年06月02日,8761,81,,
2009年06月03日,8772,81,,
2009年06月04日,8768,81,,
2009年06月05日,8750,81,,
2009年06月08日,8752,81,,
2009年06月09日,8802,81,,
2009年06月10日,8837,81,,
2009年06月11日,8877,82,,
2009年06月12日,8844,81,,
2009年06月15日,8859,82,,
2009年06月16日,8869,82,,
2009年06月17日,8869,82,,
2009年06月18日,8874,82,,
2009年06月19日,8881,82,,
2009年06月22日,8890,82,,
2009年06月23日,8897,82,,
2009年06月24日,8905,82,,
2009年06月25日,8915,82,,
2009年06月26日,8936,82,,
2009年06月29日,8938,85,,
2009年06月30日,8983,86,,
2009年07月01日,9022,86,,
2009年07月02日,9054,87,,
2009年07月03日,9087,87,,
2009年07月06日,9169,88,,
2009年07月07日,9245,88,,
2009年07月08日,9237,88,,
2009年07月09日,9191,88,,
2009年07月10日,9188,88,,
2009年07月13日,9189,88,,
2009年07月14日,9189,88,,
2009年07月15日,9210,88,,
2009年07月16日,9245,88,,
2009年07月17日,9261,88,,
2009年07月21日,9265,89,,
2009年07月22日,9266,89,,
2009年07月23日,9265,89,,
2009年07月24日,9267,89,,
2009年07月27日,9309,89,,
2009年07月28日,9332,91,,
2009年07月29日,9345,91,,
2009年07月30日,9345,91,,
2009年07月31日,9345,91,,
2009年08月03日,9337,91,,
2009年08月04日,9308,90,,
2009年08月05日,9277,90,,
2009年08月06日,9192,89,,
2009年08月07日,9207,89,,
2009年08月10日,9208,89,,
2009年08月11日,9217,89,,
2009年08月12日,9217,89,,
2009年08月13日,9218,89,,
2009年08月14日,9219,90,,
2009年08月17日,9220,90,,
2009年08月18日,9227,90,,
2009年08月19日,9239,90,,
2009年08月20日,9248,90,,
2009年08月21日,9243,90,,
2009年08月24日,9265,90,,
2009年08月25日,9283,90,,
2009年08月26日,9312,90,,
2009年08月27日,9342,92,,
2009年08月28日,9357,92,,
2009年08月31日,9368,92,,
2009年09月01日,9393,93,,
2009年09月02日,9418,93,,
2009年09月03日,9432,93,,
2009年09月04日,9436,93,,
2009年09月07日,9435,93,,
2009年09月08日,9430,93,,
2009年09月09日,9430,93,,
2009年09月10日,9426,93,,
2009年09月11日,9426,93,,
2009年09月14日,9416,93,,
2009年09月15日,9421,93,,
2009年09月16日,9456,93,,
2009年09月17日,9456,93,,
2009年09月18日,9471,94,,
2009年09月24日,9491,94,,
2009年09月25日,9493,94,,
2009年09月28日,9480,94,,
2009年09月29日,9475,95,,
2009年09月30日,9490,95,,
2009年10月01日,9506,95,,
2009年10月02日,9525,95,,
2009年10月05日,9527,95,,
2009年10月06日,9529,95,,
2009年10月07日,9503,95,,
2009年10月08日,9499,95,,
2009年10月09日,9497,95,,
2009年10月13日,9489,95,,
2009年10月14日,9479,95,,
2009年10月15日,9475,95,,
2009年10月16日,9473,95,,
2009年10月19日,9469,95,,
2009年10月20日,9464,95,,
2009年10月21日,9451,95,,
2009年10月22日,9451,95,,
2009年10月23日,9445,95,,
2009年10月26日,9441,95,0.00,5
2009年10月27日,9442,96,,
2009年10月28日,9442,96,,
2009年10月29日,9437,96,,
2009年10月30日,9439,96,,
2009年11月02日,9445,96,,
2009年11月04日,9448,96,,
2009年11月05日,9448,96,,
2009年11月06日,9462,96,,
2009年11月09日,9476,96,,
2009年11月10日,9493,97,,
2009年11月11日,9533,97,,
2009年11月12日,9555,97,,
2009年11月13日,9590,98,,
2009年11月16日,9616,98,,
2009年11月17日,9656,98,,
2009年11月18日,9657,98,,
2009年11月19日,9640,98,,
2009年11月20日,9622,98,,
2009年11月24日,9586,98,,
2009年11月25日,9580,97,,
2009年11月26日,9591,98,,
2009年11月27日,9610,114,,
2009年11月30日,9613,114,,
2009年12月01日,9622,114,,
2009年12月02日,9633,114,,
2009年12月03日,9632,114,,
2009年12月04日,9632,114,,
2009年12月07日,9633,114,,
2009年12月08日,9644,114,,
2009年12月09日,9639,113,,
2009年12月10日,9632,113,,
2009年12月11日,9627,113,,
2009年12月14日,9620,113,,
2009年12月15日,9615,113,,
2009年12月16日,9585,113,,
2009年12月17日,9611,113,,
2009年12月18日,9675,114,,
2009年12月21日,9749,115,,
2009年12月22日,9765,115,,
2009年12月24日,9766,115,,
2009年12月25日,9782,115,,
2009年12月28日,9775,115,,
2009年12月29日,9779,117,,
2009年12月30日,9797,117,,
2010年01月04日,9808,117,,
2010年01月05日,9855,121,,
2010年01月06日,9865,122,,
2010年01月07日,9863,122,,
2010年01月08日,9843,121,,
2010年01月12日,9814,121,,
2010年01月13日,9799,121,,
2010年01月14日,9828,121,,
2010年01月15日,9877,122,,
2010年01月18日,9879,122,,
2010年01月19日,9871,122,,
2010年01月20日,9855,122,,
2010年01月21日,9864,122,,
2010年01月22日,9884,122,,
2010年01月25日,9869,122,,
2010年01月26日,9854,122,,
2010年01月27日,9861,123,,
2010年01月28日,9871,124,,
2010年01月29日,9911,124,,
2010年02月01日,9909,124,,
2010年02月02日,9900,124,,
2010年02月03日,9901,124,,
2010年02月04日,9883,123,,
2010年02月05日,9888,123,,
2010年02月08日,9897,123,,
2010年02月09日,9890,123,,
2010年02月10日,9866,123,,
2010年02月12日,9850,123,,
2010年02月15日,9836,123,,
2010年02月16日,9826,123,,
2010年02月17日,9830,123,,
2010年02月18日,9840,123,,
2010年02月19日,9845,123,,
2010年02月22日,9855,123,,
2010年02月23日,9830,123,,
2010年02月24日,9825,123,,
2010年02月25日,9809,123,,
2010年02月26日,9798,123,,
2010年03月01日,9789,124,,
2010年03月02日,9796,124,,
2010年03月03日,9796,124,,
2010年03月04日,9777,124,,
2010年03月05日,9769,124,,
2010年03月08日,9755,123,,
2010年03月09日,9779,123,,
2010年03月10日,9811,124,,
2010年03月11日,9826,124,,
2010年03月12日,9840,124,,
2010年03月15日,9826,124,,
2010年03月16日,9826,124,,
2010年03月17日,9826,124,,
2010年03月18日,9822,124,,
2010年03月19日,9817,124,,
2010年03月23日,9816,124,,
2010年03月24日,9838,124,,
2010年03月25日,9842,124,,
2010年03月26日,9843,124,,
2010年03月29日,9834,125,,
2010年03月30日,9833,125,,
2010年03月31日,9835,126,,
2010年04月01日,9852,126,,
2010年04月02日,9885,126,,
2010年04月05日,9877,126,,
2010年04月06日,9887,126,,
2010年04月07日,9889,127,,
2010年04月08日,9882,127,,
2010年04月09日,9880,126,,
2010年04月12日,9881,126,,
2010年04月13日,9900,126,,
2010年04月14日,9910,126,,
2010年04月15日,9913,125,,
2010年04月16日,9919,126,,
2010年04月19日,9928,126,,
2010年04月20日,9941,126,,
2010年04月21日,9941,126,,
2010年04月22日,9942,126,,
2010年04月23日,9936,126,,
2010年04月26日,9937,126,,
2010年04月27日,9950,127,,
2010年04月28日,9960,128,,
2010年04月30日,9961,128,,
2010年05月06日,9961,128,,
2010年05月07日,9962,128,,
2010年05月10日,9962,128,,
2010年05月11日,9962,128,,
2010年05月12日,9962,128,,
2010年05月13日,9963,128,,
2010年05月14日,9965,128,,
2010年05月17日,9973,128,,
2010年05月18日,9974,128,,
2010年05月19日,9969,128,,
2010年05月20日,9968,128,,
2010年05月21日,9933,127,,
2010年05月24日,9914,127,,
2010年05月25日,9915,127,,
2010年05月26日,9834,126,,
2010年05月27日,9782,127,,
2010年05月28日,9727,126,,
2010年05月31日,9719,126,,
2010年06月01日,9740,127,,
2010年06月02日,9756,127,,
2010年06月03日,9763,127,,
2010年06月04日,9780,127,,
2010年06月07日,9798,127,,
2010年06月08日,9798,127,,
2010年06月09日,9762,127,,
2010年06月10日,9759,127,,
2010年06月11日,9765,127,,
2010年06月14日,9766,127,,
2010年06月15日,9767,127,,
2010年06月16日,9770,127,,
2010年06月17日,9768,127,,
2010年06月18日,9802,127,,
2010年06月21日,9849,128,,
2010年06月22日,9918,129,,
2010年06月23日,9925,129,,
2010年06月24日,9927,129,,
2010年06月25日,9927,129,,
2010年06月28日,9913,129,,
2010年06月29日,9902,132,,
2010年06月30日,9901,132,,
2010年07月01日,9899,132,,
2010年07月02日,9898,132,,
2010年07月05日,9898,132,,
2010年07月06日,9887,132,,
2010年07月07日,9892,132,,
2010年07月08日,9908,132,,
2010年07月09日,9908,132,,
2010年07月12日,9888,132,,
2010年07月13日,9889,132,,
2010年07月14日,9898,132,,
2010年07月15日,9925,132,,
2010年07月16日,9925,132,,
2010年07月20日,9922,132,,
2010年07月21日,9918,132,,
2010年07月22日,9920,132,,
2010年07月23日,9916,132,,
2010年07月26日,9938,133,,
2010年07月27日,9946,134,,
2010年07月28日,9946,134,,
2010年07月29日,9950,135,,
2010年07月30日,9951,135,,
2010年08月02日,9952,135,,
2010年08月03日,9952,135,,
2010年08月04日,9961,135,,
2010年08月05日,9974,135,,
2010年08月06日,9972,135,,
2010年08月09日,10002,135,,
2010年08月10日,10007,135,,
2010年08月11日,10018,135,,
2010年08月12日,10019,135,,
2010年08月13日,10019,135,,
2010年08月16日,10019,135,,
2010年08月17日,10019,135,,
2010年08月18日,10019,136,,
2010年08月19日,10009,135,,
2010年08月20日,10010,135,,
2010年08月23日,10021,135,,
2010年08月24日,10011,135,,
2010年08月25日,10003,135,,
2010年08月26日,9993,135,,
2010年08月27日,9994,136,,
2010年08月30日,9984,136,,
2010年08月31日,9997,136,,
2010年09月01日,9970,136,,
2010年09月02日,9965,135,,
2010年09月03日,9953,135,,
2010年09月06日,9946,135,,
2010年09月07日,9970,135,,
2010年09月08日,9975,135,,
2010年09月09日,9989,135,,
2010年09月10日,10013,135,,
2010年09月13日,10014,135,,
2010年09月14日,10029,136,,
2010年09月15日,10055,136,,
2010年09月16日,10037,136,,
2010年09月17日,10019,136,,
2010年09月21日,10020,136,,
2010年09月22日,10022,136,,
2010年09月24日,10042,136,,
2010年09月27日,10047,136,,
2010年09月28日,10054,140,,
2010年09月29日,10064,141,,
2010年09月30日,10063,141,,
2010年10月01日,10064,141,,
2010年10月04日,10082,141,,
2010年10月05日,10086,141,,
2010年10月06日,10090,141,,
2010年10月07日,10094,141,,
2010年10月08日,10095,141,,
2010年10月12日,10097,141,,
2010年10月13日,10091,141,,
2010年10月14日,10094,141,,
2010年10月15日,10094,141,,
2010年10月18日,10095,142,,
2010年10月19日,10092,142,,
2010年10月20日,10092,142,,
2010年10月21日,10094,142,,
2010年10月22日,10074,142,,
2010年10月25日,10064,142,,
2010年10月26日,10061,142,0.00,6
2010年10月27日,10062,143,,
2010年10月28日,10073,144,,
2010年10月29日,10075,144,,
2010年11月01日,10075,144,,
2010年11月02日,10080,144,,
2010年11月04日,10096,144,,
2010年11月05日,10113,144,,
2010年11月08日,10114,144,,
2010年11月09日,10112,144,,
2010年11月10日,10105,145,,
2010年11月11日,10103,145,,
2010年11月12日,10117,145,,
2010年11月15日,10114,146,,
2010年11月16日,10119,146,,
2010年11月17日,10115,146,,
2010年11月18日,10115,146,,
2010年11月19日,10117,146,,
2010年11月22日,10117,146,,
2010年11月24日,10104,146,,
2010年11月25日,10085,146,,
2010年11月26日,10076,145,,
2010年11月29日,10053,146,,
2010年11月30日,10057,146,,
2010年12月01日,10075,147,,
2010年12月02日,10100,147,,
2010年12月03日,10116,147,,
2010年12月06日,10134,148,,
2010年12月07日,10135,148,,
2010年12月08日,10115,147,,
2010年12月09日,10100,147,,
2010年12月10日,10095,147,,
2010年12月13日,10091,147,,
2010年12月14日,10100,147,,
2010年12月15日,10096,147,,
2010年12月16日,10099,145,,
2010年12月17日,10118,145,,
2010年12月20日,10132,145,,
2010年12月21日,10142,145,,
2010年12月22日,10162,145,,
2010年12月24日,10161,145,,
2010年12月27日,10162,147,,
2010年12月28日,10173,149,,
2010年12月29日,10177,149,,
2010年12月30日,10202,150,,
2011年01月04日,10212,150,,
2011年01月05日,10225,154,,
2011年01月06日,10228,154,,
2011年01月07日,10226,154,,
2011年01月11日,10222,154,,
2011年01月12日,10217,154,,
2011年01月13日,10217,154,,
2011年01月14日,10217,154,,
2011年01月17日,10213,154,,
2011年01月18日,10214,154,,
2011年01月19日,10203,153,,
2011年01月20日,10217,154,,
2011年01月21日,10236,154,,
2011年01月24日,10241,154,,
2011年01月25日,10241,154,,
2011年01月26日,10239,154,,
2011年01月27日,10239,155,,
2011年01月28日,10248,156,,
2011年01月31日,10247,156,,
2011年02月01日,10245,156,,
2011年02月02日,10250,156,,
2011年02月03日,10253,157,,
2011年02月04日,10254,157,,
2011年02月07日,10260,157,,
2011年02月08日,10260,157,,
2011年02月09日,10260,157,,
2011年02月10日,10260,157,,
2011年02月14日,10261,157,,
2011年02月15日,10261,157,,
2011年02月16日,10261,157,,
2011年02月17日,10262,157,,
2011年02月18日,10262,157,,
2011年02月21日,10241,157,,
2011年02月22日,10242,157,,
2011年02月23日,10242,157,,
2011年02月24日,10242,157,,
2011年02月25日,10242,157,,
2011年02月28日,10242,157,,
2011年03月01日,10243,159,,
2011年03月02日,10243,159,,
2011年03月03日,10243,160,,
2011年03月04日,10239,160,,
2011年03月07日,10240,160,,
2011年03月08日,10240,160,,
2011年03月09日,10240,160,,
2011年03月10日,10241,160,,
2011年03月11日,10242,160,,
2011年03月14日,10243,160,,
2011年03月15日,10236,160,,
2011年03月16日,10219,159,,
2011年03月17日,10219,159,,
2011年03月18日,10220,160,,
2011年03月22日,10213,160,,
2011年03月23日,10210,160,,
2011年03月24日,10218,161,,
2011年03月25日,10235,161,,
2011年03月28日,10243,161,,
2011年03月29日,10259,165,,
2011年03月30日,10266,165,,
2011年03月31日,10269,165,,
2011年04月01日,10269,165,,
2011年04月04日,10288,165,,
2011年04月05日,10314,166,,
2011年04月06日,10335,166,,
2011年04月07日,10334,166,,
2011年04月08日,10343,166,,
2011年04月11日,10353,166,,
2011年04月12日,10354,166,,
2011年04月13日,10349,165,,
2011年04月14日,10349,165,,
2011年04月15日,10344,165,,
2011年04月18日,10335,165,,
2011年04月19日,10336,165,,
2011年04月20日,10329,165,,
2011年04月21日,10324,164,,
2011年04月22日,10324,164,,
2011年04月25日,10318,164,,
2011年04月26日,10317,165,,
2011年04月27日,10315,166,,
2011年04月28日,10344,167,,
2011年05月02日,10362,167,,
2011年05月06日,10376,167,,
2011年05月09日,10391,171,,
2011年05月10日,10395,171,,
2011年05月11日,10407,171,,
2011年05月12日,10407,171,,
2011年05月13日,10410,168,,
2011年05月16日,10413,168,,
2011年05月17日,10413,168,,
2011年05月18日,10413,168,,
2011年05月19日,10419,168,,
2011年05月20日,10425,168,,
2011年05月23日,10425,168,,
2011年05月24日,10431,168,,
2011年05月25日,10448,169,,
2011年05月26日,10464,169,,
2011年05月27日,10474,171,,
2011年05月30日,10481,171,,
2011年05月31日,10484,171,,
2011年06月01日,10498,172,,
2011年06月02日,10499,171,,
2011年06月03日,10499,171,,
2011年06月06日,10500,171,,
2011年06月07日,10510,171,,
2011年06月08日,10510,171,,
2011年06月09日,10510,171,,
2011年06月10日,10511,171,,
2011年06月13日,10518,171,,
2011年06月14日,10525,171,,
2011年06月15日,10526,171,,
2011年06月16日,10528,171,,
2011年06月17日,10528,172,,
2011年06月20日,10530,172,,
2011年06月21日,10536,172,,
2011年06月22日,10540,172,,
2011年06月23日,10540,172,,
2011年06月24日,10540,172,,
2011年06月27日,10541,172,,
2011年06月28日,10544,180,,
2011年06月29日,10552,180,,
2011年06月30日,10552,180,,
2011年07月01日,10552,180,,
2011年07月04日,10553,180,,
2011年07月05日,10554,180,,
2011年07月06日,10560,180,,
2011年07月07日,10548,180,,
2011年07月08日,10548,180,,
2011年07月11日,10544,180,,
2011年07月12日,10545,180,,
2011年07月13日,10543,180,,
2011年07月14日,10537,181,,
2011年07月15日,10527,182,,
2011年07月19日,10519,181,,
2011年07月20日,10504,181,,
2011年07月21日,10493,181,,
2011年07月22日,10474,180,,
2011年07月25日,10479,180,,
2011年07月26日,10483,181,,
2011年07月27日,10483,182,,
2011年07月28日,10478,182,,
2011年07月29日,10477,182,,
2011年08月01日,10477,182,,
2011年08月02日,10478,182,,
2011年08月03日,10478,182,,
2011年08月04日,10475,182,,
2011年08月05日,10470,182,,
2011年08月08日,10471,181,,
2011年08月09日,10471,181,,
2011年08月10日,10471,181,,
2011年08月11日,10471,181,,
2011年08月12日,10472,181,,
2011年08月15日,10473,179,,
2011年08月16日,10473,179,,
2011年08月17日,10474,179,,
2011年08月18日,10470,179,,
2011年08月19日,10465,179,,
2011年08月22日,10457,179,,
2011年08月23日,10452,178,,
2011年08月24日,10450,178,,
2011年08月25日,10446,178,,
2011年08月26日,10446,178,,
2011年08月29日,10447,180,,
2011年08月30日,10448,180,,
2011年08月31日,10453,180,,
2011年09月01日,10454,180,,
2011年09月02日,10458,180,,
2011年09月05日,10458,180,,
2011年09月06日,10469,184,,
2011年09月07日,10476,187,,
2011年09月08日,10476,186,,
2011年09月09日,10486,187,,
2011年09月12日,10487,187,,
2011年09月13日,10487,187,,
2011年09月14日,10487,187,,
2011年09月15日,10487,186,,
2011年09月16日,10488,186,,
2011年09月20日,10489,186,,
2011年09月21日,10488,186,,
2011年09月22日,10489,186,,
2011年09月26日,10490,186,,
2011年09月27日,10490,188,,
2011年09月28日,10490,188,,
2011年09月29日,10491,188,,
2011年09月30日,10491,186,,
2011年10月03日,10491,186,,
2011年10月04日,10491,186,,
2011年10月05日,10491,186,,
2011年10月06日,10492,186,,
2011年10月07日,10492,186,,
2011年10月11日,10493,186,,
2011年10月12日,10494,186,,
2011年10月13日,10494,186,,
2011年10月14日,10493,186,,
2011年10月17日,10494,186,,
2011年10月18日,10494,186,,
2011年10月19日,10495,186,,
2011年10月20日,10496,186,,
2011年10月21日,10496,186,,
2011年10月24日,10502,186,,
2011年10月25日,10503,186,,
2011年10月26日,10507,186,0.00,7
2011年10月27日,10507,188,,
2011年10月28日,10507,188,,
2011年10月31日,10508,188,,
2011年11月01日,10508,188,,
2011年11月02日,10509,188,,
2011年11月04日,10508,188,,
2011年11月07日,10509,190,,
2011年11月08日,10510,190,,
2011年11月09日,10510,189,,
2011年11月10日,10510,189,,
2011年11月11日,10511,189,,
2011年11月14日,10511,189,,
2011年11月15日,10512,189,,
2011年11月16日,10511,189,,
2011年11月17日,10513,191,,
2011年11月18日,10517,191,,
2011年11月21日,10520,191,,
2011年11月22日,10524,191,,
2011年11月24日,10527,191,,
2011年11月25日,10527,191,,
2011年11月28日,10528,191,,
2011年11月29日,10529,194,,
2011年11月30日,10529,193,,
2011年12月01日,10529,193,,
2011年12月02日,10533,194,,
2011年12月05日,10537,200,,
2011年12月06日,10541,200,,
2011年12月07日,10541,200,,
2011年12月08日,10541,200,,
2011年12月09日,10542,201,,
2011年12月12日,10543,201,,
2011年12月13日,10543,201,,
2011年12月14日,10542,201,,
2011年12月15日,10542,201,,
2011年12月16日,10543,201,,
2011年12月19日,10544,201,,
2011年12月20日,10547,201,,
2011年12月21日,10550,202,,
2011年12月22日,10554,202,,
2011年12月26日,10553,202,,
2011年12月27日,10558,204,,
2011年12月28日,10561,204,,
2011年12月29日,10559,205,,
2011年12月30日,10561,205,,
2012年01月04日,10567,205,,
2012年01月05日,10574,206,,
2012年01月06日,10580,206,,
2012年01月10日,10585,206,,
2012年01月11日,10586,206,,
2012年01月12日,10586,206,,
2012年01月13日,10588,206,,
2012年01月16日,10590,206,,
2012年01月17日,10591,206,,
2012年01月18日,10593,206,,
2012年01月19日,10592,206,,
2012年01月20日,10592,206,,
2012年01月23日,10592,206,,
2012年01月24日,10593,206,,
2012年01月25日,10604,206,,
2012年01月26日,10611,207,,
2012年01月27日,10621,209,,
2012年01月30日,10628,210,,
2012年01月31日,10639,210,,
2012年02月01日,10643,210,,
2012年02月02日,10647,210,,
2012年02月03日,10644,210,,
2012年02月06日,10645,210,,
2012年02月07日,10649,210,,
2012年02月08日,10649,210,,
2012年02月09日,10650,210,,
2012年02月10日,10650,210,,
2012年02月13日,10652,210,,
2012年02月14日,10652,210,,
2012年02月15日,10652,211,,
2012年02月16日,10660,211,,
2012年02月17日,10660,211,,
2012年02月20日,10661,211,,
2012年02月21日,10661,211,,
2012年02月22日,10662,211,,
2012年02月23日,10663,211,,
2012年02月24日,10666,211,,
2012年02月27日,10667,211,,
2012年02月28日,10667,213,,
2012年02月29日,10671,215,,
2012年03月01日,10675,215,,
2012年03月02日,10678,216,,
2012年03月05日,10678,216,,
2012年03月06日,10682,215,,
2012年03月07日,10684,215,,
2012年03月08日,10688,215,,
2012年03月09日,10694,215,,
2012年03月12日,10694,215,,
2012年03月13日,10698,215,,
2012年03月14日,10699,215,,
2012年03月15日,10700,216,,
2012年03月16日,10698,215,,
2012年03月19日,10699,215,,
2012年03月21日,10703,218,,
2012年03月22日,10706,218,,
2012年03月23日,10712,218,,
2012年03月26日,10717,218,,
2012年03月27日,10719,221,,
2012年03月28日,10723,221,,
2012年03月29日,10732,221,,
2012年03月30日,10767,222,,
2012年04月02日,10768,222,,
2012年04月03日,10773,222,,
2012年04月04日,10777,222,,
2012年04月05日,10779,222,,
2012年04月06日,10783,222,,
2012年04月09日,10788,222,,
2012年04月10日,10796,222,,
2012年04月11日,10804,223,,
2012年04月12日,10810,223,,
2012年04月13日,10821,223,,
2012年04月16日,10829,223,,
2012年04月17日,10839,224,,
2012年04月18日,10846,224,,
2012年04月19日,10851,225,,
2012年04月20日,10855,225,,
2012年04月23日,10860,225,,
2012年04月24日,10861,225,,
2012年04月25日,10865,225,,
2012年04月26日,10868,226,,
2012年04月27日,10881,229,,
2012年05月01日,10893,229,,
2012年05月02日,10906,229,,
2012年05月07日,10918,229,,
2012年05月08日,10922,229,,
2012年05月09日,10930,229,,
2012年05月10日,10938,229,,
2012年05月11日,10943,230,,
2012年05月14日,10961,230,,
2012年05月15日,10966,230,,
2012年05月16日,10975,231,,
2012年05月17日,10976,231,,
2012年05月18日,10983,232,,
2012年05月21日,10999,232,,
2012年05月22日,11003,232,,
2012年05月23日,11006,233,,
2012年05月24日,11006,233,,
2012年05月25日,11011,234,,
2012年05月28日,11018,235,,
2012年05月29日,11018,237,,
2012年05月30日,11019,237,,
2012年05月31日,11020,237,,
2012年06月01日,11030,238,,
2012年06月04日,11031,238,,
2012年06月05日,11030,238,,
2012年06月06日,11028,237,,
2012年06月07日,11035,238,,
2012年06月08日,11031,238,,
2012年06月11日,11032,238,,
2012年06月12日,11026,238,,
2012年06月13日,11017,238,,
2012年06月14日,11010,237,,
2012年06月15日,11005,232,,
2012年06月18日,11011,233,,
2012年06月19日,11007,233,,
2012年06月20日,11005,233,,
2012年06月21日,11005,233,,
2012年06月22日,11005,233,,
2012年06月25日,11005,233,,
2012年06月26日,11005,232,,
2012年06月27日,11006,232,,
2012年06月28日,11006,232,,
2012年06月29日,11007,232,,
2012年07月02日,11013,232,,
2012年07月03日,11018,232,,
2012年07月04日,11019,232,,
2012年07月05日,11020,232,,
2012年07月06日,11022,232,,
2012年07月09日,11023,231,,
2012年07月10日,11024,231,,
