年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2014年05月21日,204683,1842,,
2014年05月22日,206757,1861,,
2014年05月23日,208170,1874,,
2014年05月26日,209210,1883,,
2014年05月27日,209129,1882,,
2014年05月28日,210471,1894,,
2014年05月29日,210059,1891,,
2014年05月30日,210830,1897,,
2014年06月02日,211840,1907,,
2014年06月03日,212802,1915,,
2014年06月04日,213242,1919,,
2014年06月05日,213732,1924,,
2014年06月06日,214543,1931,,
2014年06月09日,216155,1945,,
2014年06月10日,216063,1945,,
2014年06月11日,215842,1943,,
2014年06月12日,214457,1930,,
2014年06月13日,212501,1913,,
2014年06月16日,213431,1921,,
2014年06月17日,213460,1921,,
2014年06月18日,214431,1930,,
2014年06月19日,215794,1942,,
2014年06月20日,215733,1942,,
2014年06月23日,216432,1948,,
2014年06月24日,215879,1943,,
2014年06月25日,215026,1935,,
2014年06月26日,215166,1936,,
2014年06月27日,214764,1933,,
2014年06月30日,214710,1932,,
2014年07月01日,214940,1934,,
2014年07月02日,216694,1950,,
2014年07月03日,217495,1957,,
2014年07月04日,219228,1973,,
2014年07月07日,219326,1974,,
2014年07月08日,217630,1959,,
2014年07月09日,216035,1944,,
2014年07月10日,216826,1951,,
2014年07月11日,215371,1938,,
2014年07月14日,215850,1943,,
2014年07月15日,217403,1957,,
2014年07月16日,217262,1955,,
2014年07月17日,217842,1961,,
2014年07月18日,214663,1932,,
2014年07月22日,216524,1949,,
2014年07月23日,217515,1958,,
2014年07月24日,218266,1964,,
2014年07月25日,218797,1969,,
2014年07月28日,217751,1960,,
2014年07月29日,217981,1962,,
2014年07月30日,217478,1957,,
2014年07月31日,219292,1974,,
2014年08月01日,214739,1933,,
2014年08月04日,213513,1922,,
2014年08月05日,215136,1936,,
2014年08月06日,212980,1917,,
2014年08月07日,212267,1910,,
2014年08月08日,211123,1900,,
2014年08月11日,213226,1919,,
2014年08月12日,214538,1931,,
2014年08月13日,214206,1928,,
2014年08月14日,216271,1946,,
2014年08月15日,217272,1955,,
2014年08月18日,216878,1952,,
2014年08月19日,219063,1972,,
2014年08月20日,220927,1988,,
2014年08月21日,223383,2010,,
2014年08月22日,224394,2020,,
2014年08月25日,224682,2022,,
2014年08月26日,225282,2028,,
2014年08月27日,225723,2032,,
2014年08月28日,224829,2023,,
2014年08月29日,224718,2022,,
2014年09月01日,226099,2035,,
2014年09月02日,226669,2040,,
2014年09月03日,228252,2054,,
2014年09月04日,227499,2047,,
2014年09月05日,228791,2059,,
2014年09月08日,228688,2058,,
2014年09月09日,230111,2071,,
2014年09月10日,229027,2061,,
2014年09月11日,231111,2080,,
2014年09月12日,232243,2090,,
2014年09月16日,230635,2076,,
2014年09月17日,232599,2093,,
2014年09月18日,235556,2120,,
2014年09月19日,237630,2139,,
2014年09月22日,237767,2140,,
2014年09月24日,233343,2100,,
2014年09月25日,236832,2131,,
2014年09月26日,231837,2087,,
2014年09月29日,235323,2118,,
2014年09月30日,234751,2113,,
2014年10月01日,234940,2114,,
2014年10月02日,230550,2075,,
2014年10月03日,229657,2067,,
2014年10月06日,234163,2107,,
2014年10月07日,232048,2088,,
2014年10月08日,227317,2046,,
2014年10月09日,231364,2082,,
2014年10月10日,226053,2034,,
2014年10月14日,217673,2177,,
2014年10月15日,219155,2192,,
2014年10月16日,213142,2131,,
2014年10月17日,214473,2145,,
2014年10月20日,219541,2415,,
2014年10月21日,221133,2654,,
2014年10月22日,225961,2712,,
2014年10月23日,224708,2696,,
2014年10月24日,229005,2748,,
2014年10月27日,230415,2995,,
2014年10月28日,230174,2992,,
2014年10月29日,233218,3032,,
2014年10月30日,234149,3044,,
2014年10月31日,236793,3078,,
2014年11月04日,249072,3238,,
2014年11月05日,248219,3475,,
2014年11月06日,252055,3529,,
2014年11月07日,254038,3811,,
2014年11月10日,252241,3784,,
2014年11月11日,254113,3812,,
2014年11月12日,256747,3851,,
2014年11月13日,256044,3841,,
2014年11月14日,257195,4115,,
2014年11月17日,258334,4133,,
2014年11月18日,258834,4141,,
2014年11月19日,260956,4175,,
2014年11月20日,263430,4215,,
2014年11月21日,263799,4221,,
2014年11月25日,265738,4518,,
2014年11月26日,265086,4506,,
2014年11月27日,265124,4507,,
2014年11月28日,266706,4801,,
2014年12月01日,267424,4814,,
2014年12月02日,264187,4755,,
2014年12月03日,268283,4829,,
2014年12月04日,270405,5138,,
2014年12月05日,270254,5405,,
2014年12月08日,274737,5495,,
2014年12月09日,271170,5423,,
2014年12月10日,267543,5351,,
2014年12月11日,259608,5192,,
2014年12月12日,262823,5256,,
2014年12月15日,257821,5414,,
2014年12月16日,255056,5611,,
2014年12月17日,250928,5520,,
2014年12月18日,260492,5731,,
2014年12月19日,267682,5889,,
2014年12月22日,269742,6204,,
2014年12月24日,273862,6573,,
2014年12月25日,272947,6551,,
2014年12月26日,273128,6555,,
2014年12月29日,274262,6582,,
2014年12月30日,274565,6590,,
2015年01月05日,268900,6723,,
2015年01月06日,262734,6568,,
2015年01月07日,258832,6471,,
2015年01月08日,263452,6586,,
2015年01月09日,268987,6725,,
2015年01月13日,260623,6516,,
2015年01月14日,258998,6475,,
2015年01月15日,258043,6451,,
2015年01月16日,252990,6325,,
2015年01月19日,258032,6451,,
2015年01月20日,255845,6396,3290.00,5
2015年01月21日,257950,6449,,
2015年01月22日,258089,6452,,
2015年01月23日,262761,6832,,
2015年01月26日,259269,6741,,
2015年01月27日,262497,6825,,
2015年01月28日,257764,6960,,
2015年01月29日,252840,6827,,
2015年01月30日,257301,7204,,
2015年02月02日,251785,7050,,
2015年02月03日,255153,7399,,
2015年02月04日,259363,7522,,
2015年02月05日,256635,7442,,
2015年02月06日,260294,7549,,
2015年02月09日,263160,7632,,
2015年02月10日,260883,7566,,
2015年02月12日,267629,7761,,
2015年02月13日,267398,7755,,
2015年02月16日,267606,7761,,
2015年02月17日,267064,7745,,
2015年02月18日,269399,7813,,
2015年02月19日,268256,7779,,
2015年02月20日,269007,7532,,
2015年02月23日,270478,7573,,
2015年02月24日,270036,7561,,
2015年02月25日,270617,7577,,
2015年02月26日,270787,7582,,
2015年02月27日,271257,7595,,
2015年03月02日,271716,7608,,
2015年03月03日,273580,7660,,
2015年03月04日,271303,7596,,
2015年03月05日,270741,7581,,
2015年03月06日,271693,7607,,
2015年03月09日,269525,7547,,
2015年03月10日,272051,7617,,
2015年03月11日,266796,7470,,
2015年03月12日,267187,7481,,
2015年03月13日,270184,7565,,
2015年03月16日,268236,7511,,
2015年03月17日,271764,7609,,
2015年03月18日,271222,7594,,
2015年03月19日,271201,7594,,
2015年03月20日,271933,7614,,
2015年03月23日,272422,7628,,
2015年03月24日,271528,7603,,
2015年03月25日,270274,7568,,
2015年03月26日,265271,7428,,
2015年03月27日,264117,7395,,
2015年03月30日,264847,7416,,
2015年03月31日,269829,7555,,
2015年04月01日,267462,7489,,
2015年04月02日,265797,7442,,
2015年04月03日,266739,7469,,
2015年04月06日,265262,7427,,
2015年04月07日,268079,7506,,
2015年04月08日,268990,7532,,
2015年04月09日,270203,7566,,
2015年04月10日,271926,7614,,
2015年04月13日,272546,7631,,
2015年04月14日,270520,7575,,
2015年04月15日,270589,7576,,
2015年04月16日,270328,7569,,
2015年04月17日,270628,7036,,
2015年04月20日,267127,6945,,
2015年04月21日,270004,7020,,
2015年04月22日,270755,7040,,
2015年04月23日,272779,7365,,
2015年04月24日,272538,7359,,
2015年04月27日,271763,7338,,
2015年04月28日,271382,7327,,
2015年04月30日,270287,7298,,
2015年05月01日,269164,7267,,
2015年05月07日,267816,7231,,
2015年05月08日,270251,7297,,
2015年05月11日,273156,7375,,
2015年05月12日,272734,7364,,
2015年05月13日,271510,7331,,
2015年05月14日,270297,7298,,
2015年05月15日,273564,7386,,
2015年05月18日,274303,7406,,
2015年05月19日,275786,7446,,
2015年05月20日,278021,7507,,
2015年05月21日,278000,7506,,
2015年05月22日,278761,7527,,
2015年05月25日,279761,7554,,
2015年05月26日,279871,7557,,
2015年05月27日,280151,7564,,
2015年05月28日,283759,7661,,
2015年05月29日,284029,7669,,
2015年06月01日,283094,7644,,
2015年06月02日,284727,7688,,
2015年06月03日,282882,7638,,
2015年06月04日,284615,7685,,
2015年06月05日,282650,7632,,
2015年06月08日,284061,7670,,
2015年06月09日,280250,7567,,
2015年06月10日,280099,7563,,
2015年06月11日,280319,7569,,
2015年06月12日,281742,7607,,
2015年06月15日,279674,7551,,
2015年06月16日,278320,7515,,
2015年06月17日,280154,7564,,
2015年06月18日,280053,7561,,
2015年06月19日,282498,7627,,
2015年06月22日,279568,7548,,
2015年06月23日,283277,7648,,
2015年06月24日,284790,7689,,
2015年06月25日,282503,7628,,
2015年06月26日,280949,7586,,
2015年06月29日,279914,7558,,
2015年06月30日,272745,7364,,
2015年07月01日,273606,7387,,
2015年07月02日,277525,7493,,
2015年07月03日,276422,7463,,
2015年07月06日,275266,7432,,
2015年07月07日,275256,7432,,
2015年07月08日,275606,7441,,
2015年07月09日,267575,7225,,
2015年07月10日,269740,7283,,
2015年07月13日,275321,7434,,
2015年07月14日,281426,7598,,
2015年07月15日,281746,7607,,
2015年07月16日,283108,7644,,
2015年07月17日,285684,7713,,
2015年07月21日,286653,7740,,
2015年07月22日,284316,7677,,
2015年07月23日,284135,7672,,
2015年07月24日,282751,7069,,
2015年07月27日,279170,6979,,
2015年07月28日,276243,6906,,
2015年07月29日,280141,7004,,
2015年07月30日,283287,7082,,
2015年07月31日,283487,7087,,
2015年08月03日,282773,7069,,
2015年08月04日,281740,7043,,
2015年08月05日,281298,7032,,
2015年08月06日,283863,7097,,
2015年08月07日,281817,7045,,
2015年08月10日,280291,7007,,
2015年08月11日,284300,7107,,
2015年08月12日,282695,7067,,
2015年08月13日,281432,7036,,
2015年08月14日,281240,7031,,
2015年08月17日,282381,7060,,
2015年08月18日,283813,7379,,
2015年08月19日,282920,7356,,
2015年08月20日,278831,7250,,
2015年08月21日,271754,7066,,
2015年08月24日,260738,6779,,
2015年08月25日,241777,6286,,
2015年08月26日,242357,6301,,
2015年08月27日,252829,6574,,
2015年08月28日,261848,7070,,
2015年08月31日,261966,7073,,
2015年09月01日,258929,6991,,
2015年09月02日,250380,7011,,
2015年09月03日,255199,7146,,
2015年09月04日,253605,7101,,
2015年09月07日,248632,6962,,
2015年09月08日,249363,6982,,
2015年09月09日,256788,7190,,
2015年09月10日,253791,7106,,
2015年09月11日,255945,7166,,
2015年09月14日,256965,7195,,
2015年09月15日,256143,7172,,
2015年09月16日,258868,7248,,
2015年09月17日,261783,7330,,
2015年09月18日,258686,7243,,
2015年09月24日,253149,7088,,
2015年09月25日,252187,7061,,
2015年09月28日,252325,7065,,
2015年09月29日,244898,6857,,
2015年09月30日,245559,6876,,
2015年10月01日,249777,6994,,
2015年10月02日,250959,7027,,
2015年10月05日,254655,7130,,
2015年10月06日,259775,7274,,
2015年10月07日,258632,7242,,
2015年10月08日,260485,7294,,
2015年10月09日,262930,7362,,
2015年10月13日,263398,7375,,
2015年10月14日,260330,7289,,
2015年10月15日,257804,7219,,
2015年10月16日,262393,7347,,
2015年10月19日,263924,7390,,
2015年10月20日,264655,7410,,
2015年10月21日,264584,7408,,
2015年10月22日,262890,7361,,
2015年10月23日,271187,7593,,
2015年10月26日,273299,7652,,
2015年10月27日,271955,7615,,
2015年10月28日,270802,7582,,
2015年10月29日,274810,7695,,
2015年10月30日,274990,7700,,
2015年11月02日,273023,7645,,
2015年11月04日,278052,7785,,
2015年11月05日,277931,7782,,
2015年11月06日,278331,7793,,
2015年11月09日,281896,7893,,
2015年11月10日,278849,7808,,
2015年11月11日,279169,7817,,
2015年11月12日,277565,7772,,
2015年11月13日,273134,7648,,
2015年11月16日,270096,7563,,
2015年11月17日,275567,7716,,
2015年11月18日,276017,7728,,
2015年11月19日,280596,7857,,
2015年11月20日,279162,7817,,
2015年11月24日,279630,7830,,
2015年11月25日,278697,7804,,
2015年11月26日,279588,7828,,
2015年11月27日,279848,7836,,
2015年11月30日,280276,7848,,
2015年12月01日,279574,7828,,
2015年12月02日,281738,7889,,
2015年12月03日,280214,7846,,
2015年12月04日,274851,7696,,
2015年12月07日,281042,7869,,
2015年12月08日,280120,7843,,
2015年12月09日,276401,7739,,
2015年12月10日,270958,7587,,
2015年12月11日,272901,7368,,
2015年12月14日,265164,7159,,
2015年12月15日,267057,7211,,
2015年12月16日,272035,7345,,
2015年12月17日,277274,7486,,
2015年12月18日,272004,7344,,
2015年12月21日,264978,7154,,
2015年12月22日,267894,7233,,
2015年12月24日,272400,7355,,
2015年12月25日,270350,7299,,
2015年12月28日,271173,7322,,
2015年12月29日,270703,7309,,
2015年12月30日,274231,7404,,
2016年01月04日,268802,7258,,
2016年01月05日,262805,7096,,
2016年01月06日,262641,7091,,
2016年01月07日,258500,6980,,
2016年01月08日,249965,6999,,
2016年01月12日,247433,6928,,
2016年01月13日,249044,6973,,
2016年01月14日,242752,6797,,
2016年01月15日,248158,6948,,
2016年01月18日,240883,6745,,
2016年01月19日,241990,6776,,
2016年01月20日,237435,6648,4140.00,6
2016年01月21日,234750,6808,,
2016年01月22日,236381,6855,,
2016年01月25日,242980,7046,,
2016年01月26日,238301,6911,,
2016年01月27日,241796,7012,,
2016年01月28日,239972,6959,,
2016年01月29日,245151,7109,,
2016年02月01日,252200,7314,,
2016年02月02日,251798,7302,,
2016年02月03日,244966,7104,,
2016年02月04日,242410,7030,,
2016年02月05日,240717,6981,,
2016年02月08日,236687,6864,,
2016年02月09日,230415,6682,,
2016年02月10日,228722,6633,,
2016年02月12日,221307,6418,,
2016年02月15日,227185,6588,,
2016年02月16日,229839,6665,,
2016年02月17日,232863,6753,,
2016年02月18日,236368,6855,,
2016年02月19日,233562,6773,,
2016年02月22日,233059,6759,,
2016年02月23日,235332,6825,,
2016年02月24日,231424,6711,,
2016年02月25日,233567,6773,,
2016年02月26日,237784,6896,,
2016年02月29日,238112,6905,,
2016年03月01日,234144,6790,,
2016年03月02日,243139,7051,,
2016年03月03日,243218,7053,,
2016年03月04日,243958,7075,,
2016年03月07日,244667,7095,,
2016年03月08日,243744,7069,,
2016年03月09日,240378,6971,,
2016年03月10日,243111,7050,,
2016年03月11日,243071,7049,,
2016年03月14日,248157,7197,,
2016年03月15日,248015,7192,,
2016年03月16日,246392,7145,,
2016年03月17日,246731,7155,,
2016年03月18日,244627,7094,,
2016年03月22日,247809,7186,,
2016年03月23日,248409,7204,,
2016年03月24日,247206,7169,,
2016年03月25日,249138,7225,,
2016年03月28日,249426,7233,,
2016年03月29日,248954,7220,,
2016年03月30日,250015,7250,,
2016年03月31日,251006,7279,,
2016年04月01日,249803,7244,,
2016年04月04日,249520,7236,,
2016年04月05日,247536,7179,,
2016年04月06日,243989,7076,,
2016年04月07日,244759,7098,,
2016年04月08日,240140,6964,,
2016年04月11日,239156,6936,,
2016年04月12日,238414,6914,,
2016年04月13日,242169,7023,,
2016年04月14日,246215,7140,,
2016年04月15日,247046,7164,,
2016年04月18日,242966,7046,,
2016年04月19日,246842,7158,,
2016年04月20日,247853,7188,,
2016年04月21日,249575,7238,,
2016年04月22日,247090,7166,,
2016年04月25日,251945,7306,,
2016年04月26日,250612,7268,,
2016年04月27日,251943,7306,,
2016年04月28日,248757,7214,,
2016年05月02日,237584,6890,,
2016年05月06日,237981,6901,,
2016年05月09日,239151,6935,,
2016年05月10日,241584,7006,,
2016年05月11日,245850,7130,,
2016年05月12日,241823,7013,,
2016年05月13日,243184,7052,,
2016年05月16日,241148,6993,,
2016年05月17日,243691,7067,,
2016年05月18日,241266,6997,,
2016年05月19日,243860,7072,,
2016年05月20日,243368,7058,,
2016年05月23日,244117,7079,,
2016年05月24日,242363,7029,,
2016年05月25日,247851,7188,,
2016年05月26日,247921,7190,,
2016年05月27日,248781,7215,,
2016年05月30日,251814,7303,,
2016年05月31日,252284,7316,,
2016年06月01日,251301,7288,,
2016年06月02日,248726,7213,,
2016年06月03日,248444,7205,,
2016年06月06日,242381,7029,,
2016年06月07日,245496,7119,,
2016年06月08日,245134,7109,,
2016年06月09日,245123,7109,,
2016年06月10日,245543,7121,,
2016年06月13日,242014,7018,,
2016年06月14日,239138,6935,,
2016年06月15日,238787,6925,,
2016年06月16日,237514,6888,,
2016年06月17日,236201,6850,,
2016年06月20日,234786,6809,,
2016年06月21日,234574,6803,,
2016年06月22日,236998,6873,,
2016年06月23日,237047,6874,,
2016年06月24日,231126,6703,,
2016年06月27日,224692,6516,,
2016年06月28日,219763,6373,,
2016年06月29日,226393,6565,,
2016年06月30日,231702,6719,,
2016年07月01日,234496,6800,,
2016年07月04日,234223,6792,,
2016年07月05日,233831,6781,,
2016年07月06日,229393,6652,,
2016年07月07日,230374,6681,,
2016年07月08日,230102,6673,,
2016年07月11日,232895,6754,,
2016年07月12日,238283,6910,,
2016年07月13日,244633,7094,,
2016年07月14日,243480,7061,,
2016年07月15日,248257,7199,,
2016年07月19日,249366,7232,,
2016年07月20日,249355,7231,,
2016年07月21日,253351,7347,,
2016年07月22日,248513,7207,,
2016年07月25日,251474,7293,,
2016年07月26日,247398,7175,,
2016年07月27日,247758,7185,,
2016年07月28日,246435,7147,,
2016年07月29日,246264,7142,,
2016年08月01日,242026,7019,,
2016年08月02日,241464,7002,,
2016年08月03日,237278,6881,,
2016年08月04日,237968,6901,,
2016年08月05日,238267,6910,,
2016年08月08日,242210,7024,,
2016年08月09日,242730,7039,,
2016年08月10日,241127,6993,,
2016年08月12日,242987,7047,,
2016年08月15日,241062,6991,,
2016年08月16日,240881,6986,,
2016年08月17日,238817,6926,,
2016年08月18日,237014,6873,,
2016年08月19日,238976,6930,,
2016年08月22日,239253,6938,,
2016年08月23日,238101,6905,,
2016年08月24日,239071,6933,,
2016年08月25日,238230,6909,,
2016年08月26日,238068,6904,,
2016年08月29日,240689,6980,,
2016年08月30日,242120,7021,,
2016年08月31日,244583,7093,,
2016年09月01日,243941,7074,,
2016年09月02日,244010,7076,,
2016年09月05日,246681,7154,,
2016年09月06日,245899,7131,,
2016年09月07日,241342,6999,,
2016年09月08日,241992,7018,,
2016年09月09日,242722,7039,,
2016年09月12日,237463,6886,,
2016年09月13日,238984,6931,,
2016年09月14日,238592,6919,,
2016年09月15日,236839,6868,,
2016年09月16日,238420,6914,,
2016年09月20日,237756,6895,,
2016年09月21日,237254,6880,,
2016年09月23日,239596,6948,,
2016年09月26日,237751,6895,,
2016年09月27日,234726,6807,,
2016年09月28日,236698,6864,,
2016年09月29日,239330,6941,,
2016年09月30日,237567,6889,,
2016年10月03日,239557,6947,,
2016年10月04日,240337,6970,,
2016年10月05日,241037,6990,,
2016年10月06日,243630,7065,,
2016年10月07日,244670,7095,,
2016年10月11日,245438,7118,,
2016年10月12日,241922,7016,,
2016年10月13日,243774,7069,,
2016年10月14日,241560,7005,,
2016年10月17日,242498,7032,,
2016年10月18日,240996,6989,,
2016年10月19日,241906,7015,,
2016年10月20日,242406,7030,,
2016年10月21日,243506,7062,,
2016年10月24日,242542,7034,,
2016年10月25日,245055,7107,,
2016年10月26日,243622,7065,,
2016年10月27日,244001,7076,,
2016年10月28日,244321,7085,,
2016年10月31日,243587,7064,,
2016年11月01日,242996,7047,,
2016年11月02日,239670,6950,,
2016年11月04日,234802,6809,,
2016年11月07日,236542,6860,,
2016年11月08日,243410,7059,,
2016年11月09日,238783,6925,,
2016年11月10日,249596,7238,,
2016年11月11日,252900,7334,,
2016年11月14日,253828,7361,,
2016年11月15日,254939,7393,,
2016年11月16日,259803,7534,,
2016年11月17日,258420,7494,,
2016年11月18日,263224,7634,,
2016年11月21日,264633,7674,,
2016年11月22日,265123,7689,,
2016年11月24日,270616,7848,,
2016年11月25日,273859,7942,,
2016年11月28日,271453,7872,,
2016年11月29日,269340,7811,,
2016年11月30日,270951,7858,,
2016年12月01日,275084,7977,,
2016年12月02日,272620,7906,,
2016年12月05日,272868,7913,,
2016年12月06日,273818,7941,,
2016年12月07日,275999,8004,,
2016年12月08日,278320,8071,,
2016年12月09日,280922,8147,,
2016年12月12日,285424,8277,,
2016年12月13日,283801,8230,,
2016年12月14日,286333,8304,,
2016年12月15日,290607,8428,,
2016年12月16日,292579,8485,,
2016年12月19日,290836,8434,,
2016年12月20日,290335,8420,,
2016年12月21日,293065,8499,,
2016年12月22日,291735,8460,,
2016年12月26日,289963,8409,,
2016年12月27日,291037,8440,,
2016年12月28日,291721,8460,,
2016年12月29日,288561,7791,,
2016年12月30日,286791,7743,,
2017年01月04日,291442,7869,,
2017年01月05日,289508,7817,,
2017年01月06日,287463,7474,,
2017年01月10日,288156,7492,,
2017年01月11日,287992,7488,,
2017年01月12日,287112,7465,,
2017年01月13日,285669,7427,,
2017年01月16日,285075,7412,,
2017年01月17日,284665,7401,,
2017年01月18日,280260,7287,,
2017年01月19日,285792,7431,,
2017年01月20日,279152,7258,6590.00,7
2017年01月23日,276802,7197,,
2017年01月24日,273475,7110,,
2017年01月25日,277339,7211,,
2017年01月26日,278247,7234,,
2017年01月27日,281832,7328,,
2017年01月30日,281539,7320,,
2017年01月31日,277683,7220,,
2017年02月01日,275735,7169,,
2017年02月02日,275714,7169,,
2017年02月03日,275603,7166,,
2017年02月06日,276000,7176,,
2017年02月07日,273941,7122,,
2017年02月08日,275888,7173,,
2017年02月09日,275158,7154,,
2017年02月10日,281000,7306,,
2017年02月13日,282575,7347,,
2017年02月14日,283562,7373,,
2017年02月15日,286897,7459,,
2017年02月16日,287555,7476,,
2017年02月17日,285367,7420,,
2017年02月20日,284176,7389,,
2017年02月21日,285553,7424,,
2017年02月22日,287610,7478,,
2017年02月23日,286989,7462,,
2017年02月24日,285940,7434,,
2017年02月27日,284469,7396,,
2017年02月28日,285846,7432,,
2017年03月01日,286724,7455,,
2017年03月02日,292585,7607,,
2017年03月03日,291756,7586,,
2017年03月06日,290534,7554,,
2017年03月07日,290333,7549,,
2017年03月08日,289054,7515,,
2017年03月09日,290531,7554,,
2017年03月10日,292368,7602,,
2017年03月13日,292045,7593,,
2017年03月14日,292534,7606,,
2017年03月15日,291384,7576,,
2017年03月16日,289585,7529,,
2017年03月17日,289914,7538,,
2017年03月21日,286105,7439,,
2017年03月22日,281020,7307,,
2017年03月23日,280470,7292,,
2017年03月24日,279840,7276,,
2017年03月27日,278129,7231,,
2017年03月28日,278208,7233,,
2017年03月29日,280454,7292,,
2017年03月30日,281942,7330,,
2017年03月31日,284937,7408,,
2017年04月03日,281958,7331,,
2017年04月04日,279899,7277,,
2017年04月05日,280398,7290,,
2017年04月06日,278679,7246,,
2017年04月07日,280456,7292,,
2017年04月10日,281551,7320,,
2017年04月11日,280072,7282,,
2017年04月12日,276766,7196,,
2017年04月13日,273669,7115,,
2017年04月14日,273078,7100,,
2017年04月17日,270759,7040,,
2017年04月18日,275072,7152,,
2017年04月19日,272604,7088,,
2017年04月20日,273412,7109,,
2017年04月21日,276228,7182,,
2017年04月24日,277314,7210,,
2017年04月25日,279919,7278,,
2017年04月26日,285272,7417,,
2017年04月27日,284991,7410,,
2017年04月28日,285310,7418,,
2017年05月01日,285157,7414,,
2017年05月02日,286954,7461,,
2017年05月08日,290453,7552,,
2017年05月09日,291521,7580,,
2017年05月10日,292809,7613,,
2017年05月11日,294086,7646,,
2017年05月12日,292747,7611,,
2017年05月15日,291156,7570,,
2017年05月16日,293212,7624,,
2017年05月17日,290055,7541,,
2017年05月18日,281375,7316,,
2017年05月19日,282962,7357,,
2017年05月22日,285476,7422,,
2017年05月23日,285845,7432,,
2017年05月24日,288171,7492,,
2017年05月25日,288240,7494,,
2017年05月26日,289956,7539,,
2017年05月29日,288845,7510,,
2017年05月30日,288215,7494,,
2017年05月31日,287495,7475,,
2017年06月01日,287574,7477,,
2017年06月02日,291498,7579,,
2017年06月05日,289497,7527,,
2017年06月06日,288318,7496,,
2017年06月07日,286189,7441,,
2017年06月08日,287517,7475,,
2017年06月09日,287825,7483,,
2017年06月12日,287982,7488,,
2017年06月13日,287212,7468,,
2017年06月14日,288689,7506,,
2017年06月15日,287480,7474,,
2017年06月16日,290685,7558,,
2017年06月19日,290402,7550,,
2017年06月20日,294326,7652,,
2017年06月21日,292108,7595,,
2017年06月22日,291018,7566,,
2017年06月23日,291406,7577,,
2017年06月26日,291553,7580,,
2017年06月27日,293449,7630,,
2017年06月28日,291931,7590,,
2017年06月29日,294795,7665,,
2017年06月30日,291659,7583,,
2017年07月03日,292355,7601,,
2017年07月04日,295449,7682,,
2017年07月05日,295108,7673,,
2017年07月06日,295367,7680,,
2017年07月07日,293609,7634,,
2017年07月10日,297669,7739,,
2017年07月11日,298047,7749,,
2017年07月12日,296739,7715,,
2017年07月13日,297446,7734,,
2017年07月14日,298833,7770,,
2017年07月18日,297521,7736,,
2017年07月19日,296242,7702,,
2017年07月20日,297699,7740,,
2017年07月21日,298057,7749,,
2017年07月24日,294740,7663,,
2017年07月25日,295847,7692,,
2017年07月26日,298072,7750,,
2017年07月27日,295276,7677,,
2017年07月28日,295584,7685,,
2017年07月31日,293465,7630,,
2017年08月01日,292985,7618,,
2017年08月02日,293932,7642,,
2017年08月03日,294989,7670,,
2017年08月04日,292732,7611,,
2017年08月07日,294596,7659,,
2017年08月08日,295414,7681,,
2017年08月09日,292887,7615,,
2017年08月10日,293415,7629,,
2017年08月14日,287511,7475,,
2017年08月15日,292352,7601,,
2017年08月16日,293708,7636,,
2017年08月17日,292280,7599,,
2017年08月18日,286419,7447,,
2017年08月21日,285847,7432,,
2017年08月22日,285416,7421,,
2017年08月23日,289888,7537,,
2017年08月24日,287062,7464,,
2017年08月25日,288638,7505,,
2017年08月28日,287038,7463,,
2017年08月29日,286398,7446,,
2017年08月30日,289641,7531,,
2017年08月31日,292066,7594,,
2017年09月01日,293074,7620,,
2017年09月04日,292711,7610,,
2017年09月05日,292261,7599,,
2017年09月06日,287867,7485,,
2017年09月07日,290003,7540,,
2017年09月08日,288015,7488,,
2017年09月11日,287693,7480,,
2017年09月12日,293492,7631,,
2017年09月13日,296117,7699,,
2017年09月14日,297553,7736,,
2017年09月15日,296324,7704,,
2017年09月19日,300703,7818,,
2017年09月20日,301411,7837,,
2017年09月21日,303896,7901,,
2017年09月22日,302607,7868,,
2017年09月25日,303213,7884,,
2017年09月26日,300287,7807,,
2017年09月27日,302382,7862,,
2017年09月28日,304977,7929,,
2017年09月29日,304776,7924,,
2017年10月02日,305951,7955,,
2017年10月03日,307717,8001,,
2017年10月04日,307506,7995,,
2017年10月05日,308494,8021,,
2017年10月06日,310409,8071,,
2017年10月10日,309307,8042,,
2017年10月11日,308647,8025,,
2017年10月12日,309574,8049,,
2017年10月13日,308715,8027,,
2017年10月16日,308562,8023,,
2017年10月17日,309419,8045,,
2017年10月18日,309428,8045,,
2017年10月19日,311963,8111,,
2017年10月20日,311413,8097,,
2017年10月23日,316171,8220,,
2017年10月24日,313445,8150,,
2017年10月25日,315450,8202,,
2017年10月26日,313403,8148,,
2017年10月27日,315418,8201,,
2017年10月30日,316433,8227,,
2017年10月31日,313487,8151,,
2017年11月01日,315971,8215,,
2017年11月02日,316769,8236,,
2017年11月06日,318681,8286,,
2017年11月07日,317602,8258,,
2017年11月08日,317461,8254,,
2017年11月09日,318808,8289,,
2017年11月10日,316091,8218,,
2017年11月13日,316378,8226,,
2017年11月14日,316616,8232,,
2017年11月15日,315627,8206,,
2017年11月16日,312941,8136,,
2017年11月17日,315086,8192,,
2017年11月20日,311878,8109,,
2017年11月21日,313894,8161,,
2017年11月22日,314841,8186,,
2017年11月24日,312104,8115,,
2017年11月27日,313418,8149,,
2017年11月28日,311680,8104,,
2017年11月29日,316321,8224,,
2017年11月30日,317438,8253,,
2017年12月01日,321428,8357,,
2017年12月04日,321804,8689,,
2017年12月05日,320286,8968,,
2017年12月06日,319088,8934,,
