年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2022年05月31日,16553,535785,,
2022年06月01日,16574,536481,,
2022年06月02日,16572,538364,,
2022年06月03日,16799,556113,,
2022年06月06日,16716,553362,,
2022年06月07日,16955,561275,,
2022年06月08日,17122,569423,,
2022年06月09日,17214,573150,,
2022年06月10日,16825,564199,,
2022年06月13日,16436,551602,,
2022年06月14日,15773,530280,,
2022年06月15日,15778,531760,,
2022年06月16日,15919,537332,,
2022年06月17日,15367,520609,,
2022年06月20日,15577,528979,,
2022年06月21日,15630,531764,,
2022年06月22日,16040,545725,,
2022年06月23日,15935,544949,,
2022年06月24日,15900,544510,,
2022年06月27日,16266,557570,,
2022年06月28日,16407,563371,,
2022年06月29日,16264,559982,,
2022年06月30日,16241,559744,,
2022年07月01日,15995,551561,,
2022年07月04日,15973,551460,,
2022年07月05日,16132,556959,,
2022年07月06日,15993,552134,,
2022年07月07日,16054,566721,,
2022年07月08日,16323,576616,,
2022年07月11日,16386,579507,,
2022年07月12日,16242,579009,,
2022年07月13日,16106,575577,,
2022年07月14日,16152,577765,,
2022年07月15日,16158,578462,,
2022年07月19日,16339,585569,,
2022年07月20日,16714,600239,,
2022年07月21日,16823,605744,,
2022年07月22日,16824,606804,,
2022年07月25日,16619,599704,,
2022年07月26日,16635,600184,,
2022年07月27日,16550,598880,,
2022年07月28日,16783,607918,,
2022年07月29日,16758,607918,,
2022年08月01日,16746,608211,,
2022年08月02日,16479,599047,,
2022年08月03日,16688,617998,,
2022年08月04日,16877,625948,,
2022年08月05日,16846,625474,,
2022年08月08日,17085,634736,,
2022年08月09日,17047,634044,,
2022年08月10日,17018,638451,,
2022年08月12日,17133,643367,,
2022年08月15日,17295,650839,,
2022年08月16日,17325,652802,,
2022年08月17日,17515,662887,,
2022年08月18日,17465,661572,,
2022年08月19日,17630,668510,,
2022年08月22日,17532,665384,,
2022年08月23日,17230,654423,,
2022年08月24日,17145,652951,,
2022年08月25日,17199,655650,,
2022年08月26日,17379,663645,,
2022年08月29日,17112,654667,,
2022年08月30日,17046,652886,,
2022年08月31日,16909,647641,,
2022年09月01日,16878,648355,,
2022年09月02日,16862,648607,,
2022年09月05日,16819,658169,,
2022年09月06日,16805,658654,,
2022年09月07日,17034,667625,,
2022年09月08日,17407,683925,,
2022年09月09日,17456,686579,,
2022年09月12日,17616,697715,,
2022年09月13日,17802,705352,,
2022年09月14日,17412,689929,,
2022年09月15日,17262,685659,,
2022年09月16日,17083,679165,,
2022年09月20日,17019,678339,,
2022年09月21日,16897,674234,,
2022年09月22日,16731,669777,,
2022年09月26日,16135,646513,,
2022年09月27日,16037,643335,,
2022年09月28日,16013,644941,,
2022年09月29日,16209,654013,,
2022年09月30日,16016,647428,,
2022年10月03日,15885,643199,,
2022年10月04日,16205,657429,,
2022年10月05日,16619,687248,,
2022年10月06日,16682,689861,,
2022年10月07日,16529,686582,,
2022年10月11日,16091,668903,,
2022年10月12日,15985,665243,,
2022年10月13日,16026,673299,,
2022年10月14日,16373,688834,,
2022年10月17日,16243,684260,,
2022年10月18日,16643,701958,,
2022年10月19日,16860,713366,,
2022年10月20日,16784,710700,,
2022年10月21日,16730,708844,,
2022年10月24日,16872,715950,,
2022年10月25日,16992,721597,,
2022年10月26日,17157,730169,,
2022年10月27日,16921,721141,,
2022年10月28日,16905,720953,,
2022年10月31日,17321,739176,,
2022年11月01日,17298,738970,,
2022年11月02日,17199,735624,,
2022年11月04日,16772,728598,,
2022年11月07日,16952,737509,,
2022年11月08日,17079,743927,,
2022年11月09日,17093,746498,,
2022年11月10日,16891,742937,,
2022年11月11日,17131,754059,,
2022年11月14日,17120,755090,,
2022年11月15日,17124,755238,,
2022年11月16日,17189,760097,,
2022年11月17日,17058,755820,,
2022年11月18日,17081,757523,,
2022年11月21日,17144,761067,,
2022年11月22日,17265,767259,,
2022年11月24日,17259,769391,,
2022年11月25日,17275,770973,,
2022年11月28日,17245,769623,,
2022年11月29日,16998,760952,,
2022年11月30日,17017,763836,,
2022年12月01日,17248,775404,,
2022年12月02日,17102,770166,,
2022年12月05日,16978,777621,,
2022年12月06日,16980,779245,,
2022年12月07日,16855,776778,,
2022年12月08日,16712,771392,,
2022年12月09日,16885,780815,,
2022年12月12日,16807,783265,,
2022年12月13日,17056,796235,,
2022年12月14日,16936,794910,,
2022年12月15日,16899,794650,,
2022年12月16日,16746,788688,,
2022年12月19日,16401,775147,,
2022年12月20日,16105,762709,,
2022年12月21日,15785,750231,,
2022年12月22日,16047,765299,,
2022年12月23日,15935,762210,,
2022年12月26日,15934,764554,,
2022年12月27日,16055,772748,,
2022年12月28日,16102,775025,,
2022年12月29日,15992,769738,,
2022年12月30日,16024,776361,,
2023年01月04日,15757,764282,,
2023年01月05日,16068,780161,,
2023年01月06日,16121,794818,,
2023年01月10日,16304,808770,,
2023年01月11日,16436,816506,,
2023年01月12日,16552,829954,,
2023年01月13日,16321,819513,,
2023年01月16日,16231,815945,,
2023年01月17日,16315,821146,,
2023年01月18日,16623,836643,,
2023年01月19日,16154,816679,,
2023年01月20日,16083,813960,,
2023年01月23日,16400,830884,,
2023年01月24日,16691,847124,,
2023年01月25日,16682,846709,,
2023年01月26日,16552,840113,,
2023年01月27日,16738,849544,,
2023年01月30日,16833,858813,,
2023年01月31日,16696,852701,,
2023年02月01日,16760,857328,,
2023年02月02日,16766,858465,,
2023年02月03日,16947,880281,,
2023年02月06日,17249,897408,,
2023年02月07日,17125,891685,,
2023年02月08日,17068,890242,,
2023年02月09日,17047,889495,,
2023年02月10日,16990,891448,,
2023年02月13日,16954,890167,,
2023年02月14日,17193,904255,,
2023年02月15日,17257,909263,,
2023年02月16日,17441,919896,,
2023年02月17日,17325,915230,,
2023年02月20日,17275,913319,,
2023年02月21日,17273,913759,,
2023年02月22日,17074,903183,,
2023年02月24日,16995,901531,,
2023年02月27日,17045,905047,,
2023年02月28日,17131,911582,,
2023年03月01日,17072,910872,,
2023年03月02日,17056,911422,,
2023年03月03日,17208,932816,,
2023年03月06日,17352,942086,,
2023年03月07日,17403,945654,,
2023年03月08日,17300,941744,,
2023年03月09日,17277,941284,,
2023年03月10日,16918,926706,,
2023年03月13日,16501,904395,,
2023年03月14日,16285,894279,,
2023年03月15日,16636,915618,,
2023年03月16日,16269,897830,,
2023年03月17日,16522,914754,,
2023年03月20日,16305,904422,,
2023年03月22日,16617,922968,,
2023年03月23日,16309,908080,,
2023年03月24日,16312,909989,,
2023年03月27日,16302,910524,,
2023年03月28日,16363,915420,,
2023年03月29日,16457,923347,,
2023年03月30日,16813,944526,,
2023年03月31日,17078,960232,,
2023年04月03日,17191,967351,,
2023年04月04日,17205,968692,,
2023年04月05日,17008,971215,,
2023年04月06日,16892,965022,,
2023年04月07日,17016,972116,,
2023年04月10日,17125,979461,,
2023年04月11日,17247,986462,,
2023年04月12日,17346,992098,,
2023年04月13日,17272,995473,,
2023年04月14日,17375,1001749,,
2023年04月17日,17514,1010261,,
2023年04月18日,17620,1016667,,
2023年04月19日,17611,1018212,,
2023年04月20日,17671,1021710,,
2023年04月21日,17532,1013717,,
2023年04月24日,17508,1013310,,
2023年04月25日,17562,1016965,0.00,5
2023年04月26日,17239,1000118,,
2023年04月27日,17192,998689,,
2023年04月28日,17474,1015859,,
2023年05月01日,17929,1043468,,
2023年05月02日,18019,1049668,,
2023年05月08日,17652,1028343,,
2023年05月09日,17721,1048146,,
2023年05月10日,17619,1042123,,
2023年05月11日,17539,1044688,,
2023年05月12日,17549,1046991,,
2023年05月15日,17691,1056276,,
2023年05月16日,17777,1061984,,
2023年05月17日,17730,1061544,,
2023年05月18日,17998,1078392,,
2023年05月19日,18207,1091600,,
2023年05月22日,18147,1088904,,
2023年05月23日,18257,1095851,,
2023年05月24日,18092,1087882,,
2023年05月25日,18031,1085121,,
2023年05月26日,18116,1091388,,
2023年05月29日,18445,1112756,,
2023年05月30日,18383,1109019,,
2023年05月31日,18280,1102773,,
2023年06月01日,18074,1093734,,
2023年06月02日,18242,1105040,,
2023年06月05日,18660,1145911,,
2023年06月06日,18579,1143052,,
2023年06月07日,18599,1147050,,
2023年06月08日,18606,1148378,,
2023年06月09日,18616,1150464,,
2023年06月12日,18670,1159473,,
2023年06月13日,18843,1171413,,
2023年06月14日,19044,1187778,,
2023年06月15日,19123,1194071,,
2023年06月16日,19325,1208184,,
2023年06月19日,19511,1222783,,
2023年06月20日,19497,1223571,,
2023年06月21日,19322,1212615,,
2023年06月22日,19285,1215254,,
2023年06月23日,19427,1225804,,
2023年06月26日,19308,1218338,,
2023年06月27日,19265,1218003,,
2023年06月28日,19494,1236631,,
2023年06月29日,19559,1242100,,
2023年06月30日,19676,1251101,,
2023年07月03日,19841,1262995,,
2023年07月04日,19891,1267978,,
2023年07月05日,19898,1287042,,
2023年07月06日,19783,1279645,,
2023年07月07日,19513,1266789,,
2023年07月10日,19294,1253932,,
2023年07月11日,19207,1250014,,
2023年07月12日,19151,1254827,,
2023年07月13日,19203,1259720,,
2023年07月14日,19324,1268924,,
2023年07月18日,19473,1280384,,
2023年07月19日,19595,1290013,,
2023年07月20日,19714,1303457,,
2023年07月21日,19656,1301320,,
2023年07月24日,19900,1319649,,
2023年07月25日,19898,1320833,,
2023年07月26日,19923,1325726,,
2023年07月27日,19827,1321303,,
2023年07月28日,19645,1310588,,
2023年07月31日,20006,1336312,,
2023年08月01日,20247,1354531,,
2023年08月02日,20254,1358256,,
2023年08月03日,19958,1355010,,
2023年08月04日,19827,1347982,,
2023年08月07日,19642,1336765,,
2023年08月08日,19926,1358209,,
2023年08月09日,19864,1357887,,
2023年08月10日,19882,1366367,,
2023年08月14日,19968,1373631,,
2023年08月15日,20071,1383091,,
2023年08月16日,19865,1372074,,
2023年08月17日,19833,1372972,,
2023年08月18日,19606,1358955,,
2023年08月21日,19520,1354703,,
2023年08月22日,19729,1370697,,
2023年08月23日,19647,1368596,,
2023年08月24日,19726,1375824,,
2023年08月25日,19695,1375335,,
2023年08月28日,19817,1386146,,
2023年08月29日,19947,1397485,,
2023年08月30日,20163,1412625,,
2023年08月31日,20264,1424214,,
2023年09月01日,20149,1417451,,
2023年09月04日,20257,1426423,,
2023年09月05日,20320,1448783,,
2023年09月06日,20381,1453137,,
2023年09月07日,20266,1451125,,
2023年09月08日,20068,1438599,,
2023年09月11日,20087,1442137,,
2023年09月12日,20191,1457795,,
2023年09月13日,20192,1462799,,
2023年09月14日,20184,1464496,,
2023年09月15日,20405,1482458,,
2023年09月19日,20250,1472938,,
2023年09月20日,20209,1473217,,
2023年09月21日,20155,1474070,,
2023年09月22日,19758,1448401,,
2023年09月25日,19851,1457261,,
2023年09月26日,19897,1462750,,
2023年09月27日,19668,1452152,,
2023年09月28日,19724,1458633,,
2023年09月29日,19813,1467712,,
2023年10月02日,19832,1471710,,
2023年10月03日,19747,1467323,,
2023年10月04日,19393,1441030,,
2023年10月05日,19452,1469211,,
2023年10月06日,19447,1470583,,
2023年10月10日,19735,1495090,,
2023年10月11日,19916,1510619,,
2023年10月12日,20099,1536802,,
2023年10月13日,20062,1536743,,
2023年10月16日,19872,1524443,,
2023年10月17日,20033,1538671,,
2023年10月18日,20074,1547006,,
2023年10月19日,19817,1529740,,
2023年10月20日,19653,1518969,,
2023年10月23日,19415,1501719,,
2023年10月24日,19379,1502391,,
2023年10月25日,19504,1512019,,
2023年10月26日,19316,1504191,,
2023年10月27日,19163,1495781,,
2023年10月30日,19026,1487214,,
2023年10月31日,19168,1500616,,
2023年11月01日,19499,1530311,,
2023年11月02日,19582,1539270,,
2023年11月06日,20050,1596575,,
2023年11月07日,20137,1606591,,
2023年11月08日,20202,1616889,,
2023年11月09日,20279,1624482,,
2023年11月10日,20226,1628680,,
2023年11月13日,20421,1644947,,
2023年11月14日,20466,1650806,,
2023年11月15日,20732,1674947,,
2023年11月16日,20906,1689632,,
2023年11月17日,20828,1686432,,
2023年11月20日,20772,1683186,,
2023年11月21日,20683,1677081,,
2023年11月22日,20673,1679781,,
2023年11月24日,20919,1701513,,
2023年11月27日,20909,1702233,,
2023年11月28日,20693,1687451,,
2023年11月29日,20569,1681511,,
2023年11月30日,20589,1685410,,
2023年12月01日,20760,1701403,,
2023年12月04日,20667,1696367,,
2023年12月05日,20663,1717104,,
2023年12月06日,20663,1721739,,
2023年12月07日,20601,1718826,,
2023年12月08日,20165,1684631,,
2023年12月11日,20543,1719415,,
2023年12月12日,20664,1741455,,
2023年12月13日,20702,1752347,,
2023年12月14日,20496,1737461,,
2023年12月15日,20649,1752676,,
2023年12月18日,20590,1749988,,
2023年12月19日,20720,1766285,,
2023年12月20日,21037,1798725,,
2023年12月21日,20741,1776796,,
2023年12月22日,20749,1782003,,
2023年12月25日,20750,1784658,,
2023年12月26日,20768,1790455,,
2023年12月27日,20930,1804393,,
2023年12月28日,20885,1800527,,
2023年12月29日,20899,1820566,,
2024年01月04日,20756,1813804,,
2024年01月05日,20972,1839034,,
2024年01月09日,21046,1946893,,
2024年01月10日,21111,1974071,,
2024年01月11日,21339,2031043,,
2024年01月12日,21283,2041271,,
2024年01月15日,21305,2054816,,
2024年01月16日,21366,2071114,,
2024年01月17日,21446,2078860,,
2024年01月18日,21387,2108303,,
2024年01月19日,21536,2133707,,
2024年01月22日,21759,2168170,,
2024年01月23日,21791,2179479,,
2024年01月24日,21830,2202900,,
2024年01月25日,21865,2215512,,
2024年01月26日,21916,2228075,,
2024年01月29日,22034,2250208,,
2024年01月30日,22054,2259925,,
2024年01月31日,22062,2276859,,
2024年02月01日,21699,2246752,,
2024年02月02日,21849,2270546,,
2024年02月05日,22294,2363255,,
2024年02月06日,22200,2367749,,
2024年02月07日,22202,2382719,,
2024年02月08日,22370,2407572,,
2024年02月09日,22561,2435411,,
2024年02月13日,22665,2465126,,
2024年02月14日,22557,2459318,,
2024年02月15日,22726,2477758,,
2024年02月16日,22869,2520646,,
2024年02月19日,22828,2527927,,
2024年02月20日,22868,2534940,,
2024年02月21日,22758,2522669,,
2024年02月22日,22850,2555947,,
2024年02月26日,23206,2601834,,
2024年02月27日,23189,2606188,,
2024年02月28日,23206,2624144,,
2024年02月29日,23162,2624820,,
2024年03月01日,23208,2635852,,
2024年03月04日,23353,2657810,,
2024年03月05日,23403,2710259,,
2024年03月06日,23159,2698902,,
2024年03月07日,23144,2705492,,
2024年03月08日,23211,2718658,,
2024年03月11日,22942,2693674,,
2024年03月12日,22902,2708182,,
2024年03月13日,23222,2757895,,
2024年03月14日,23241,2763490,,
2024年03月15日,23297,2773858,,
2024年03月18日,23291,2775979,,
2024年03月19日,23385,2796462,,
2024年03月21日,23894,2866182,,
2024年03月22日,24117,2896367,,
2024年03月25日,23998,2890819,,
2024年03月26日,23956,2889829,,
2024年03月27日,23970,2902932,,
2024年03月28日,24080,2922083,,
2024年03月29日,24097,2929099,,
2024年04月01日,24090,2933502,,
2024年04月02日,24075,2931707,,
2024年04月03日,23936,2914712,,
2024年04月04日,24014,2990904,,
2024年04月05日,23715,2959050,,
2024年04月08日,23968,2990575,,
2024年04月09日,24049,3011960,,
2024年04月10日,24044,3038782,,
2024年04月11日,24023,3039692,,
2024年04月12日,24134,3060775,,
2024年04月15日,23884,3032903,,
2024年04月16日,23767,3021886,,
2024年04月17日,23657,3018194,,
2024年04月18日,23549,3007120,,
2024年04月19日,23546,3013868,,
2024年04月22日,23410,2999468,,
2024年04月23日,23611,3027381,,
2024年04月24日,23916,3075083,,
2024年04月25日,24005,3090192,0.00,6
2024年04月26日,23961,3088733,,
2024年04月30日,24470,3159587,,
2024年05月01日,24294,3139893,,
2024年05月02日,23996,3110421,,
2024年05月07日,24348,3156038,,
2024年05月08日,24501,3237989,,
2024年05月09日,24616,3264827,,
2024年05月10日,24737,3303241,,
2024年05月13日,24846,3321479,,
2024年05月14日,24932,3339435,,
2024年05月15日,25066,3365010,,
2024年05月16日,24948,3352652,,
2024年05月17日,25178,3383576,,
2024年05月20日,25276,3411596,,
2024年05月21日,25389,3433409,,
2024年05月22日,25358,3439815,,
2024年05月23日,25384,3448414,,
2024年05月24日,25269,3437737,,
2024年05月27日,25336,3451971,,
2024年05月28日,25396,3465421,,
2024年05月29日,25409,3467114,,
2024年05月30日,25187,3452525,,
2024年05月31日,24994,3430011,,
2024年06月03日,25213,3463880,,
2024年06月04日,25189,3464927,,
2024年06月05日,24934,3493097,,
2024年06月06日,25281,3547024,,
2024年06月07日,25339,3559911,,
2024年06月10日,25450,3579240,,
2024年06月11日,25524,3594960,,
2024年06月12日,25473,3587764,,
2024年06月13日,25637,3647430,,
2024年06月14日,25673,3656398,,
2024年06月17日,25626,3653245,,
2024年06月18日,25805,3682171,,
2024年06月19日,25940,3717388,,
2024年06月20日,26000,3729921,,
2024年06月21日,26120,3747144,,
2024年06月24日,26172,3765619,,
2024年06月25日,26141,3765927,,
2024年06月26日,26236,3789413,,
2024年06月27日,26379,3817627,,
2024年06月28日,26442,3832050,,
2024年07月01日,26424,3834548,,
2024年07月02日,26569,3861905,,
2024年07月03日,26654,3874206,,
2024年07月04日,26832,3974351,,
2024年07月05日,26847,3983460,,
2024年07月08日,26859,3985308,,
2024年07月09日,26921,4007773,,
2024年07月10日,27008,4056016,,
2024年07月11日,27282,4103111,,
2024年07月12日,26778,4036237,,
2024年07月16日,26836,4050929,,
2024年07月17日,26961,4075978,,
2024年07月18日,26228,3982273,,
2024年07月19日,26292,4000512,,
2024年07月22日,26098,3974578,,
2024年07月23日,26181,3990890,,
2024年07月24日,25991,3969631,,
2024年07月25日,25109,3838391,,
2024年07月26日,25094,3838275,,
2024年07月29日,25297,3869244,,
2024年07月30日,25342,3878528,,
2024年07月31日,25027,3837463,,
2024年08月01日,24883,3818410,,
2024年08月02日,24475,3759228,,
2024年08月05日,23268,3621035,,
2024年08月06日,22688,3533804,,
2024年08月07日,23195,3604882,,
2024年08月08日,23037,3580269,,
2024年08月09日,23627,3678362,,
2024年08月13日,23769,3729125,,
2024年08月14日,24074,3781285,,
2024年08月15日,24220,3817020,,
2024年08月16日,24841,3919825,,
2024年08月19日,24754,3916437,,
2024年08月20日,24759,3923089,,
2024年08月21日,24587,3904368,,
2024年08月22日,24645,3918799,,
2024年08月23日,24643,3920427,,
2024年08月26日,24452,3891392,,
2024年08月27日,24611,3918456,,
2024年08月28日,24554,3909439,,
2024年08月29日,24482,3906524,,
2024年08月30日,24551,3920070,,
2024年09月02日,24955,3986784,,
2024年09月03日,25103,4011478,,
2024年09月04日,24353,3891596,,
2024年09月05日,23992,3895536,,
2024年09月06日,23856,3874597,,
2024年09月09日,23437,3811839,,
2024年09月10日,23725,3860829,,
2024年09月11日,23527,3858171,,
2024年09月12日,23833,3914890,,
2024年09月13日,23849,3919761,,
2024年09月17日,23890,3928580,,
2024年09月18日,24062,3958569,,
2024年09月19日,24324,4013383,,
2024年09月20日,24590,4057245,,
2024年09月24日,24748,4086608,,
2024年09月25日,24832,4104997,,
2024年09月26日,25023,4141254,,
2024年09月27日,25400,4208724,,
2024年09月30日,24913,4129986,,
2024年10月01日,25171,4175004,,
2024年10月02日,24941,4140847,,
2024年10月03日,25521,4237031,,
2024年10月04日,25360,4266056,,
2024年10月07日,25829,4352247,,
2024年10月08日,25586,4312301,,
2024年10月09日,25705,4340077,,
2024年10月10日,26010,4417695,,
2024年10月11日,25870,4396840,,
2024年10月15日,26330,4480034,,
2024年10月16日,26045,4431508,,
2024年10月17日,26159,4460871,,
2024年10月18日,26250,4478515,,
2024年10月21日,26268,4485368,,
2024年10月22日,26376,4505683,,
2024年10月23日,26428,4520112,,
2024年10月24日,26479,4530301,,
2024年10月25日,26404,4518636,,
2024年10月28日,26615,4555705,,
2024年10月29日,26624,4561314,,
2024年10月30日,26700,4579853,,
2024年10月31日,26623,4567546,,
2024年11月01日,25962,4454621,,
2024年11月05日,26115,4482733,,
2024年11月06日,26452,4588584,,
2024年11月07日,27128,4729098,,
2024年11月08日,27109,4728614,,
2024年11月11日,27107,4732629,,
2024年11月12日,27255,4782616,,
2024年11月13日,27235,4779056,,
2024年11月14日,27321,4804972,,
2024年11月15日,27389,4818717,,
2024年11月18日,26709,4699862,,
2024年11月19日,26854,4733401,,
2024年11月20日,27011,4768201,,
2024年11月21日,27019,4772591,,
2024年11月22日,27016,4777849,,
2024年11月25日,27115,4798164,,
2024年11月26日,27136,4803652,,
2024年11月27日,26978,4783048,,
2024年11月28日,26760,4746895,,
2024年11月29日,26586,4718086,,
2024年12月02日,26624,4724729,,
2024年12月03日,26673,4739739,,
2024年12月04日,26706,4799098,,
2024年12月05日,26948,4854485,,
2024年12月06日,26891,4846456,,
2024年12月09日,26906,4854814,,
2024年12月10日,27104,4892958,,
2024年12月11日,27057,4915872,,
2024年12月12日,27317,4970253,,
2024年12月13日,27287,4967240,,
2024年12月16日,27408,4991235,,
2024年12月17日,27524,5014699,,
2024年12月18日,27305,4983446,,
2024年12月19日,26865,4908544,,
2024年12月20日,27240,4980515,,
2024年12月23日,27224,4982295,,
2024年12月24日,27501,5041526,,
2024年12月25日,27720,5086971,,
2024年12月26日,27745,5110422,,
2024年12月27日,27876,5134498,,
2024年12月30日,27686,5099463,,
