年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2017年05月31日,10903,1739,,
2017年06月01日,10858,1729,,
2017年06月02日,11047,1761,,
2017年06月05日,10950,1749,,
2017年06月06日,11154,1781,,
2017年06月07日,10943,1744,,
2017年06月08日,11010,1755,,
2017年06月09日,10961,1748,,
2017年06月12日,11016,1755,,
2017年06月13日,11109,1770,,
2017年06月14日,11171,1780,,
2017年06月15日,11212,1793,,
2017年06月16日,11114,1777,,
2017年06月19日,11193,1792,,
2017年06月20日,11191,1792,,
2017年06月21日,11049,1768,,
2017年06月22日,11056,1770,,
2017年06月23日,11136,1781,,
2017年06月26日,11243,1790,,
2017年06月27日,11359,1816,,
2017年06月28日,11216,1793,,
2017年06月29日,11279,1803,,
2017年06月30日,11154,1786,,
2017年07月03日,11175,1793,,
2017年07月04日,11193,1798,,
2017年07月05日,11173,1808,,
2017年07月06日,11108,1796,,
2017年07月07日,11056,1789,,
2017年07月10日,11145,1802,,
2017年07月11日,11179,1806,,
2017年07月12日,11088,1793,,
2017年07月13日,11293,1826,,
2017年07月14日,11413,1843,,
2017年07月18日,11511,1855,,
2017年07月19日,11475,1847,,
2017年07月20日,11437,1840,,
2017年07月21日,11438,1838,,
2017年07月24日,11310,1816,,
2017年07月25日,11394,1828,,
2017年07月26日,11332,1827,,
2017年07月27日,11384,1839,,
2017年07月28日,11273,1820,,
2017年07月31日,11212,1816,,
2017年08月01日,11112,1800,,
2017年08月02日,11090,1796,,
2017年08月03日,11171,1814,,
2017年08月04日,11095,1799,,
2017年08月07日,11205,1818,,
2017年08月08日,11312,1836,,
2017年08月09日,11091,1802,,
2017年08月10日,11053,1796,,
2017年08月14日,10942,1777,,
2017年08月15日,11113,1803,,
2017年08月16日,11127,1814,,
2017年08月17日,11128,1814,,
2017年08月18日,10959,1786,,
2017年08月21日,11043,1800,,
2017年08月22日,11069,1805,,
2017年08月23日,11042,1803,,
2017年08月24日,10969,1791,,
2017年08月25日,11019,1799,,
2017年08月28日,10967,1790,,
2017年08月29日,10940,1787,,
2017年08月30日,11052,1808,,
2017年08月31日,11117,1820,,
2017年09月01日,11100,1818,,
2017年09月04日,11133,1824,,
2017年09月05日,11077,1814,,
2017年09月06日,11018,1805,,
2017年09月07日,11184,1833,,
2017年09月08日,11149,1825,,
2017年09月11日,10992,1799,,
2017年09月12日,11104,1819,,
2017年09月13日,11171,1834,,
2017年09月14日,11134,1829,,
2017年09月15日,11104,1821,,
2017年09月19日,11160,1830,,
2017年09月20日,11127,1827,,
2017年09月21日,11229,1843,,
2017年09月22日,11293,1853,,
2017年09月25日,11363,1852,,
2017年09月26日,11202,1826,,
2017年09月27日,11220,1829,,
2017年09月28日,11090,1808,,
2017年09月29日,11063,1803,,
2017年10月02日,11059,1800,,
2017年10月03日,11080,1807,,
2017年10月04日,11063,1806,,
2017年10月05日,11100,1810,,
2017年10月06日,11038,1797,,
2017年10月10日,10955,1784,,
2017年10月11日,11009,1792,,
2017年10月12日,11141,1812,,
2017年10月13日,11124,1808,,
2017年10月16日,11214,1824,,
2017年10月17日,11162,1815,,
2017年10月18日,11147,1810,,
2017年10月19日,11137,1808,,
2017年10月20日,11132,1807,,
2017年10月23日,11111,1799,,
2017年10月24日,11022,1784,,
2017年10月25日,11002,1783,,
2017年10月26日,10726,1739,,
2017年10月27日,10607,1722,,
2017年10月30日,10686,1735,,
2017年10月31日,10649,1731,,
2017年11月01日,10767,1748,,
2017年11月02日,10854,1768,,
2017年11月06日,10853,1770,,
2017年11月07日,10806,1762,,
2017年11月08日,10677,1742,,
2017年11月09日,10757,1756,,
2017年11月10日,10723,1750,,
2017年11月13日,10584,1728,,
2017年11月14日,10574,1726,,
2017年11月15日,10524,1716,,
2017年11月16日,10406,1698,,
2017年11月17日,10600,1732,,
2017年11月20日,10660,1742,,
2017年11月21日,10607,1732,,
2017年11月22日,10668,1742,,
2017年11月24日,10567,1732,,
2017年11月27日,10500,1719,,
2017年11月28日,10588,1735,,
2017年11月29日,10655,1750,,
2017年11月30日,10764,1769,,
2017年12月01日,10810,1779,,
2017年12月04日,10808,1780,,
2017年12月05日,10919,1799,,
2017年12月06日,10988,1807,,
2017年12月07日,10894,1790,,
2017年12月08日,10802,1782,,
2017年12月11日,10847,1789,,
2017年12月12日,10826,1784,,
2017年12月13日,10736,1770,,
2017年12月14日,10828,1785,,
2017年12月15日,10812,1783,,
2017年12月18日,11129,1838,,
2017年12月19日,11425,1888,,
2017年12月20日,11482,1899,,
2017年12月21日,11408,1884,,
2017年12月22日,11422,1877,,
2017年12月25日,11408,1864,,
2017年12月26日,11489,1865,,
2017年12月27日,11463,1860,,
2017年12月28日,11713,1901,,
2017年12月29日,11625,1884,,
2018年01月04日,11632,1882,,
2018年01月05日,11679,1887,,
2018年01月09日,11742,1891,,
2018年01月10日,11614,1870,,
2018年01月11日,11299,1814,,
2018年01月12日,11238,1796,,
2018年01月15日,11277,1802,,
2018年01月16日,11404,1822,,
2018年01月17日,11546,1841,,
2018年01月18日,11601,1850,,
2018年01月19日,11677,1861,,
2018年01月22日,11566,1848,,
2018年01月23日,11688,1867,,
2018年01月24日,11651,1857,,
2018年01月25日,11780,1876,,
2018年01月26日,11872,1891,0.00,5
2018年01月29日,11829,1887,,
2018年01月30日,11514,1845,,
2018年01月31日,11342,1818,,
2018年02月01日,11541,1849,,
2018年02月02日,11481,1840,,
2018年02月05日,11238,1801,,
2018年02月06日,10904,1753,,
2018年02月07日,10989,1766,,
2018年02月08日,11200,1795,,
2018年02月09日,11143,1781,,
2018年02月13日,11097,1776,,
2018年02月14日,11153,1783,,
2018年02月15日,11139,1782,,
2018年02月16日,11198,1791,,
2018年02月19日,11086,1773,,
2018年02月20日,11134,1781,,
2018年02月21日,11068,1771,,
2018年02月22日,11075,1779,,
2018年02月23日,11032,1772,,
2018年02月26日,11127,1788,,
2018年02月27日,11152,1792,,
2018年02月28日,11061,1781,,
2018年03月01日,10815,1743,,
2018年03月02日,10813,1742,,
2018年03月05日,10756,1734,,
2018年03月06日,10835,1747,,
2018年03月07日,10822,1744,,
2018年03月08日,10956,1766,,
2018年03月09日,10986,1771,,
2018年03月12日,11131,1795,,
2018年03月13日,11040,1780,,
2018年03月14日,11111,1794,,
2018年03月15日,11042,1782,,
2018年03月16日,10910,1760,,
2018年03月19日,10743,1734,,
2018年03月20日,10815,1751,,
2018年03月22日,10903,1765,,
2018年03月23日,10723,1740,,
2018年03月26日,10611,1722,,
2018年03月27日,10806,1758,,
2018年03月28日,10826,1759,,
2018年03月29日,10940,1779,,
2018年03月30日,10835,1762,,
2018年04月02日,10850,1765,,
2018年04月03日,10741,1747,,
2018年04月04日,10856,1766,,
2018年04月05日,10850,1763,,
2018年04月06日,10975,1783,,
2018年04月09日,11011,1790,,
2018年04月10日,10925,1776,,
2018年04月11日,11055,1798,,
2018年04月12日,11060,1800,,
2018年04月13日,11143,1814,,
2018年04月16日,11110,1809,,
2018年04月17日,11127,1815,,
2018年04月18日,11268,1840,,
2018年04月19日,11323,1846,,
2018年04月20日,11308,1844,,
2018年04月23日,11283,1838,,
2018年04月24日,11132,1813,,
2018年04月25日,11134,1814,,
2018年04月26日,11099,1807,,
2018年04月27日,11107,1809,,
2018年05月01日,11273,1836,,
2018年05月02日,11172,1819,,
2018年05月07日,10817,1761,,
2018年05月08日,10738,1753,,
2018年05月09日,10678,1743,,
2018年05月10日,10751,1754,,
2018年05月11日,10921,1782,,
2018年05月14日,10948,1790,,
2018年05月15日,11003,1799,,
2018年05月16日,10777,1761,,
2018年05月17日,10868,1778,,
2018年05月18日,10731,1758,,
2018年05月21日,10535,1737,,
2018年05月22日,10538,1737,,
2018年05月23日,10682,1763,,
2018年05月24日,10646,1756,,
2018年05月25日,10650,1758,,
2018年05月28日,10644,1758,,
2018年05月29日,10589,1751,,
2018年05月30日,10323,1707,,
2018年05月31日,10427,1724,,
2018年06月01日,10394,1718,,
2018年06月04日,10542,1745,,
2018年06月05日,10645,1764,,
2018年06月06日,10439,1729,,
2018年06月07日,10440,1730,,
2018年06月08日,10257,1702,,
2018年06月11日,10173,1691,,
2018年06月12日,10167,1688,,
2018年06月13日,10087,1675,,
2018年06月14日,10060,1671,,
2018年06月15日,10038,1668,,
2018年06月18日,10005,1663,,
2018年06月19日,9766,1623,,
2018年06月20日,9604,1594,,
2018年06月21日,9706,1614,,
2018年06月22日,9662,1613,,
2018年06月25日,9774,1632,,
2018年06月26日,9774,1625,,
2018年06月27日,9730,1632,,
2018年06月28日,9571,1606,,
2018年06月29日,9713,1634,,
2018年07月02日,9977,1682,,
2018年07月03日,9807,1655,,
2018年07月04日,9883,1674,,
2018年07月05日,9915,1682,,
2018年07月06日,10131,1721,,
2018年07月09日,10181,1737,,
2018年07月10日,10250,1750,,
2018年07月11日,10230,1748,,
2018年07月12日,10150,1737,,
2018年07月13日,10263,1757,,
2018年07月17日,10237,1754,,
2018年07月18日,10307,1766,,
2018年07月19日,10321,1767,,
2018年07月20日,10140,1737,,
2018年07月23日,10146,1738,,
2018年07月24日,10153,1742,,
2018年07月25日,10205,1752,,
2018年07月26日,10215,1754,,
2018年07月27日,10124,1739,,
2018年07月30日,10167,1747,,
2018年07月31日,10248,1759,,
2018年08月01日,10308,1772,,
2018年08月02日,10312,1774,,
2018年08月03日,10132,1746,,
2018年08月06日,10170,1753,,
2018年08月07日,10106,1742,,
2018年08月08日,10275,1761,,
2018年08月09日,10205,1750,,
2018年08月10日,10034,1721,,
2018年08月13日,9552,1639,,
2018年08月14日,9521,1634,,
2018年08月15日,9735,1669,,
2018年08月16日,9535,1637,,
2018年08月17日,9626,1662,,
2018年08月20日,9575,1656,,
2018年08月21日,9589,1663,,
2018年08月22日,9714,1690,,
2018年08月23日,9933,1733,,
2018年08月24日,9859,1720,,
2018年08月27日,9947,1740,,
2018年08月28日,10016,1753,,
2018年08月29日,9960,1740,,
2018年08月30日,9897,1731,,
2018年08月31日,9535,1668,,
2018年09月03日,9580,1676,,
2018年09月04日,9539,1669,,
2018年09月05日,9344,1638,,
2018年09月06日,9219,1616,,
2018年09月07日,9273,1628,,
2018年09月10日,9326,1633,,
2018年09月11日,9357,1643,,
2018年09月12日,9396,1650,,
2018年09月13日,9467,1662,,
2018年09月14日,9575,1684,,
2018年09月18日,9393,1647,,
2018年09月19日,9485,1665,,
2018年09月20日,9655,1697,,
2018年09月21日,9719,1709,,
2018年09月25日,9708,1707,,
2018年09月26日,9679,1704,,
2018年09月27日,9792,1722,,
2018年09月28日,9919,1747,,
2018年10月01日,9947,1752,,
2018年10月02日,9945,1752,,
2018年10月03日,9736,1715,,
2018年10月04日,9645,1697,,
2018年10月05日,9515,1674,,
2018年10月09日,9422,1658,,
2018年10月10日,9574,1687,,
2018年10月11日,9372,1651,,
2018年10月12日,9453,1668,,
2018年10月15日,9514,1678,,
2018年10月16日,9530,1682,,
2018年10月17日,9795,1734,,
2018年10月18日,9776,1731,,
2018年10月19日,9597,1700,,
2018年10月22日,9579,1697,,
2018年10月23日,9525,1685,,
2018年10月24日,9518,1684,,
2018年10月25日,9279,1643,,
2018年10月26日,9316,1650,,
2018年10月29日,9288,1649,,
2018年10月30日,9073,1612,,
2018年10月31日,9101,1618,,
2018年11月01日,8999,1597,,
2018年11月02日,9255,1647,,
2018年11月05日,9449,1683,,
2018年11月06日,9614,1712,,
2018年11月07日,9680,1723,,
2018年11月08日,9943,1769,,
2018年11月09日,9736,1732,,
2018年11月12日,9636,1714,,
2018年11月13日,9432,1675,,
2018年11月14日,9441,1679,,
2018年11月15日,9427,1674,,
2018年11月16日,9485,1685,,
2018年11月19日,9400,1671,,
2018年11月20日,9392,1670,,
2018年11月21日,9310,1655,,
2018年11月22日,9362,1664,,
2018年11月26日,9357,1669,,
2018年11月27日,9352,1669,,
2018年11月28日,9338,1669,,
2018年11月29日,9512,1717,,
2018年11月30日,9551,1726,,
2018年12月03日,9440,1706,,
2018年12月04日,9511,1719,,
2018年12月05日,9401,1699,,
2018年12月06日,9376,1695,,
2018年12月07日,9247,1673,,
2018年12月10日,9176,1659,,
2018年12月11日,9096,1645,,
2018年12月12日,9177,1661,,
2018年12月13日,9259,1675,,
2018年12月14日,9202,1665,,
2018年12月17日,9110,1647,,
2018年12月18日,9028,1631,,
2018年12月19日,9016,1629,,
2018年12月20日,9062,1640,,
2018年12月21日,8945,1617,,
2018年12月25日,8713,1580,,
2018年12月26日,8732,1584,,
2018年12月27日,8822,1600,,
2018年12月28日,8831,1602,,
2019年01月04日,8795,1598,,
2019年01月07日,9092,1656,,
2019年01月08日,9218,1683,,
2019年01月09日,9199,1682,,
2019年01月10日,9223,1688,,
2019年01月11日,9305,1704,,
2019年01月15日,9326,1711,,
2019年01月16日,9411,1728,,
2019年01月17日,9576,1759,,
2019年01月18日,9550,1754,,
2019年01月21日,9566,1758,,
2019年01月22日,9578,1761,,
2019年01月23日,9485,1744,,
2019年01月24日,9612,1767,,
2019年01月25日,9709,1786,,
2019年01月28日,9796,1802,0.00,6
2019年01月29日,9835,1810,,
2019年01月30日,9977,1836,,
2019年01月31日,10004,1840,,
2019年02月01日,10208,1875,,
2019年02月04日,10192,1872,,
2019年02月05日,10160,1866,,
2019年02月06日,10276,1888,,
2019年02月07日,10251,1883,,
2019年02月08日,10152,1865,,
2019年02月12日,10023,1843,,
2019年02月13日,10008,1835,,
2019年02月14日,9777,1797,,
2019年02月15日,9657,1776,,
2019年02月18日,9724,1785,,
2019年02月19日,9665,1775,,
2019年02月20日,9800,1802,,
2019年02月21日,9817,1805,,
2019年02月22日,9780,1800,,
2019年02月25日,9902,1824,,
2019年02月26日,9975,1838,,
2019年02月27日,9914,1834,,
2019年02月28日,9893,1833,,
2019年03月01日,9833,1823,,
2019年03月04日,9824,1822,,
2019年03月05日,9739,1809,,
2019年03月06日,9752,1806,,
2019年03月07日,9720,1796,,
2019年03月08日,9625,1779,,
2019年03月11日,9644,1783,,
2019年03月12日,9736,1799,,
2019年03月13日,9744,1800,,
2019年03月14日,9724,1800,,
2019年03月15日,9700,1797,,
2019年03月18日,9727,1801,,
2019年03月19日,9720,1802,,
2019年03月20日,9680,1795,,
2019年03月22日,9706,1799,,
2019年03月25日,9513,1765,,
2019年03月26日,9501,1763,,
2019年03月27日,9566,1778,,
2019年03月28日,9481,1763,,
2019年03月29日,9481,1764,,
2019年04月01日,9650,1796,,
2019年04月02日,9863,1836,,
2019年04月03日,9859,1836,,
2019年04月04日,9899,1851,,
2019年04月05日,9931,1859,,
2019年04月08日,9896,1845,,
2019年04月09日,9897,1845,,
2019年04月10日,9931,1849,,
2019年04月11日,10112,1882,,
2019年04月12日,10047,1870,,
2019年04月15日,10070,1874,,
2019年04月16日,10003,1862,,
2019年04月17日,10159,1890,,
2019年04月18日,10153,1889,,
2019年04月19日,10124,1882,,
2019年04月22日,10134,1883,,
2019年04月23日,10062,1870,,
2019年04月24日,10025,1863,,
2019年04月25日,9951,1861,,
2019年04月26日,9934,1857,,
2019年05月07日,9934,1859,,
2019年05月08日,9781,1831,,
2019年05月09日,9755,1829,,
2019年05月10日,9640,1808,,
2019年05月13日,9716,1823,,
2019年05月14日,9603,1804,,
2019年05月15日,9636,1811,,
2019年05月16日,9633,1811,,
2019年05月17日,9590,1804,,
2019年05月20日,9505,1789,,
2019年05月21日,9542,1795,,
2019年05月22日,9566,1800,,
2019年05月23日,9569,1803,,
2019年05月24日,9354,1762,,
2019年05月27日,9331,1759,,
2019年05月28日,9307,1754,,
2019年05月29日,9121,1722,,
2019年05月30日,9264,1751,,
2019年05月31日,9245,1746,,
2019年06月03日,9249,1748,,
2019年06月04日,9317,1762,,
2019年06月05日,9216,1747,,
2019年06月06日,9170,1738,,
2019年06月07日,9132,1731,,
2019年06月10日,9212,1746,,
2019年06月11日,9390,1782,,
2019年06月12日,9435,1794,,
2019年06月13日,9316,1772,,
2019年06月14日,9260,1763,,
2019年06月17日,9291,1768,,
2019年06月18日,9237,1759,,
2019年06月19日,9479,1805,,
2019年06月20日,9504,1809,,
2019年06月21日,9540,1817,,
2019年06月24日,9657,1840,,
2019年06月25日,9521,1818,,
2019年06月26日,9493,1811,,
2019年06月27日,9668,1847,,
2019年06月28日,9656,1845,,
2019年07月01日,9754,1865,,
2019年07月02日,9748,1864,,
2019年07月03日,9672,1855,,
2019年07月04日,9721,1864,,
2019年07月05日,9791,1877,,
2019年07月08日,9784,1876,,
2019年07月09日,9883,1895,,
2019年07月10日,9856,1891,,
2019年07月11日,9876,1893,,
2019年07月12日,9968,1912,,
2019年07月16日,9901,1863,,
2019年07月17日,9894,1863,,
2019年07月18日,9749,1836,,
2019年07月19日,9874,1861,,
2019年07月22日,9811,1850,,
2019年07月23日,9822,1854,,
2019年07月24日,9784,1847,,
2019年07月25日,9850,1862,,
2019年07月26日,9864,1863,,
2019年07月29日,9714,1836,,
2019年07月30日,9753,1843,,
2019年07月31日,9612,1817,,
2019年08月01日,9595,1814,,
2019年08月02日,9314,1761,,
2019年08月05日,9165,1733,,
2019年08月06日,8902,1685,,
2019年08月07日,9040,1736,,
2019年08月08日,9037,1736,,
2019年08月09日,9107,1752,,
2019年08月13日,8885,1712,,
2019年08月14日,9001,1734,,
2019年08月15日,8842,1707,,
2019年08月16日,8888,1720,,
2019年08月19日,9002,1745,,
2019年08月20日,8909,1728,,
2019年08月21日,8902,1731,,
2019年08月22日,9097,1771,,
2019年08月23日,9064,1767,,
2019年08月26日,8863,1729,,
2019年08月27日,8902,1737,,
2019年08月28日,8896,1749,,
2019年08月29日,8905,1753,,
2019年08月30日,8976,1767,,
2019年09月02日,9040,1781,,
2019年09月03日,9029,1779,,
2019年09月04日,9106,1794,,
2019年09月05日,9376,1851,,
2019年09月06日,9408,1857,,
2019年09月09日,9506,1881,,
2019年09月10日,9503,1879,,
2019年09月11日,9513,1881,,
2019年09月12日,9512,1883,,
2019年09月13日,9572,1894,,
2019年09月17日,9775,1934,,
2019年09月18日,9734,1926,,
2019年09月19日,9782,1935,,
2019年09月20日,9748,1926,,
2019年09月24日,9659,1908,,
2019年09月25日,9588,1890,,
2019年09月26日,9610,1895,,
2019年09月27日,9628,1896,,
2019年09月30日,9508,1864,,
2019年10月01日,9511,1861,,
2019年10月02日,9399,1839,,
2019年10月03日,9345,1830,,
2019年10月04日,9386,1838,,
2019年10月07日,9527,1865,,
2019年10月08日,9543,1867,,
2019年10月09日,9509,1861,,
2019年10月10日,9533,1866,,
2019年10月11日,9752,1909,,
2019年10月15日,9881,1935,,
2019年10月16日,9907,1939,,
2019年10月17日,9909,1936,,
2019年10月18日,9904,1932,,
2019年10月21日,9881,1926,,
2019年10月23日,9951,1936,,
2019年10月24日,9947,1932,,
2019年10月25日,9912,1924,,
2019年10月28日,9897,1920,,
2019年10月29日,9943,1930,,
2019年10月30日,9827,1907,,
2019年10月31日,9681,1875,,
2019年11月01日,9568,1853,,
2019年11月05日,9864,1911,,
2019年11月06日,9911,1921,,
2019年11月07日,9806,1903,,
2019年11月08日,9896,1919,,
2019年11月11日,9823,1902,,
2019年11月12日,9770,1892,,
2019年11月13日,9678,1873,,
2019年11月14日,9624,1863,,
2019年11月15日,9715,1879,,
2019年11月18日,9789,1894,,
2019年11月19日,9723,1883,,
2019年11月20日,9777,1893,,
2019年11月21日,9862,1909,,
2019年11月22日,9903,1920,,
2019年11月25日,9890,1919,,
2019年11月26日,9845,1910,,
2019年11月27日,9810,1900,,
2019年11月28日,9880,1904,,
2019年11月29日,9905,1909,,
2019年12月02日,9962,1920,,
2019年12月03日,9858,1899,,
2019年12月04日,9702,1858,,
2019年12月05日,9789,1873,,
2019年12月06日,9742,1864,,
2019年12月09日,9750,1866,,
2019年12月10日,9698,1856,,
2019年12月11日,9694,1854,,
2019年12月12日,9627,1843,,
2019年12月13日,9719,1862,,
2019年12月16日,9655,1850,,
2019年12月17日,9703,1858,,
2019年12月18日,9730,1863,,
2019年12月19日,9811,1879,,
2019年12月20日,9828,1881,,
2019年12月23日,9833,1885,,
2019年12月24日,9868,1897,,
2019年12月25日,9863,1890,,
2019年12月26日,9879,1890,,
2019年12月27日,9923,1899,,
2019年12月30日,10015,1916,,
2020年01月06日,9835,1878,,
2020年01月07日,9860,1882,,
2020年01月08日,9693,1846,,
2020年01月09日,9882,1881,,
2020年01月10日,9919,1888,,
2020年01月14日,9977,1898,,
2020年01月15日,9969,1900,,
2020年01月16日,10031,1912,,
2020年01月17日,10101,1926,,
2020年01月20日,10194,1945,,
2020年01月21日,10098,1924,,
2020年01月22日,10008,1906,,
2020年01月23日,10051,1912,,
2020年01月24日,9973,1896,,
2020年01月27日,9881,1877,0.00,7
2020年01月28日,9676,1838,,
2020年01月29日,9641,1831,,
2020年01月30日,9706,1846,,
2020年01月31日,9679,1842,,
2020年02月03日,9524,1813,,
2020年02月04日,9494,1810,,
2020年02月05日,9672,1844,,
2020年02月06日,9762,1865,,
2020年02月07日,9665,1850,,
2020年02月10日,9559,1830,,
2020年02月12日,9590,1836,,
2020年02月13日,9535,1827,,
2020年02月14日,9500,1823,,
2020年02月17日,9581,1841,,
2020年02月18日,9505,1828,,
2020年02月19日,9476,1825,,
2020年02月20日,9582,1845,,
2020年02月21日,9486,1827,,
2020年02月25日,9055,1746,,
2020年02月26日,8920,1721,,
2020年02月27日,8875,1716,,
2020年02月28日,8597,1666,,
2020年03月02日,8234,1598,,
2020年03月03日,8394,1635,,
2020年03月04日,8451,1653,,
2020年03月05日,8634,1700,,
2020年03月06日,8446,1668,,
2020年03月09日,7754,1546,,
2020年03月10日,7568,1513,,
2020年03月11日,7720,1542,,
2020年03月12日,7531,1509,,
2020年03月13日,6894,1383,,
2020年03月16日,7026,1409,,
2020年03月17日,6372,1279,,
2020年03月18日,6117,1227,,
2020年03月19日,5602,1128,,
2020年03月23日,5569,1124,,
2020年03月24日,4946,1000,,
2020年03月25日,5025,1021,,
2020年03月26日,5518,1126,,
2020年03月27日,5695,1170,,
2020年03月30日,5325,1099,,
2020年03月31日,5267,1094,,
2020年04月01日,5346,1117,,
2020年04月02日,5156,1081,,
2020年04月03日,5265,1107,,
2020年04月06日,5015,1056,,
2020年04月07日,5199,1096,,
2020年04月08日,5452,1153,,
2020年04月09日,5474,1160,,
2020年04月10日,5676,1209,,
2020年04月13日,5693,1212,,
2020年04月14日,5631,1199,,
2020年04月15日,5859,1248,,
2020年04月16日,5646,1220,,
2020年04月17日,5627,1224,,
2020年04月20日,5626,1221,,
2020年04月21日,5570,1211,,
2020年04月22日,5416,1183,,
2020年04月23日,5361,1172,,
2020年04月24日,5372,1176,,
2020年04月27日,5336,1169,,
2020年04月28日,5352,1178,,
2020年04月30日,5642,1242,,
2020年05月01日,5591,1239,,
2020年05月07日,5342,1189,,
2020年05月08日,5485,1221,,
2020年05月11日,5586,1244,,
2020年05月12日,5485,1231,,
2020年05月13日,5487,1231,,
2020年05月14日,5423,1225,,
2020年05月15日,5416,1231,,
2020年05月18日,5389,1226,,
2020年05月19日,5538,1263,,
2020年05月20日,5634,1289,,
2020年05月21日,5681,1301,,
2020年05月22日,5812,1335,,
2020年05月25日,5780,1330,,
2020年05月26日,5775,1334,,
2020年05月27日,5843,1349,,
2020年05月28日,5896,1362,,
2020年05月29日,5883,1378,,
2020年06月01日,5887,1383,,
2020年06月02日,5911,1398,,
2020年06月03日,6253,1490,,
2020年06月04日,6464,1546,,
2020年06月05日,6526,1570,,
2020年06月08日,6743,1642,,
2020年06月09日,6882,1679,,
2020年06月10日,6727,1641,,
2020年06月11日,6636,1663,,
2020年06月12日,6312,1597,,
2020年06月15日,6447,1641,,
2020年06月16日,6381,1617,,
2020年06月17日,6381,1623,,
2020年06月18日,6355,1617,,
2020年06月19日,6287,1607,,
2020年06月22日,6350,1628,,
2020年06月23日,6390,1643,,
2020年06月24日,6341,1640,,
2020年06月25日,6268,1625,,
2020年06月26日,6302,1636,,
2020年06月29日,6192,1627,,
2020年06月30日,6181,1627,,
2020年07月01日,6203,1636,,
2020年07月02日,6240,1647,,
2020年07月03日,6376,1685,,
2020年07月06日,6445,1701,,
2020年07月07日,6471,1708,,
2020年07月08日,6387,1686,,
2020年07月09日,6373,1686,,
2020年07月10日,6331,1678,,
2020年07月13日,6319,1696,,
2020年07月14日,6365,1709,,
2020年07月15日,6368,1712,,
2020年07月16日,6355,1710,,
2020年07月17日,6340,1708,,
2020年07月20日,6339,1708,,
2020年07月21日,6273,1696,,
2020年07月22日,6295,1688,,
2020年07月27日,6160,1652,,
2020年07月28日,6117,1643,,
2020年07月29日,6112,1643,,
2020年07月30日,6134,1650,,
2020年07月31日,6084,1637,,
2020年08月03日,6053,1631,,
2020年08月04日,5967,1608,,
2020年08月05日,5931,1594,,
2020年08月06日,6004,1614,,
2020年08月07日,5925,1590,,
2020年08月11日,5924,1592,,
2020年08月12日,6026,1624,,
2020年08月13日,6033,1632,,
2020年08月14日,6106,1655,,
2020年08月17日,6084,1668,,
2020年08月18日,5965,1636,,
2020年08月19日,5920,1629,,
2020年08月20日,5902,1626,,
2020年08月21日,5887,1626,,
2020年08月24日,5921,1635,,
2020年08月25日,5985,1659,,
2020年08月26日,6024,1673,,
2020年08月27日,6029,1681,,
2020年08月28日,5964,1665,,
2020年08月31日,6020,1683,,
2020年09月01日,5917,1660,,
2020年09月02日,5990,1680,,
2020年09月03日,5943,1678,,
2020年09月04日,5900,1668,,
2020年09月07日,5929,1678,,
2020年09月08日,5966,1689,,
2020年09月09日,5860,1662,,
2020年09月10日,5952,1689,,
2020年09月11日,5870,1671,,
2020年09月14日,5915,1687,,
2020年09月15日,5936,1695,,
2020年09月16日,5952,1703,,
2020年09月17日,5971,1711,,
2020年09月18日,6000,1720,,
2020年09月23日,5702,1638,,
2020年09月24日,5620,1616,,
2020年09月25日,5712,1644,,
2020年09月28日,5645,1625,,
2020年09月29日,5718,1651,,
2020年09月30日,5792,1676,,
2020年10月01日,5884,1704,,
2020年10月02日,5890,1709,,
2020年10月05日,5958,1734,,
2020年10月06日,5963,1729,,
2020年10月07日,5874,1705,,
2020年10月08日,5891,1709,,
2020年10月09日,5924,1720,,
2020年10月12日,5923,1720,,
2020年10月13日,5872,1705,,
2020年10月14日,5853,1703,,
2020年10月15日,5817,1693,,
2020年10月16日,5774,1683,,
2020年10月19日,5801,1698,,
2020年10月20日,5788,1695,,
2020年10月21日,5768,1692,,
2020年10月22日,5748,1688,,
2020年10月23日,5788,1701,,
2020年10月26日,5810,1708,,
2020年10月27日,5752,1692,,
2020年10月28日,5673,1674,,
2020年10月29日,5534,1631,,
2020年10月30日,5516,1627,,
2020年11月02日,5477,1616,,
2020年11月04日,5555,1647,,
2020年11月05日,5622,1667,,
2020年11月06日,5750,1714,,
2020年11月09日,5783,1722,,
2020年11月10日,6107,1816,,
2020年11月11日,6157,1830,,
2020年11月12日,6273,1865,,
2020年11月13日,6038,1794,,
2020年11月16日,6136,1821,,
2020年11月17日,6176,1832,,
2020年11月18日,6206,1841,,
2020年11月19日,6259,1855,,
2020年11月20日,6265,1859,,
2020年11月24日,6249,1852,,
2020年11月25日,6377,1891,,
2020年11月26日,6513,1956,,
2020年11月27日,6476,1945,,
2020年11月30日,6454,1938,,
2020年12月01日,6359,1913,,
2020年12月02日,6460,1950,,
2020年12月03日,6488,1960,,
2020年12月04日,6495,1970,,
2020年12月07日,6686,2045,,
2020年12月08日,6679,2062,,
2020年12月09日,6732,2083,,
2020年12月10日,6765,2097,,
2020年12月11日,6875,2135,,
2020年12月14日,6896,2137,,
2020年12月15日,6885,2148,,
2020年12月16日,6907,2165,,
2020年12月17日,6921,2182,,
2020年12月18日,7021,2214,,
2020年12月21日,6966,2205,,
2020年12月22日,6782,2156,,
2020年12月23日,6793,2178,,
2020年12月24日,6877,2215,,
