年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2017年06月30日,10320,710,,
2017年07月03日,10323,714,,
2017年07月04日,10232,706,,
2017年07月05日,10220,707,,
2017年07月06日,10268,711,,
2017年07月07日,10272,714,,
2017年07月10日,10247,713,,
2017年07月11日,10269,717,,
2017年07月12日,10242,718,,
2017年07月13日,10235,719,,
2017年07月14日,10242,721,,
2017年07月18日,10271,730,,
2017年07月19日,10306,735,,
2017年07月20日,10283,732,,
2017年07月21日,10313,736,,
2017年07月24日,10299,748,,
2017年07月25日,10357,754,,
2017年07月26日,10367,758,,
2017年07月27日,10351,758,,
2017年07月28日,10358,759,,
2017年07月31日,10375,760,,
2017年08月01日,10376,761,,
2017年08月02日,10381,751,,
2017年08月03日,10379,753,,
2017年08月04日,10333,751,,
2017年08月07日,10320,750,,
2017年08月08日,10318,750,,
2017年08月09日,10265,746,,
2017年08月10日,10400,756,,
2017年08月14日,10451,766,,
2017年08月15日,10450,769,,
2017年08月16日,10421,757,,
2017年08月17日,10439,759,,
2017年08月18日,10439,759,,
2017年08月21日,10412,757,,
2017年08月22日,10425,760,,
2017年08月23日,10438,764,,
2017年08月24日,10418,763,,
2017年08月25日,10444,765,,
2017年08月28日,10427,766,,
2017年08月29日,10548,776,,
2017年08月30日,10634,784,,
2017年08月31日,10685,781,,
2017年09月01日,10778,780,,
2017年09月04日,10770,771,,
2017年09月05日,10753,763,,
2017年09月06日,10771,764,,
2017年09月07日,10775,769,,
2017年09月08日,10804,772,,
2017年09月11日,10800,773,,
2017年09月12日,10750,779,,
2017年09月13日,10840,789,,
2017年09月14日,10814,785,,
2017年09月15日,10813,785,,
2017年09月19日,10773,783,,
2017年09月20日,10814,788,,
2017年09月21日,10815,785,,
2017年09月22日,10710,779,,
2017年09月25日,10788,786,,
2017年09月26日,10805,789,,
2017年09月27日,10766,792,,
2017年09月28日,10709,790,,
2017年09月29日,10714,791,,
2017年10月02日,10675,787,,
2017年10月03日,10607,783,,
2017年10月04日,10581,776,,
2017年10月05日,10626,783,,
2017年10月06日,10583,782,,
2017年10月10日,10707,788,,
2017年10月11日,10698,789,,
2017年10月12日,10745,800,,
2017年10月13日,10730,799,,
2017年10月16日,10803,807,,
2017年10月17日,10741,802,,
2017年10月18日,10662,805,,
2017年10月19日,10692,809,,
2017年10月20日,10740,801,,
2017年10月23日,10767,806,,
2017年10月24日,10744,805,,
2017年10月25日,10743,807,,
2017年10月26日,10728,805,,
2017年10月27日,10687,804,,
2017年10月30日,10695,809,,
2017年10月31日,10663,808,,
2017年11月01日,10685,811,,
2017年11月02日,10737,817,0.00,4
2017年11月06日,10732,818,,
2017年11月07日,10758,822,,
2017年11月08日,10718,822,,
2017年11月09日,10788,825,,
2017年11月10日,10760,815,,
2017年11月13日,10708,813,,
2017年11月14日,10723,814,,
2017年11月15日,10732,815,,
2017年11月16日,10668,812,,
2017年11月17日,10667,815,,
2017年11月20日,10713,823,,
2017年11月21日,10629,817,,
2017年11月22日,10620,819,,
2017年11月24日,10636,822,,
2017年11月27日,10620,820,,
2017年11月28日,10608,822,,
2017年11月29日,10658,834,,
2017年11月30日,10630,841,,
2017年12月01日,10586,839,,
2017年12月04日,10654,852,,
2017年12月05日,10601,846,,
2017年12月06日,10516,843,,
2017年12月07日,10502,846,,
2017年12月08日,10437,843,,
2017年12月11日,10468,848,,
2017年12月12日,10419,846,,
2017年12月13日,10421,847,,
2017年12月14日,10451,854,,
2017年12月15日,10397,849,,
2017年12月18日,10446,854,,
2017年12月19日,10476,865,,
2017年12月20日,10515,876,,
2017年12月21日,10563,880,,
2017年12月22日,10606,887,,
2017年12月25日,10649,890,,
2017年12月26日,10663,890,,
2017年12月27日,10726,895,,
2017年12月28日,10784,908,,
2017年12月29日,10790,899,,
2018年01月04日,10938,905,,
2018年01月05日,11008,911,,
2018年01月09日,11021,916,,
2018年01月10日,10900,903,,
2018年01月11日,10830,899,,
2018年01月12日,10832,902,,
2018年01月15日,10944,913,,
2018年01月16日,10938,910,,
2018年01月17日,10890,906,,
2018年01月18日,10909,927,,
2018年01月19日,10871,927,,
2018年01月22日,10861,923,,
2018年01月23日,10908,924,,
2018年01月24日,10898,927,,
2018年01月25日,10963,934,,
2018年01月26日,10899,930,,
2018年01月29日,10818,918,,
2018年01月30日,10777,913,,
2018年01月31日,10710,910,,
2018年02月01日,10828,927,,
2018年02月02日,10889,932,,
2018年02月05日,10792,926,,
2018年02月06日,10749,924,,
2018年02月07日,10649,913,,
2018年02月08日,10591,910,,
2018年02月09日,10568,909,,
2018年02月13日,10578,913,,
2018年02月14日,10559,911,,
2018年02月15日,10641,920,,
2018年02月16日,10593,917,,
2018年02月19日,10561,916,,
2018年02月20日,10610,920,,
2018年02月21日,10536,914,,
2018年02月22日,10486,912,,
2018年02月23日,10501,914,,
2018年02月26日,10476,912,,
2018年02月27日,10486,914,,
2018年02月28日,10422,911,,
2018年03月01日,10369,906,,
2018年03月02日,10293,901,,
2018年03月05日,10271,901,,
2018年03月06日,10321,908,,
2018年03月07日,10373,914,,
2018年03月08日,10349,912,,
2018年03月09日,10392,917,,
2018年03月12日,10421,920,,
2018年03月13日,10365,915,,
2018年03月14日,10421,920,,
2018年03月15日,10349,915,,
2018年03月16日,10308,911,,
2018年03月19日,10250,908,,
2018年03月20日,10293,912,,
2018年03月22日,10372,922,,
2018年03月23日,10266,919,,
2018年03月26日,10414,933,,
2018年03月27日,10518,942,,
2018年03月28日,10446,938,,
2018年03月29日,10437,936,,
2018年03月30日,10373,931,,
2018年04月02日,10379,931,,
2018年04月03日,10463,938,,
2018年04月04日,10451,939,,
2018年04月05日,10495,944,,
2018年04月06日,10476,944,,
2018年04月09日,10498,945,,
2018年04月10日,10511,944,,
2018年04月11日,10578,948,,
2018年04月12日,10632,954,,
2018年04月13日,10557,931,,
2018年04月16日,10641,940,,
2018年04月17日,10615,937,,
2018年04月18日,10635,942,,
2018年04月19日,10663,945,,
2018年04月20日,10654,945,,
2018年04月23日,10599,935,,
2018年04月24日,10606,933,,
2018年04月25日,10675,940,,
2018年04月26日,10645,937,,
2018年04月27日,10604,935,,
2018年05月01日,10580,928,,
2018年05月02日,10556,927,,
2018年05月07日,10540,929,,
2018年05月08日,10536,929,,
2018年05月09日,10574,935,,
2018年05月10日,10619,940,,
2018年05月11日,10632,942,,
2018年05月14日,10598,940,,
2018年05月15日,10606,941,,
2018年05月16日,10487,930,,
2018年05月17日,10479,931,,
2018年05月18日,10528,939,,
2018年05月21日,10557,942,,
2018年05月22日,10554,943,,
2018年05月23日,10538,943,,
2018年05月24日,10435,935,,
2018年05月25日,10507,941,,
2018年05月28日,10477,940,,
2018年05月29日,10451,937,,
2018年05月30日,10371,930,,
2018年05月31日,10406,939,,
2018年06月01日,10404,940,,
2018年06月04日,10430,943,,
2018年06月05日,10438,945,,
2018年06月06日,10470,955,,
2018年06月07日,10501,958,,
2018年06月08日,10473,957,,
2018年06月11日,10446,955,,
2018年06月12日,10544,965,,
2018年06月13日,10522,967,,
2018年06月14日,10541,970,,
2018年06月15日,10599,976,,
2018年06月18日,10413,959,,
2018年06月19日,10349,949,,
2018年06月20日,10318,945,,
2018年06月21日,10308,946,,
2018年06月22日,10248,942,,
2018年06月25日,10240,944,,
2018年06月26日,10196,942,,
2018年06月27日,10167,943,,
2018年06月28日,10123,940,,
2018年06月29日,10143,943,,
2018年07月02日,10213,963,,
2018年07月03日,10120,955,,
2018年07月04日,10159,963,,
2018年07月05日,10164,964,,
2018年07月06日,10225,969,,
2018年07月09日,10186,969,,
2018年07月10日,10263,979,,
2018年07月11日,10235,983,,
2018年07月12日,10230,984,,
2018年07月13日,10324,989,,
2018年07月17日,10261,985,,
2018年07月18日,10192,979,,
2018年07月19日,10170,982,,
2018年07月20日,10122,972,,
2018年07月23日,10043,969,,
2018年07月24日,10020,970,,
2018年07月25日,10023,972,,
2018年07月26日,10029,975,,
2018年07月27日,9990,973,,
2018年07月30日,9989,975,,
2018年07月31日,9971,975,,
2018年08月01日,10061,987,,
2018年08月02日,9984,982,,
2018年08月03日,9932,979,,
2018年08月06日,9923,990,,
2018年08月07日,9879,987,,
2018年08月08日,9907,995,,
2018年08月09日,9885,988,,
2018年08月10日,9877,987,,
2018年08月13日,9837,986,,
2018年08月14日,9722,976,,
2018年08月15日,9784,984,,
2018年08月16日,9558,964,,
2018年08月17日,9573,980,,
2018年08月20日,9620,988,,
2018年08月21日,9613,995,,
2018年08月22日,9671,1003,,
2018年08月23日,9737,1015,,
2018年08月24日,9717,1013,,
2018年08月27日,9850,1029,,
2018年08月28日,9886,1035,,
2018年08月29日,9819,1033,,
2018年08月30日,9907,1044,,
2018年08月31日,9796,1037,,
2018年09月03日,9781,1039,,
2018年09月04日,9789,1043,,
2018年09月05日,9785,1043,,
2018年09月06日,9787,1049,,
2018年09月07日,9746,1046,,
2018年09月10日,9740,1046,,
2018年09月11日,9786,1051,,
2018年09月12日,9814,1057,,
2018年09月13日,9868,1064,,
2018年09月14日,9893,1071,,
2018年09月18日,9852,1068,,
2018年09月19日,9884,1071,,
2018年09月20日,9924,1079,,
2018年09月21日,9978,1072,,
2018年09月25日,9946,1069,,
2018年09月26日,9963,1074,,
2018年09月27日,9900,1075,,
2018年09月28日,9882,1075,,
2018年10月01日,9972,1087,,
2018年10月02日,9952,1086,,
2018年10月03日,10030,1098,,
2018年10月04日,10075,1103,,
2018年10月05日,10041,1100,,
2018年10月09日,9855,1080,,
2018年10月10日,9889,1085,,
2018年10月11日,9845,1083,,
2018年10月12日,10068,1110,,
2018年10月15日,10020,1106,,
2018年10月16日,10066,1111,,
2018年10月17日,10112,1121,,
2018年10月18日,10112,1122,,
2018年10月19日,10108,1123,,
2018年10月22日,10119,1125,,
2018年10月23日,10118,1129,,
2018年10月24日,10151,1139,,
2018年10月25日,10128,1133,,
2018年10月26日,10159,1134,,
2018年10月29日,10131,1133,,
2018年10月30日,10146,1135,,
2018年10月31日,10169,1144,,
2018年11月01日,10077,1133,,
2018年11月02日,10211,1148,0.00,5
2018年11月05日,10243,1153,,
2018年11月06日,10226,1150,,
2018年11月07日,10176,1148,,
2018年11月08日,10218,1153,,
2018年11月09日,10228,1153,,
2018年11月12日,10117,1144,,
2018年11月13日,10015,1133,,
2018年11月14日,10039,1137,,
2018年11月15日,10102,1142,,
2018年11月16日,10109,1144,,
2018年11月19日,10096,1143,,
2018年11月20日,10116,1146,,
2018年11月21日,10128,1148,,
2018年11月22日,10170,1155,,
2018年11月26日,10140,1152,,
2018年11月27日,10181,1156,,
2018年11月28日,10137,1154,,
2018年11月29日,10175,1158,,
2018年11月30日,10186,1160,,
2018年12月03日,10183,1158,,
2018年12月04日,10249,1167,,
2018年12月05日,10252,1169,,
2018年12月06日,10257,1170,,
2018年12月07日,10235,1167,,
2018年12月10日,10296,1176,,
2018年12月11日,10314,1178,,
2018年12月12日,10344,1179,,
2018年12月13日,10359,1182,,
2018年12月14日,10359,1183,,
2018年12月17日,10304,1179,,
2018年12月18日,10302,1190,,
2018年12月19日,10293,1192,,
2018年12月20日,10258,1188,,
2018年12月21日,10297,1192,,
2018年12月25日,10229,1183,,
2018年12月26日,10285,1189,,
2018年12月27日,10318,1193,,
2018年12月28日,10365,1205,,
2019年01月04日,10219,1185,,
2019年01月07日,10225,1186,,
2019年01月08日,10275,1201,,
2019年01月09日,10243,1195,,
2019年01月10日,10251,1196,,
2019年01月11日,10220,1193,,
2019年01月15日,10254,1198,,
2019年01月16日,10241,1197,,
2019年01月17日,10323,1208,,
2019年01月18日,10354,1213,,
2019年01月21日,10289,1200,,
2019年01月22日,10291,1199,,
2019年01月23日,10297,1200,,
2019年01月24日,10293,1205,,
2019年01月25日,10290,1204,,
2019年01月28日,10406,1219,,
2019年01月29日,10415,1222,,
2019年01月30日,10512,1234,,
2019年01月31日,10517,1248,,
2019年02月01日,10523,1249,,
2019年02月04日,10563,1252,,
2019年02月05日,10561,1253,,
2019年02月06日,10567,1253,,
2019年02月07日,10510,1245,,
2019年02月08日,10534,1248,,
2019年02月12日,10585,1251,,
2019年02月13日,10610,1245,,
2019年02月14日,10609,1251,,
2019年02月15日,10616,1253,,
2019年02月18日,10692,1262,,
2019年02月19日,10691,1265,,
2019年02月20日,10864,1286,,
2019年02月21日,10850,1279,,
2019年02月22日,10722,1259,,
2019年02月25日,10773,1262,,
2019年02月26日,10787,1259,,
2019年02月27日,10755,1252,,
2019年02月28日,10714,1246,,
2019年03月01日,10719,1245,,
2019年03月04日,10579,1228,,
2019年03月05日,10542,1227,,
2019年03月06日,10534,1212,,
2019年03月07日,10510,1207,,
2019年03月08日,10493,1205,,
2019年03月11日,10552,1212,,
2019年03月12日,10550,1213,,
2019年03月13日,10600,1219,,
2019年03月14日,10676,1228,,
2019年03月15日,10611,1221,,
2019年03月18日,10619,1220,,
2019年03月19日,10612,1222,,
2019年03月20日,10667,1227,,
2019年03月22日,10606,1219,,
2019年03月25日,10552,1213,,
2019年03月26日,10664,1227,,
2019年03月27日,10644,1227,,
2019年03月28日,10570,1230,,
2019年03月29日,10479,1221,,
2019年04月01日,10505,1224,,
2019年04月02日,10486,1222,,
2019年04月03日,10536,1230,,
2019年04月04日,10521,1230,,
2019年04月05日,10571,1236,,
2019年04月08日,10528,1232,,
2019年04月09日,10576,1238,,
2019年04月10日,10597,1243,,
2019年04月11日,10622,1246,,
2019年04月12日,10561,1242,,
2019年04月15日,10564,1239,,
2019年04月16日,10546,1235,,
2019年04月17日,10474,1225,,
2019年04月18日,10448,1233,,
2019年04月19日,10454,1235,,
2019年04月22日,10452,1234,,
2019年04月23日,10431,1232,,
2019年04月24日,10414,1234,,
2019年04月25日,10479,1234,,
2019年04月26日,10447,1237,,
2019年05月07日,10356,1228,,
2019年05月08日,10343,1230,,
2019年05月09日,10302,1237,,
2019年05月10日,10321,1242,,
2019年05月13日,10326,1243,,
2019年05月14日,10395,1253,,
2019年05月15日,10396,1255,,
2019年05月16日,10369,1253,,
2019年05月17日,10348,1253,,
2019年05月20日,10281,1245,,
2019年05月21日,10281,1246,,
2019年05月22日,10289,1248,,
2019年05月23日,10266,1247,,
2019年05月24日,10291,1250,,
2019年05月27日,10276,1252,,
2019年05月28日,10283,1255,,
2019年05月29日,10215,1246,,
2019年05月30日,10254,1256,,
2019年05月31日,10296,1263,,
2019年06月03日,10348,1269,,
2019年06月04日,10447,1282,,
2019年06月05日,10483,1290,,
2019年06月06日,10533,1297,,
2019年06月07日,10569,1301,,
2019年06月10日,10626,1308,,
2019年06月11日,10535,1296,,
2019年06月12日,10518,1296,,
2019年06月13日,10568,1296,,
2019年06月14日,10617,1302,,
2019年06月17日,10639,1308,,
2019年06月18日,10623,1305,,
2019年06月19日,10666,1310,,
2019年06月20日,10669,1316,,
2019年06月21日,10889,1343,,
2019年06月24日,10971,1353,,
2019年06月25日,11118,1372,,
2019年06月26日,11148,1374,,
2019年06月27日,11073,1363,,
2019年06月28日,11080,1354,,
2019年07月01日,11143,1361,,
2019年07月02日,10961,1337,,
2019年07月03日,11112,1354,,
2019年07月04日,11147,1353,,
2019年07月05日,11158,1357,,
2019年07月08日,11091,1349,,
2019年07月09日,11059,1347,,
2019年07月10日,11105,1357,,
2019年07月11日,11194,1375,,
2019年07月12日,11139,1378,,
2019年07月16日,11146,1383,,
2019年07月17日,11092,1384,,
2019年07月18日,11212,1409,,
2019年07月19日,11335,1427,,
2019年07月22日,11234,1417,,
2019年07月23日,11225,1430,,
2019年07月24日,11185,1441,,
2019年07月25日,11234,1446,,
2019年07月26日,11214,1448,,
2019年07月29日,11199,1446,,
2019年07月30日,11318,1470,,
2019年07月31日,11332,1486,,
2019年08月01日,11258,1477,,
2019年08月02日,11294,1483,,
2019年08月05日,11177,1476,,
2019年08月06日,11277,1495,,
2019年08月07日,11403,1539,,
2019年08月08日,11553,1561,,
2019年08月09日,11614,1574,,
2019年08月13日,11606,1568,,
2019年08月14日,11645,1576,,
2019年08月15日,11690,1589,,
2019年08月16日,11780,1606,,
2019年08月19日,11737,1621,,
2019年08月20日,11629,1608,,
2019年08月21日,11675,1627,,
2019年08月22日,11655,1615,,
2019年08月23日,11644,1637,,
2019年08月26日,11694,1641,,
2019年08月27日,11784,1654,,
2019年08月28日,11875,1673,,
2019年08月29日,11884,1675,,
2019年08月30日,11844,1676,,
2019年09月02日,11761,1664,,
2019年09月03日,11781,1669,,
2019年09月04日,11920,1689,,
2019年09月05日,12045,1717,,
2019年09月06日,11839,1690,,
2019年09月09日,11730,1678,,
2019年09月10日,11728,1660,,
2019年09月11日,11654,1663,,
2019年09月12日,11772,1680,,
2019年09月13日,11805,1685,,
2019年09月17日,11806,1687,,
2019年09月18日,11824,1691,,
2019年09月19日,11774,1689,,
2019年09月20日,11791,1691,,
2019年09月24日,11953,1713,,
2019年09月25日,11946,1714,,
2019年09月26日,11796,1695,,
2019年09月27日,11807,1699,,
2019年09月30日,11759,1693,,
2019年10月01日,11610,1674,,
2019年10月02日,11616,1673,,
2019年10月03日,11686,1679,,
2019年10月04日,11718,1678,,
2019年10月07日,11704,1679,,
2019年10月08日,11670,1678,,
2019年10月09日,11746,1681,,
2019年10月10日,11781,1688,,
2019年10月11日,11757,1683,,
2019年10月15日,11764,1684,,
2019年10月16日,11732,1680,,
2019年10月17日,11790,1668,,
2019年10月18日,11803,1673,,
2019年10月21日,11766,1663,,
2019年10月23日,11737,1660,,
2019年10月24日,11799,1671,,
2019年10月25日,11889,1673,,
2019年10月28日,11921,1678,,
2019年10月29日,11836,1664,,
2019年10月30日,11781,1658,,
2019年10月31日,11864,1672,,
2019年11月01日,11886,1677,,
2019年11月05日,11943,1687,0.00,6
2019年11月06日,11780,1668,,
2019年11月07日,11820,1679,,
2019年11月08日,11679,1642,,
2019年11月11日,11590,1650,,
2019年11月12日,11550,1642,,
2019年11月13日,11566,1644,,
2019年11月14日,11594,1656,,
2019年11月15日,11623,1658,,
2019年11月18日,11619,1658,,
2019年11月19日,11631,1671,,
2019年11月20日,11637,1677,,
2019年11月21日,11617,1678,,
2019年11月22日,11581,1679,,
2019年11月25日,11577,1677,,
2019年11月26日,11546,1675,,
2019年11月27日,11612,1688,,
2019年11月28日,11580,1681,,
2019年11月29日,11598,1687,,
2019年12月02日,11668,1698,,
2019年12月03日,11614,1696,,
2019年12月04日,11665,1709,,
2019年12月05日,11676,1713,,
2019年12月06日,11682,1717,,
2019年12月09日,11539,1700,,
2019年12月10日,11554,1703,,
2019年12月11日,11590,1710,,
2019年12月12日,11654,1725,,
2019年12月13日,11713,1734,,
2019年12月16日,11757,1744,,
2019年12月17日,11770,1761,,
2019年12月18日,11752,1750,,
2019年12月19日,11770,1760,,
2019年12月20日,11764,1760,,
2019年12月23日,11755,1757,,
2019年12月24日,11826,1772,,
2019年12月25日,11920,1785,,
2019年12月26日,11944,1791,,
2019年12月27日,12054,1808,,
2019年12月30日,12032,1812,,
2020年01月06日,12174,1837,,
2020年01月07日,12331,1870,,
2020年01月08日,12311,1882,,
2020年01月09日,12379,1893,,
2020年01月10日,12343,1909,,
2020年01月14日,12393,1899,,
2020年01月15日,12353,1896,,
2020年01月16日,12436,1895,,
2020年01月17日,12453,1900,,
2020年01月20日,12470,1905,,
2020年01月21日,12476,1916,,
2020年01月22日,12447,1912,,
2020年01月23日,12426,1930,,
2020年01月24日,12444,1936,,
2020年01月27日,12450,1938,,
2020年01月28日,12517,1941,,
2020年01月29日,12426,1942,,
2020年01月30日,12475,1953,,
2020年01月31日,12489,1956,,
2020年02月03日,12509,1968,,
2020年02月04日,12430,1960,,
2020年02月05日,12365,1964,,
2020年02月06日,12426,1977,,
2020年02月07日,12507,1988,,
2020年02月10日,12503,1988,,
2020年02月12日,12506,1991,,
2020年02月13日,12505,2001,,
2020年02月14日,12584,2023,,
2020年02月17日,12623,2034,,
2020年02月18日,12629,2046,,
2020年02月19日,12794,2072,,
2020年02月20日,13020,2143,,
2020年02月21日,13174,2207,,
2020年02月25日,13342,2240,,
2020年02月26日,13031,2286,,
2020年02月27日,13088,2348,,
2020年02月28日,12977,2362,,
2020年03月02日,12312,2162,,
2020年03月03日,12445,2187,,
2020年03月04日,12731,2184,,
2020年03月05日,12784,2195,,
2020年03月06日,12897,2202,,
2020年03月09日,12393,2117,,
2020年03月10日,12576,2161,,
2020年03月11日,12486,2159,,
2020年03月12日,12407,2142,,
2020年03月13日,11979,2071,,
2020年03月16日,11823,2048,,
2020年03月17日,11669,2002,,
2020年03月18日,11915,2051,,
2020年03月19日,11811,2023,,
2020年03月23日,11982,2064,,
2020年03月24日,12475,2146,,
2020年03月25日,13082,2288,,
2020年03月26日,12896,2286,,
2020年03月27日,12867,2323,,
2020年03月30日,12622,2273,,
2020年03月31日,12786,2324,,
2020年04月01日,12309,2243,,
2020年04月02日,12378,2264,,
2020年04月03日,12647,2324,,
2020年04月06日,12835,2357,,
2020年04月07日,13188,2417,,
2020年04月08日,13088,2412,,
2020年04月09日,12980,2395,,
2020年04月10日,13253,2430,,
2020年04月13日,13207,2409,,
2020年04月14日,13370,2439,,
2020年04月15日,13443,2484,,
2020年04月16日,13466,2497,,
2020年04月17日,13431,2485,,
2020年04月20日,13160,2442,,
2020年04月21日,13271,2459,,
2020年04月22日,13180,2429,,
2020年04月23日,13410,2474,,
2020年04月24日,13535,2503,,
2020年04月27日,13462,2493,,
2020年04月28日,13369,2484,,
2020年04月30日,13317,2490,,
2020年05月01日,13109,2445,,
2020年05月07日,13010,2425,,
2020年05月08日,13245,2475,,
2020年05月11日,13229,2482,,
2020年05月12日,13218,2492,,
2020年05月13日,13229,2503,,
2020年05月14日,13293,2516,,
2020年05月15日,13493,2565,,
2020年05月18日,13541,2585,,
2020年05月19日,13465,2589,,
2020年05月20日,13647,2629,,
2020年05月21日,13658,2630,,
2020年05月22日,13460,2614,,
2020年05月25日,13526,2645,,
2020年05月26日,13541,2658,,
2020年05月27日,13333,2617,,
2020年05月28日,13399,2648,,
2020年05月29日,13383,2653,,
2020年06月01日,13496,2685,,
2020年06月02日,13564,2713,,
2020年06月03日,13607,2741,,
2020年06月04日,13386,2701,,
2020年06月05日,13551,2740,,
2020年06月08日,13328,2704,,
2020年06月09日,13290,2749,,
2020年06月10日,13380,2788,,
2020年06月11日,13468,2806,,
2020年06月12日,13332,2782,,
2020年06月15日,13433,2782,,
2020年06月16日,13402,2791,,
2020年06月17日,13422,2814,,
2020年06月18日,13368,2803,,
2020年06月19日,13349,2790,,
2020年06月22日,13478,2824,,
2020年06月23日,13597,2852,,
2020年06月24日,13645,2877,,
2020年06月25日,13680,2882,,
2020年06月26日,13672,2898,,
2020年06月29日,13752,2907,,
2020年06月30日,13815,2931,,
2020年07月01日,13911,2988,,
2020年07月02日,13776,2966,,
2020年07月03日,13815,2995,,
2020年07月06日,13829,3019,,
2020年07月07日,13865,3026,,
2020年07月08日,14002,3081,,
2020年07月09日,14033,3102,,
2020年07月10日,13987,3112,,
2020年07月13日,13903,3123,,
2020年07月14日,13979,3167,,
2020年07月15日,14046,3208,,
2020年07月16日,14038,3229,,
2020年07月17日,13933,3221,,
2020年07月20日,14073,3259,,
2020年07月21日,14102,3284,,
2020年07月22日,14230,3330,,
2020年07月27日,14539,3405,,
2020年07月28日,14748,3476,,
2020年07月29日,14851,3550,,
2020年07月30日,14945,3594,,
2020年07月31日,14760,3581,,
2020年08月03日,15128,3680,,
2020年08月04日,15120,3704,,
2020年08月05日,15372,3794,,
2020年08月06日,15494,3863,,
2020年08月07日,15710,3934,,
2020年08月11日,15483,3954,,
2020年08月12日,14736,3800,,
2020年08月13日,14692,3826,,
2020年08月14日,15063,3903,,
2020年08月17日,14948,3897,,
2020年08月18日,15144,3973,,
2020年08月19日,15202,4025,,
2020年08月20日,14865,3958,,
2020年08月21日,14898,3976,,
2020年08月24日,14785,3954,,
2020年08月25日,14751,3957,,
2020年08月26日,14828,3972,,
2020年08月27日,14921,3980,,
2020年08月28日,14839,3961,,
2020年08月31日,14920,3973,,
2020年09月01日,15026,4004,,
2020年09月02日,15068,4025,,
2020年09月03日,14917,4003,,
2020年09月04日,14773,3984,,
2020年09月07日,14847,4009,,
2020年09月08日,14840,4022,,
2020年09月09日,14759,4001,,
2020年09月10日,14941,4054,,
2020年09月11日,14877,4036,,
2020年09月14日,14895,4051,,
2020年09月15日,14945,4078,,
2020年09月16日,14864,4087,,
2020年09月17日,14860,4081,,
2020年09月18日,14742,4048,,
2020年09月23日,14437,3966,,
2020年09月24日,14163,3886,,
2020年09月25日,14233,3911,,
2020年09月28日,14167,3876,,
2020年09月29日,14299,3923,,
2020年09月30日,14493,3993,,
2020年10月01日,14365,3968,,
2020年10月02日,14484,4005,,
2020年10月05日,14480,4013,,
2020年10月06日,14575,4049,,
2020年10月07日,14390,4001,,
2020年10月08日,14434,4010,,
2020年10月09日,14492,4032,,
2020年10月12日,14709,4099,,
2020年10月13日,14629,4077,,
2020年10月14日,14395,4034,,
2020年10月15日,14419,4057,,
2020年10月16日,14487,4080,,
2020年10月19日,14438,4084,,
2020年10月20日,14478,4089,,
2020年10月21日,14524,4110,,
2020年10月22日,14536,4119,,
2020年10月23日,14389,4085,,
2020年10月26日,14380,4093,,
2020年10月27日,14387,4097,,
2020年10月28日,14377,4091,,
2020年10月29日,14130,4034,,
2020年10月30日,14102,4031,,
2020年11月02日,14178,4055,0.00,7
2020年11月04日,14368,4120,,
2020年11月05日,14341,4127,,
2020年11月06日,14569,4196,,
2020年11月09日,14543,4187,,
2020年11月10日,14168,4085,,
2020年11月11日,14199,4094,,
2020年11月12日,14172,4087,,
2020年11月13日,14209,4103,,
2020年11月16日,14253,4121,,
2020年11月17日,14224,4121,,
2020年11月18日,14125,4104,,
2020年11月19日,14018,4064,,
2020年11月20日,13996,4016,,
2020年11月24日,13845,3975,,
2020年11月25日,13628,3906,,
2020年11月26日,13601,3879,,
2020年11月27日,13576,3862,,
2020年11月30日,13394,3810,,
2020年12月01日,13371,3816,,
2020年12月02日,13649,3882,,
2020年12月03日,13769,3911,,
2020年12月04日,13791,3938,,
2020年12月07日,13793,3958,,
2020年12月08日,13988,4014,,
2020年12月09日,14043,4043,,
2020年12月10日,13841,3965,,
2020年12月11日,13767,3949,,
2020年12月14日,13802,3986,,
2020年12月15日,13735,3974,,
2020年12月16日,13876,4027,,
2020年12月17日,13907,4067,,
2020年12月18日,14029,4109,,
2020年12月21日,14017,4117,,
2020年12月22日,13978,4125,,
2020年12月23日,13920,4126,,
2020年12月24日,13993,4169,,
2020年12月25日,14019,4185,,
2020年12月28日,14038,4204,,
2020年12月29日,14025,4200,,
2020年12月30日,14014,4220,,
2021年01月04日,14126,4256,,
2021年01月05日,14456,4352,,
2021年01月06日,14422,4376,,
2021年01月07日,14245,4340,,
2021年01月08日,14315,4382,,
2021年01月12日,13862,4250,,
2021年01月13日,13867,4257,,
2021年01月14日,13856,4261,,
2021年01月15日,13834,4264,,
2021年01月18日,13671,4232,,
2021年01月19日,13659,4251,,
2021年01月20日,13798,4294,,
2021年01月21日,13970,4378,,
2021年01月22日,13951,4389,,
2021年01月25日,13892,4379,,
2021年01月26日,13882,4382,,
2021年01月27日,13840,4384,,
2021年01月28日,13841,4393,,
2021年01月29日,13869,4413,,
2021年02月01日,13896,4421,,
2021年02月02日,14047,4492,,
2021年02月03日,13891,4463,,
2021年02月04日,13869,4466,,
2021年02月05日,13649,4416,,
2021年02月08日,13789,4467,,
2021年02月09日,13884,4508,,
2021年02月10日,13842,4494,,
2021年02月12日,13795,4485,,
2021年02月15日,13805,4502,,
2021年02月16日,13853,4523,,
2021年02月17日,13735,4485,,
2021年02月18日,13540,4438,,
2021年02月19日,13529,4437,,
2021年02月22日,13556,4452,,
2021年02月24日,13716,4505,,
