年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2013年08月01日,151835,7136,,
2013年08月02日,155834,7324,,
2013年08月05日,155831,7324,,
2013年08月06日,154015,7239,,
2013年08月07日,152418,7164,,
2013年08月08日,150951,7095,,
2013年08月09日,151898,7139,,
2013年08月12日,150688,7082,,
2013年08月13日,152672,7176,,
2013年08月14日,154457,7259,,
2013年08月15日,153738,7226,,
2013年08月16日,150984,7096,,
2013年08月19日,151350,7113,,
2013年08月20日,150771,7086,,
2013年08月21日,150581,7077,,
2013年08月22日,149722,7037,,
2013年08月23日,152793,7181,,
2013年08月26日,153379,7209,,
2013年08月27日,152051,7146,,
2013年08月28日,148350,6972,,
2013年08月29日,149127,7009,,
2013年08月30日,150204,7060,,
2013年09月02日,149642,7033,,
2013年09月03日,152284,7157,,
2013年09月04日,152443,7165,,
2013年09月05日,153729,7225,,
2013年09月06日,154177,7246,,
2013年09月09日,154254,7250,,
2013年09月10日,155470,7307,,
2013年09月11日,157912,7422,,
2013年09月12日,157602,7407,,
2013年09月13日,157262,7391,,
2013年09月17日,157817,7417,,
2013年09月18日,158235,7437,,
2013年09月19日,158613,7296,,
2013年09月20日,161104,7411,,
2013年09月24日,157910,7264,,
2013年09月25日,157760,7257,,
2013年09月26日,156891,7217,,
2013年09月27日,158206,7277,,
2013年09月30日,155881,7171,,
2013年10月01日,155850,7169,,
2013年10月02日,156477,7198,,
2013年10月03日,154911,7126,,
2013年10月04日,154093,7088,,
2013年10月07日,154698,7116,,
2013年10月08日,152883,7033,,
2013年10月09日,152065,6995,,
2013年10月10日,152163,7000,,
2013年10月11日,156160,7183,,
2013年10月15日,158310,7282,,
2013年10月16日,157880,7262,,
2013年10月17日,159743,7348,,
2013年10月18日,160111,7365,,
2013年10月21日,160995,7406,,
2013年10月22日,161573,7432,,
2013年10月23日,162708,7485,,
2013年10月24日,160833,7398,,
2013年10月25日,161201,7415,,
2013年10月28日,162045,7454,,
2013年10月29日,162005,7452,,
2013年10月30日,163678,7529,,
2013年10月31日,163837,7536,,
2013年11月01日,162420,7471,,
2013年11月05日,163483,7520,,
2013年11月06日,162834,7490,,
2013年11月07日,163880,7538,,
2013年11月08日,161636,7435,,
2013年11月11日,163686,7366,,
2013年11月12日,164602,7407,,
2013年11月13日,164870,7419,,
2013年11月14日,164929,7422,,
2013年11月15日,167390,7533,,
2013年11月18日,168154,7399,,
2013年11月19日,167605,7375,,
2013年11月20日,167753,7381,,
2013年11月21日,167404,7366,,
2013年11月22日,169475,7457,,
2013年11月25日,170598,7506,,
2013年11月26日,170817,7345,,
2013年11月27日,170337,7325,,
2013年11月28日,171622,7380,,
2013年11月29日,172757,7429,,
2013年12月02日,172704,7426,,
2013年12月03日,172892,7434,,
2013年12月04日,171207,7362,,
2013年12月05日,170439,7329,,
2013年12月06日,168963,7265,,
2013年12月09日,172587,7421,,
2013年12月10日,173463,7459,,
2013年12月11日,172186,7404,,
2013年12月12日,169963,7308,,
2013年12月13日,170371,7326,,
2013年12月16日,169670,7296,,
2013年12月17日,170885,7348,,
2013年12月18日,169678,7296,,
2013年12月19日,173693,7469,,
2013年12月20日,174878,7520,,
2013年12月24日,176958,7609,,
2013年12月25日,177534,7634,,
2013年12月26日,178373,7670,,
2013年12月27日,179263,7708,,
2013年12月30日,180859,7777,,
2014年01月06日,178149,7660,,
2014年01月07日,177268,7623,,
2014年01月08日,178826,7689,,
2014年01月09日,178946,7695,,
2014年01月10日,179026,7698,,
2014年01月14日,175901,7564,,
2014年01月15日,178257,7665,,
2014年01月16日,180173,7747,,
2014年01月17日,179233,7707,,
2014年01月20日,176012,7569,2350.00,4
2014年01月21日,176870,7605,,
2014年01月22日,176999,7611,,
2014年01月23日,177627,7638,,
2014年01月24日,174561,7506,,
2014年01月27日,168598,7250,,
2014年01月28日,168347,7239,,
2014年01月29日,169874,7644,,
2014年01月30日,167187,7523,,
2014年01月31日,168584,7586,,
2014年02月03日,166974,7514,,
2014年02月04日,162161,7297,,
2014年02月05日,163178,7506,,
2014年02月06日,163337,7514,,
2014年02月07日,166371,7653,,
2014年02月10日,169263,7786,,
2014年02月12日,171308,8051,,
2014年02月13日,171886,8079,,
2014年02月14日,172354,8101,,
2014年02月17日,172052,8086,,
2014年02月18日,173578,8158,,
2014年02月19日,174256,8190,,
2014年02月20日,173446,8152,,
2014年02月21日,174264,8190,,
2014年02月24日,174750,8213,,
2014年02月25日,175638,8255,,
2014年02月26日,175158,8232,,
2014年02月27日,174897,8220,,
2014年02月28日,174836,8217,,
2014年03月03日,174134,8184,,
2014年03月04日,172496,8107,,
2014年03月05日,176408,8291,,
2014年03月06日,176777,8485,,
2014年03月07日,178772,8581,,
2014年03月10日,178440,8565,,
2014年03月11日,178019,8545,,
2014年03月12日,176621,8478,,
2014年03月13日,176271,8461,,
2014年03月14日,172686,8289,,
2014年03月17日,171166,8216,,
2014年03月18日,173591,8332,,
2014年03月19日,174089,8356,,
2014年03月20日,174357,8369,,
2014年03月24日,174702,8386,,
2014年03月25日,173693,8337,,
2014年03月26日,175140,8407,,
2014年03月27日,173671,8336,,
2014年03月28日,173920,8348,,
2014年03月31日,176522,8473,,
2014年04月01日,178028,8545,,
2014年04月02日,180034,8642,,
2014年04月03日,180781,8677,,
2014年04月04日,180680,8673,,
2014年04月07日,178401,8563,,
2014年04月08日,176154,8455,,
2014年04月09日,175075,8404,,
2014年04月10日,177061,8499,,
2014年04月11日,173816,8343,,
2014年04月14日,171806,8247,,
2014年04月15日,173432,8325,,
2014年04月16日,174160,8360,,
2014年04月17日,175816,8439,,
2014年04月18日,176993,8496,,
2014年04月21日,177159,8504,,
2014年04月22日,177468,8518,,
2014年04月23日,178884,8586,,
2014年04月24日,178324,8560,,
2014年04月25日,178273,8557,,
2014年04月28日,176613,8477,,
2014年04月30日,179026,8593,,
2014年05月01日,178866,8586,,
2014年05月02日,179074,8596,,
2014年05月07日,177103,8501,,
2014年05月08日,178060,8547,,
2014年05月09日,178039,8546,,
2014年05月12日,178165,8552,,
2014年05月13日,180141,8647,,
2014年05月14日,180190,8649,,
2014年05月15日,179290,8606,,
2014年05月16日,177482,8519,,
2014年05月19日,177889,8539,,
2014年05月20日,178017,8545,,
2014年05月21日,176729,8483,,
2014年05月22日,178185,8553,,
2014年05月23日,179342,8608,,
2014年05月26日,179957,8638,,
2014年05月27日,180615,8670,,
2014年05月28日,181013,8689,,
2014年05月29日,180473,8663,,
2014年05月30日,180971,8687,,
2014年06月02日,181637,8719,,
2014年06月03日,182564,8763,,
2014年06月04日,182683,8769,,
2014年06月05日,182871,8778,,
2014年06月06日,183609,8813,,
2014年06月09日,184794,8870,,
2014年06月10日,184822,8871,,
2014年06月11日,184602,8861,,
2014年06月12日,183523,8809,,
2014年06月13日,182444,8757,,
2014年06月16日,182880,8778,,
2014年06月17日,182829,8776,,
2014年06月18日,183357,8801,,
2014年06月19日,184174,8840,,
2014年06月20日,184662,8864,,
2014年06月23日,184998,8880,,
2014年06月24日,184448,8854,,
2014年06月25日,183848,8825,,
2014年06月26日,183318,8799,,
2014年06月27日,182958,8782,,
2014年06月30日,182994,8784,,
2014年07月01日,183333,8800,,
2014年07月02日,184749,8868,,
2014年07月03日,185536,8906,,
2014年07月04日,186963,8974,,
2014年07月07日,186889,8971,,
2014年07月08日,185301,8894,,
2014年07月09日,183663,8816,,
2014年07月10日,184171,8840,,
2014年07月11日,182443,8757,,
2014年07月14日,182680,8769,,
2014年07月15日,184415,8852,,
2014年07月16日,183955,8830,,
2014年07月17日,184763,8869,,
2014年07月18日,182286,8750,,
2014年07月22日,183229,8795,,
2014年07月23日,184296,8846,,
2014年07月24日,184903,8875,,
2014年07月25日,185651,8911,,
2014年07月28日,184430,8853,,
2014年07月29日,184619,8862,,
2014年07月30日,184608,8861,,
2014年07月31日,185804,8919,,
2014年08月01日,182570,8763,,
2014年08月04日,180941,8685,,
2014年08月05日,181798,8726,,
2014年08月06日,180490,8664,,
2014年08月07日,179571,8619,,
2014年08月08日,178392,8563,,
2014年08月11日,179247,8604,,
2014年08月12日,180723,8675,,
2014年08月13日,180482,8663,,
2014年08月14日,182058,8739,,
2014年08月15日,182735,8771,,
2014年08月18日,182273,8749,,
2014年08月19日,184227,8843,,
2014年08月20日,185683,8913,,
2014年08月21日,187268,8989,,
2014年08月22日,188324,9040,,
2014年08月25日,188211,9034,,
2014年08月26日,189248,9084,,
2014年08月27日,189626,9102,,
2014年08月28日,189206,9082,,
2014年08月29日,188686,9057,,
2014年09月01日,189501,9096,,
2014年09月02日,190288,9134,,
2014年09月03日,191574,9196,,
2014年09月04日,191652,9199,,
2014年09月05日,192370,9234,,
2014年09月08日,191827,9208,,
2014年09月09日,192595,9245,,
2014年09月10日,192114,9221,,
2014年09月11日,193430,9285,,
2014年09月12日,194058,9315,,
2014年09月16日,193075,9268,,
2014年09月17日,194092,9316,,
2014年09月18日,196106,9413,,
2014年09月19日,198220,9515,,
2014年09月22日,198197,9513,,
2014年09月24日,194323,9328,,
2014年09月25日,196637,9439,,
2014年09月26日,192775,9253,,
2014年09月29日,194846,9353,,
2014年09月30日,194227,9323,,
2014年10月01日,194595,9341,,
2014年10月02日,191382,9186,,
2014年10月03日,189526,9097,,
2014年10月06日,192285,9230,,
2014年10月07日,191247,9180,,
2014年10月08日,187646,9007,,
2014年10月09日,189749,9108,,
2014年10月10日,186218,8938,,
2014年10月14日,180299,8654,,
2014年10月15日,180727,8675,,
2014年10月16日,175899,8443,,
2014年10月17日,176686,8481,,
2014年10月20日,181031,8689,,
2014年10月21日,181708,8722,,
2014年10月22日,185168,8888,,
2014年10月23日,184568,8859,,
2014年10月24日,187938,9021,,
2014年10月27日,188673,9056,,
2014年10月28日,188303,9039,,
2014年10月29日,190815,9159,,
2014年10月30日,191212,9178,,
2014年10月31日,193075,9268,,
2014年11月04日,202260,9708,,
2014年11月05日,201422,9668,,
2014年11月06日,204561,9819,,
2014年11月07日,205486,9863,,
2014年11月10日,204416,9812,,
2014年11月11日,205950,9886,,
2014年11月12日,208381,10002,,
2014年11月13日,207174,9944,,
2014年11月14日,208359,10001,,
2014年11月17日,209581,10060,,
2014年11月18日,209799,10070,,
2014年11月19日,211741,10164,,
2014年11月20日,213734,10259,,
2014年11月21日,213782,10262,,
2014年11月25日,215621,10350,,
2014年11月26日,215301,10334,,
2014年11月27日,215449,10342,,
2014年11月28日,216385,10386,,
2014年12月01日,216850,10409,,
2014年12月02日,214426,10292,,
2014年12月03日,217106,10421,,
2014年12月04日,218800,10502,,
2014年12月05日,217961,10462,,
2014年12月08日,221904,10651,,
2014年12月09日,219132,10518,,
2014年12月10日,215204,10330,,
2014年12月11日,209979,10079,,
2014年12月12日,211942,10173,,
2014年12月15日,207592,9964,,
2014年12月16日,204132,9798,,
2014年12月17日,202794,9734,,
2014年12月18日,208534,10010,,
2014年12月19日,213825,10264,,
2014年12月22日,215456,10342,,
2014年12月24日,218822,10503,,
2014年12月25日,218169,10472,,
2014年12月26日,218432,10485,,
2014年12月29日,219008,10512,,
2014年12月30日,219343,10528,,
2015年01月05日,214583,10300,,
2015年01月06日,209106,10037,,
2015年01月07日,205624,9870,,
2015年01月08日,208716,10018,,
2015年01月09日,213538,10250,,
2015年01月13日,207560,9963,,
2015年01月14日,206937,9933,,
2015年01月15日,205582,9868,,
2015年01月16日,202936,9741,,
2015年01月19日,206581,9916,,
2015年01月20日,203417,9764,4060.00,5
2015年01月21日,205191,9849,,
2015年01月22日,205529,9865,,
2015年01月23日,208080,10196,,
2015年01月26日,205743,10081,,
2015年01月27日,208633,10223,,
2015年01月28日,206000,10094,,
2015年01月29日,202848,9940,,
2015年01月30日,205399,10065,,
2015年02月02日,201697,9883,,
2015年02月03日,203829,9988,,
2015年02月04日,207597,10172,,
2015年02月05日,205502,10070,,
2015年02月06日,208522,10218,,
2015年02月09日,210134,10297,,
2015年02月10日,208567,10220,,
2015年02月12日,212672,10421,,
2015年02月13日,212841,10429,,
2015年02月16日,213425,10458,,
2015年02月17日,212537,10414,,
2015年02月18日,214789,10525,,
2015年02月19日,214299,10501,,
2015年02月20日,214816,10526,,
2015年02月23日,215750,10572,,
2015年02月24日,215549,10562,,
2015年02月25日,216345,10601,,
2015年02月26日,216733,10620,,
2015年02月27日,216792,10623,,
2015年03月02日,217316,10648,,
2015年03月03日,218372,10700,,
2015年03月04日,216426,10605,,
2015年03月05日,216016,10585,,
2015年03月06日,216813,10624,,
2015年03月09日,215104,10540,,
2015年03月10日,216389,10603,,
2015年03月11日,212130,10394,,
2015年03月12日,212368,10406,,
2015年03月13日,214391,10505,,
2015年03月16日,212682,10421,,
2015年03月17日,215513,10560,,
2015年03月18日,215103,10540,,
2015年03月19日,216328,10600,,
2015年03月20日,216327,10600,,
2015年03月23日,217609,10663,,
2015年03月24日,217488,10657,,
2015年03月25日,217148,10640,,
2015年03月26日,213787,10476,,
2015年03月27日,211881,10382,,
2015年03月30日,212107,10393,,
2015年03月31日,215775,10573,,
2015年04月01日,213520,10462,,
2015年04月02日,212661,10420,,
2015年04月03日,213807,10477,,
2015年04月06日,213404,10457,,
2015年04月07日,214839,10527,,
2015年04月08日,216363,10602,,
2015年04月09日,216920,10629,,
2015年04月10日,218235,10694,,
2015年04月13日,218730,10718,,
2015年04月14日,217442,10655,,
2015年04月15日,217271,10646,,
2015年04月16日,218028,10683,,
2015年04月17日,218056,10685,,
2015年04月20日,215181,10544,,
2015年04月21日,216885,10627,,
2015年04月22日,217861,10675,,
2015年04月23日,218906,10726,,
2015年04月24日,219034,10733,,
2015年04月27日,218940,10728,,
2015年04月28日,219707,10766,,
2015年04月30日,218209,10692,,
2015年05月01日,218008,10682,,
2015年05月07日,216446,10606,,
2015年05月08日,217451,10655,,
2015年05月11日,220208,10790,,
2015年05月12日,220367,10798,,
2015年05月13日,219359,10749,,
2015年05月14日,218929,10728,,
2015年05月15日,221808,10869,,
2015年05月18日,221944,10875,,
2015年05月19日,222291,10892,,
2015年05月20日,224014,10977,,
2015年05月21日,224232,10987,,
2015年05月22日,225158,11033,,
2015年05月25日,225263,11038,,
2015年05月26日,225112,11031,,
2015年05月27日,224962,11023,,
2015年05月28日,228189,11181,,
2015年05月29日,228128,11178,,
2015年06月01日,226650,10879,,
2015年06月02日,227774,10933,,
2015年06月03日,227115,10902,,
2015年06月04日,228738,10979,,
2015年06月05日,226814,10887,,
2015年06月08日,226830,10888,,
2015年06月09日,224756,10788,,
2015年06月10日,224346,10769,,
2015年06月11日,224783,10790,,
2015年06月12日,225958,10846,,
2015年06月15日,224260,10764,,
2015年06月16日,222714,10690,,
2015年06月17日,223789,10742,,
2015年06月18日,224306,10767,,
2015年06月19日,225341,10816,,
2015年06月22日,223812,10743,,
2015年06月23日,227657,10928,,
2015年06月24日,228742,10980,,
2015年06月25日,227485,10919,,
2015年06月26日,226079,10852,,
2015年06月29日,224042,10754,,
2015年06月30日,218850,10505,,
2015年07月01日,218450,10486,,
2015年07月02日,221189,10617,,
2015年07月03日,220600,10589,,
2015年07月06日,218683,10497,,
2015年07月07日,218014,10465,,
2015年07月08日,216778,10405,,
2015年07月09日,211555,10155,,
2015年07月10日,214713,10306,,
2015年07月13日,219940,10557,,
2015年07月14日,224133,10758,,
2015年07月15日,224690,10785,,
2015年07月16日,225645,10831,,
2015年07月17日,227816,10935,,
2015年07月21日,228159,10952,,
2015年07月22日,226534,10874,,
2015年07月23日,225805,10839,,
2015年07月24日,225096,10805,,
2015年07月27日,222323,10671,,
2015年07月28日,219611,10541,,
2015年07月29日,222449,10678,,
2015年07月30日,224690,10785,,
2015年07月31日,225037,10802,,
2015年08月03日,224884,10794,,
2015年08月04日,224375,10770,,
2015年08月05日,224044,10754,,
2015年08月06日,226793,10886,,
2015年08月07日,225128,10806,,
2015年08月10日,223530,10729,,
2015年08月11日,226787,10886,,
2015年08月12日,225062,10803,,
2015年08月13日,222619,10686,,
2015年08月14日,223216,10714,,
2015年08月17日,223401,10723,,
2015年08月18日,224157,10760,,
2015年08月19日,223478,10727,,
2015年08月20日,220378,10578,,
2015年08月21日,215495,10344,,
2015年08月24日,207212,9946,,
2015年08月25日,192803,9255,,
2015年08月26日,195660,9392,,
2015年08月27日,199762,9589,,
2015年08月28日,206931,10140,,
2015年08月31日,206937,10140,,
2015年09月01日,205223,10056,,
2015年09月02日,198441,9724,,
2015年09月03日,201098,9854,,
2015年09月04日,200689,9834,,
2015年09月07日,196324,9620,,
2015年09月08日,197099,9658,,
2015年09月09日,202575,9926,,
2015年09月10日,202036,9900,,
2015年09月11日,202842,9939,,
2015年09月14日,203027,9948,,
2015年09月15日,202180,9907,,
2015年09月16日,203583,9976,,
2015年09月17日,206649,10126,,
2015年09月18日,204994,10045,,
2015年09月24日,198305,9717,,
2015年09月25日,196721,9639,,
2015年09月28日,198599,9731,,
2015年09月29日,193261,9470,,
2015年09月30日,193170,9465,,
2015年10月01日,196495,9628,,
2015年10月02日,197141,9660,,
2015年10月05日,199567,9779,,
2015年10月06日,204217,10007,,
2015年10月07日,204574,10024,,
2015年10月08日,205369,10063,,
2015年10月09日,207210,10153,,
2015年10月13日,207972,10191,,
2015年10月14日,205551,10072,,
2015年10月15日,204116,10002,,
2015年10月16日,206844,10135,,
2015年10月19日,208274,10205,,
2015年10月20日,208611,10222,,
2015年10月21日,208750,10229,,
2015年10月22日,207454,10165,,
2015年10月23日,212551,10415,,
2015年10月26日,214509,10511,,
2015年10月27日,213502,10462,,
2015年10月28日,211848,10381,,
2015年10月29日,214017,10487,,
2015年10月30日,214415,10506,,
2015年11月02日,213176,10446,,
2015年11月04日,216320,10600,,
2015年11月05日,216219,10595,,
2015年11月06日,216368,10602,,
2015年11月09日,218276,10696,,
2015年11月10日,215964,10582,,
2015年11月11日,215913,10580,,
2015年11月12日,215703,10569,,
2015年11月13日,212555,10415,,
2015年11月16日,209673,10274,,
2015年11月17日,212859,10430,,
2015年11月18日,214660,10518,,
2015年11月19日,217297,10648,,
2015年11月20日,216987,10632,,
2015年11月24日,216663,10616,,
2015年11月25日,215218,10546,,
2015年11月26日,216382,10603,,
2015年11月27日,217057,10636,,
2015年11月30日,216755,10621,,
2015年12月01日,216863,10626,,
2015年12月02日,218266,10695,,
2015年12月03日,217617,10663,,
2015年12月04日,214281,10500,,
2015年12月07日,216925,10629,,
2015年12月08日,216267,10597,,
2015年12月09日,213270,10877,,
2015年12月10日,210144,10717,,
2015年12月11日,210780,10750,,
2015年12月14日,204944,10452,,
2015年12月15日,205003,10455,,
2015年12月16日,209191,10669,,
2015年12月17日,212345,11042,,
2015年12月18日,210264,10934,,
2015年12月21日,205523,10687,,
2015年12月22日,206671,10747,,
2015年12月24日,210471,11365,,
2015年12月25日,209270,11301,,
2015年12月28日,210009,11340,,
2015年12月29日,209225,11298,,
2015年12月30日,211867,11441,,
2016年01月04日,208140,11240,,
2016年01月05日,202272,10923,,
2016年01月06日,201834,10899,,
2016年01月07日,198712,10730,,
2016年01月08日,192967,10613,,
2016年01月12日,190268,10465,,
2016年01月13日,191422,10528,,
2016年01月14日,188431,10364,,
2016年01月15日,190762,10492,,
2016年01月18日,184679,10157,,
2016年01月19日,185287,10191,,
2016年01月20日,182185,10020,3780.00,6
2016年01月21日,178676,10006,,
2016年01月22日,180807,10306,,
2016年01月25日,186314,10620,,
2016年01月26日,183374,10452,,
2016年01月27日,185903,10596,,
2016年01月28日,185414,10569,,
2016年01月29日,188850,10764,,
2016年02月01日,193360,11022,,
2016年02月02日,193229,11014,,
2016年02月03日,187938,10712,,
2016年02月04日,185834,10593,,
2016年02月05日,185106,10551,,
2016年02月08日,182283,10390,,
2016年02月09日,176692,10071,,
2016年02月10日,174947,9972,,
2016年02月12日,168967,9631,,
2016年02月15日,173487,9889,,
2016年02月16日,176914,10084,,
2016年02月17日,177899,10140,,
2016年02月18日,180947,10495,,
2016年02月19日,179083,10387,,
2016年02月22日,178223,10337,,
2016年02月23日,179935,10436,,
2016年02月24日,176776,10253,,
2016年02月25日,176665,10247,,
2016年02月26日,180460,10467,,
2016年02月29日,181224,10511,,
2016年03月01日,178662,10362,,
2016年03月02日,184978,10729,,
2016年03月03日,185465,10757,,
2016年03月04日,186102,10794,,
2016年03月07日,187274,10862,,
2016年03月08日,186625,10824,,
2016年03月09日,183944,10669,,
2016年03月10日,186164,10798,,
2016年03月11日,186173,10798,,
2016年03月14日,190474,11047,,
2016年03月15日,190343,11040,,
2016年03月16日,188499,10933,,
2016年03月17日,189106,11346,,
2016年03月18日,187690,11261,,
2016年03月22日,189419,11365,,
2016年03月23日,189736,11384,,
2016年03月24日,188789,11327,,
2016年03月25日,189346,11361,,
2016年03月28日,189502,11370,,
2016年03月29日,189470,11368,,
2016年03月30日,190296,11418,,
2016年03月31日,191839,11510,,
2016年04月01日,190792,11448,,
2016年04月04日,189324,11359,,
2016年04月05日,188067,11284,,
2016年04月06日,184848,11091,,
2016年04月07日,185375,11123,,
2016年04月08日,181977,10919,,
2016年04月11日,181923,10915,,
2016年04月12日,181922,10915,,
2016年04月13日,184532,11072,,
2016年04月14日,187848,11271,,
2016年04月15日,188823,11329,,
2016年04月18日,185771,11146,,
2016年04月19日,188849,11331,,
2016年04月20日,190591,11435,,
2016年04月21日,191875,11513,,
2016年04月22日,190340,11420,,
2016年04月25日,193186,11591,,
2016年04月26日,192238,11534,,
2016年04月27日,193502,11610,,
2016年04月28日,190950,11457,,
2016年05月02日,183264,10996,,
2016年05月06日,181805,10908,,
2016年05月09日,182210,10933,,
2016年05月10日,184182,11051,,
2016年05月11日,187329,11240,,
2016年05月12日,184977,11099,,
2016年05月13日,185474,11128,,
2016年05月16日,184305,11058,,
2016年05月17日,185828,11150,,
2016年05月18日,184571,11074,,
2016年05月19日,186533,11192,,
2016年05月20日,185545,11133,,
2016年05月23日,186518,11191,,
2016年05月24日,185152,11109,,
2016年05月25日,189176,11351,,
2016年05月26日,189843,11391,,
2016年05月27日,190679,11441,,
2016年05月30日,192448,11547,,
2016年05月31日,193244,11595,,
2016年06月01日,191928,11516,,
2016年06月02日,189586,11375,,
2016年06月03日,189096,11346,,
2016年06月06日,185247,11115,,
2016年06月07日,187886,11273,,
2016年06月08日,188254,11295,,
2016年06月09日,187924,11275,,
2016年06月10日,187325,11239,,
2016年06月13日,183585,11015,,
2016年06月14日,181123,10867,,
2016年06月15日,179388,10763,,
2016年06月16日,179277,10757,,
2016年06月17日,177753,10665,,
2016年06月20日,177899,10674,,
2016年06月21日,179232,10754,,
2016年06月22日,180994,10860,,
2016年06月23日,181998,10920,,
2016年06月24日,175694,10542,,
2016年06月27日,169437,10166,,
2016年06月28日,164965,9898,,
2016年06月29日,170012,10201,,
2016年06月30日,174801,10488,,
2016年07月01日,176802,10608,,
2016年07月04日,176918,10615,,
2016年07月05日,176648,10599,,
2016年07月06日,172425,10345,,
2016年07月07日,172254,10335,,
2016年07月08日,172502,10350,,
2016年07月11日,174311,10459,,
2016年07月12日,179040,10742,,
2016年07月13日,184128,11048,,
2016年07月14日,183430,11006,,
2016年07月15日,187302,11238,,
2016年07月19日,187816,11269,,
2016年07月20日,187257,11235,,
2016年07月21日,190462,11428,,
2016年07月22日,187304,11238,,
2016年07月25日,188844,11331,,
2016年07月26日,185955,11157,,
2016年07月27日,186492,11190,,
2016年07月28日,186053,11163,,
2016年07月29日,185504,11130,,
2016年08月01日,182921,10975,,
2016年08月02日,182343,10941,,
2016年08月03日,178986,10739,,
2016年08月04日,179064,10744,,
2016年08月05日,179541,10772,,
2016年08月08日,182256,10935,,
2016年08月09日,182932,10976,,
2016年08月10日,182394,10944,,
2016年08月12日,183975,11038,,
2016年08月15日,182617,10957,,
2016年08月16日,182556,10953,,
2016年08月17日,181320,10879,,
2016年08月18日,179487,10769,,
2016年08月19日,181338,10880,,
2016年08月22日,180976,10859,,
2016年08月23日,180268,10816,,
2016年08月24日,181293,10878,,
2016年08月25日,180953,10857,,
2016年08月26日,180573,10834,,
2016年08月29日,182412,10945,,
2016年08月30日,183059,10984,,
2016年08月31日,185049,11103,,
2016年09月01日,184530,11072,,
2016年09月02日,184828,11090,,
2016年09月05日,187533,11252,,
2016年09月06日,187024,11221,,
2016年09月07日,183717,11023,,
2016年09月08日,184323,11059,,
2016年09月09日,184929,11096,,
2016年09月12日,181591,10895,,
2016年09月13日,180953,10857,,
2016年09月14日,180752,10845,,
2016年09月15日,179875,10793,,
2016年09月16日,180710,10843,,
2016年09月20日,180208,10813,,
2016年09月21日,179899,10794,,
2016年09月23日,182066,10924,,
2016年09月26日,180660,10840,,
2016年09月27日,178051,10683,,
2016年09月28日,179144,10749,,
2016年09月29日,181403,10884,,
2016年09月30日,180476,10829,,
2016年10月03日,181707,10902,,
2016年10月04日,182403,10944,,
2016年10月05日,183666,11020,,
2016年10月06日,185038,11102,,
2016年10月07日,185266,11116,,
2016年10月11日,185610,11137,,
2016年10月12日,182861,10972,,
2016年10月13日,183955,11037,,
2016年10月14日,182222,10933,,
2016年10月17日,183214,10993,,
2016年10月18日,182058,10924,,
2016年10月19日,183222,10993,,
2016年10月20日,183539,11012,,
2016年10月21日,184205,11052,,
2016年10月24日,183346,11001,,
2016年10月25日,184947,11097,,
2016年10月26日,183951,11037,,
2016年10月27日,184129,11048,,
2016年10月28日,184585,11075,,
2016年10月31日,184064,11044,,
2016年11月01日,183536,11012,,
2016年11月02日,181305,10878,,
2016年11月04日,177749,10665,,
2016年11月07日,178632,10718,,
2016年11月08日,183060,10984,,
2016年11月09日,179556,10773,,
2016年11月10日,187129,11228,,
2016年11月11日,189377,11363,,
2016年11月14日,189274,11356,,
2016年11月15日,190259,11416,,
2016年11月16日,193443,11607,,
2016年11月17日,192267,11536,,
2016年11月18日,195312,11719,,
2016年11月21日,196293,11778,,
2016年11月22日,196640,11798,,
2016年11月24日,200320,12019,,
2016年11月25日,202885,12173,,
2016年11月28日,201369,12082,,
2016年11月29日,199647,11979,,
2016年11月30日,201009,12061,,
2016年12月01日,204172,12250,,
2016年12月02日,202678,12161,,
2016年12月05日,202276,12137,,
2016年12月06日,203767,12226,,
2016年12月07日,205547,12333,,
2016年12月08日,207337,12440,,
2016年12月09日,209047,12543,,
2016年12月12日,212158,12729,,
2016年12月13日,211341,12680,,
2016年12月14日,213349,12801,,
2016年12月15日,215786,12947,,
2016年12月16日,217088,13025,,
2016年12月19日,215990,11663,,
2016年12月20日,215242,11623,,
2016年12月21日,217292,11734,,
2016年12月22日,216566,11695,,
2016年12月26日,215163,11404,,
2016年12月27日,215947,11445,,
2016年12月28日,216538,11477,,
2016年12月29日,214639,11376,,
2016年12月30日,213934,11339,,
2017年01月04日,217266,11515,,
2017年01月05日,216306,11464,,
2017年01月06日,215356,11414,,
2017年01月10日,215587,11426,,
2017年01月11日,215413,11417,,
2017年01月12日,214881,11389,,
2017年01月13日,213928,11338,,
2017年01月16日,213856,11334,,
2017年01月17日,212849,11281,,
2017年01月18日,210328,11147,,
2017年01月19日,213873,11335,,
2017年01月20日,209051,11080,5080.00,7
2017年01月23日,207503,10998,,
2017年01月24日,205072,10869,,
2017年01月25日,207640,11005,,
2017年01月26日,208784,11066,,
2017年01月27日,211104,11189,,
2017年01月30日,211110,11189,,
2017年01月31日,207792,11013,,
2017年02月01日,206516,10945,,
2017年02月02日,206933,10967,,
2017年02月03日,206603,10950,,
2017年02月06日,206828,10962,,
2017年02月07日,204785,10854,,
2017年02月08日,206049,10921,,
2017年02月09日,205729,10904,,
2017年02月10日,210060,10923,,
2017年02月13日,211013,10973,,
2017年02月14日,211739,11010,,
2017年02月15日,213729,11114,,
2017年02月16日,214475,11153,,
2017年02月17日,212990,11075,,
2017年02月20日,211711,11009,,
2017年02月21日,212825,11067,,
2017年02月22日,214069,11132,,
