年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2022年01月25日,17527,918248,,
2022年01月26日,17288,905799,,
2022年01月27日,17383,911505,,
2022年01月28日,17415,914618,,
2022年01月31日,17837,937631,,
2022年02月01日,18130,954305,,
2022年02月02日,18183,960290,,
2022年02月03日,18315,986538,,
2022年02月04日,17955,969819,,
2022年02月07日,18089,978607,,
2022年02月08日,18028,976604,,
2022年02月09日,18220,988706,,
2022年02月10日,18495,1009695,,
2022年02月14日,17790,972050,,
2022年02月15日,17721,970171,,
2022年02月16日,18046,989381,,
2022年02月17日,18030,992427,,
2022年02月18日,17569,968208,,
2022年02月21日,17462,963444,,
2022年02月22日,17421,962436,,
2022年02月24日,16951,936467,,
2022年02月25日,17299,958809,,
2022年02月28日,17684,980526,,
2022年03月01日,17601,979170,,
2022年03月02日,17289,966795,,
2022年03月03日,17706,1010020,,
2022年03月04日,17583,1005132,,
2022年03月07日,17384,995543,,
2022年03月08日,16940,971294,,
2022年03月09日,16876,969245,,
2022年03月10日,17330,1002547,,
2022年03月11日,17304,1001936,,
2022年03月14日,17269,1001980,,
2022年03月15日,17238,1001546,,
2022年03月16日,17629,1025936,,
2022年03月17日,18114,1056439,,
2022年03月18日,18292,1068223,,
2022年03月22日,18708,1097249,,
2022年03月23日,19097,1122090,,
2022年03月24日,18849,1110709,,
2022年03月25日,19279,1136895,,
2022年03月28日,19404,1145135,,
2022年03月29日,19859,1173580,,
2022年03月30日,19821,1173071,,
2022年03月31日,19683,1165062,,
2022年04月01日,19347,1144770,,
2022年04月04日,19447,1151361,,
2022年04月05日,19627,1179078,,
2022年04月06日,19616,1179929,,
2022年04月07日,19367,1166149,,
2022年04月08日,19472,1173054,,
2022年04月11日,19552,1178372,,
2022年04月12日,19366,1175160,,
2022年04月13日,19309,1173048,,
2022年04月14日,19522,1186632,,
2022年04月15日,19406,1180471,,
2022年04月18日,19454,1186261,,
2022年04月19日,19554,1192391,,
2022年04月20日,20191,1234298,,
2022年04月21日,19999,1223312,,
2022年04月22日,19762,1210080,,
2022年04月25日,19239,1178200,0.00,4
2022年04月26日,19167,1174580,,
2022年04月27日,18636,1145242,,
2022年04月28日,18851,1160012,,
2022年05月02日,18798,1158449,,
2022年05月06日,18929,1168853,,
2022年05月09日,18861,1184978,,
2022年05月10日,18154,1144276,,
2022年05月11日,18239,1159848,,
2022年05月12日,17864,1138426,,
2022年05月13日,17727,1132165,,
2022年05月16日,18256,1167963,,
2022年05月17日,18135,1162150,,
2022年05月18日,18506,1190770,,
2022年05月19日,17640,1136537,,
2022年05月20日,17459,1126424,,
2022年05月23日,17452,1129762,,
2022年05月24日,17790,1154672,,
2022年05月25日,17524,1139778,,
2022年05月26日,17763,1157524,,
2022年05月27日,18048,1177726,,
2022年05月30日,18496,1208172,,
2022年05月31日,18669,1220856,,
2022年06月01日,18658,1220122,,
2022年06月02日,18682,1224864,,
2022年06月03日,18995,1264105,,
2022年06月06日,18831,1254010,,
2022年06月07日,19092,1271833,,
2022年06月08日,19358,1290128,,
2022年06月09日,19387,1292662,,
2022年06月10日,18895,1268423,,
2022年06月13日,18452,1238495,,
2022年06月14日,17623,1184359,,
2022年06月15日,17677,1189873,,
2022年06月16日,17842,1204643,,
2022年06月17日,17125,1160068,,
2022年06月20日,17423,1182845,,
2022年06月21日,17417,1184283,,
2022年06月22日,18014,1224810,,
2022年06月23日,17952,1225120,,
2022年06月24日,17994,1229120,,
2022年06月27日,18460,1261619,,
2022年06月28日,18524,1267496,,
2022年06月29日,18240,1249967,,
2022年06月30日,18301,1254779,,
2022年07月01日,18052,1237888,,
2022年07月04日,18107,1242355,,
2022年07月05日,18263,1271311,,
2022年07月06日,18234,1269285,,
2022年07月07日,18325,1277330,,
2022年07月08日,18625,1298674,,
2022年07月11日,18667,1302469,,
2022年07月12日,18556,1304831,,
2022年07月13日,18356,1292009,,
2022年07月14日,18404,1296285,,
2022年07月15日,18476,1302257,,
2022年07月19日,18580,1312517,,
2022年07月20日,19083,1349786,,
2022年07月21日,19243,1362487,,
2022年07月22日,19270,1365400,,
2022年07月25日,18992,1344888,,
2022年07月26日,18994,1344631,,
2022年07月27日,18850,1336350,,
2022年07月28日,19242,1365099,,
2022年07月29日,19236,1365470,,
2022年08月01日,19265,1368546,,
2022年08月02日,18917,1343763,,
2022年08月03日,19202,1383413,,
2022年08月04日,19491,1405358,,
2022年08月05日,19384,1398397,,
2022年08月08日,19692,1420547,,
2022年08月09日,19603,1414636,,
2022年08月10日,19572,1422906,,
2022年08月12日,19690,1430921,,
2022年08月15日,19985,1453876,,
2022年08月16日,20097,1463584,,
2022年08月17日,20306,1484098,,
2022年08月18日,20252,1480215,,
2022年08月19日,20512,1499630,,
2022年08月22日,20376,1489598,,
2022年08月23日,19961,1459924,,
2022年08月24日,19862,1453330,,
2022年08月25日,19927,1458465,,
2022年08月26日,20175,1478417,,
2022年08月29日,19722,1447263,,
2022年08月30日,19623,1441348,,
2022年08月31日,19417,1428211,,
2022年09月01日,19394,1427553,,
2022年09月02日,19533,1438934,,
2022年09月05日,19360,1445302,,
2022年09月06日,19349,1446050,,
2022年09月07日,19663,1469464,,
2022年09月08日,20214,1513117,,
2022年09月09日,20255,1517348,,
2022年09月12日,20424,1540812,,
2022年09月13日,20600,1554087,,
2022年09月14日,19979,1509174,,
2022年09月15日,19892,1502709,,
2022年09月16日,19637,1486778,,
2022年09月20日,19653,1491163,,
2022年09月21日,19493,1480363,,
2022年09月22日,19264,1466074,,
2022年09月26日,18710,1424849,,
2022年09月27日,18580,1416560,,
2022年09月28日,18570,1419771,,
2022年09月29日,18885,1446118,,
2022年09月30日,18548,1422680,,
2022年10月03日,18280,1404503,,
2022年10月04日,18731,1442593,,
2022年10月05日,19202,1502389,,
2022年10月06日,19259,1511913,,
2022年10月07日,19100,1503046,,
2022年10月11日,18535,1460387,,
2022年10月12日,18468,1456678,,
2022年10月13日,18501,1472343,,
2022年10月14日,19046,1517662,,
2022年10月17日,18746,1495875,,
2022年10月18日,19277,1542522,,
2022年10月19日,19542,1567274,,
2022年10月20日,19511,1566195,,
2022年10月21日,19393,1557626,,
2022年10月24日,19691,1583186,,
2022年10月25日,19926,1603116,,
2022年10月26日,20140,1623954,,
2022年10月27日,19702,1590217,,
2022年10月28日,19661,1587732,,
2022年10月31日,20365,1644903,,
2022年11月01日,20283,1639505,,
2022年11月02日,20044,1621381,,
2022年11月04日,19433,1591068,,
2022年11月07日,19529,1600569,,
2022年11月08日,19651,1612415,,
2022年11月09日,19660,1616464,,
2022年11月10日,19335,1601621,,
2022年11月11日,19775,1638960,,
2022年11月14日,19638,1629853,,
2022年11月15日,19580,1626923,,
2022年11月16日,19633,1633361,,
2022年11月17日,19468,1624969,,
2022年11月18日,19519,1630177,,
2022年11月21日,19622,1640085,,
2022年11月22日,19790,1655241,,
2022年11月24日,19775,1656448,,
2022年11月25日,19753,1655784,,
2022年11月28日,19747,1655210,,
2022年11月29日,19415,1630927,,
2022年11月30日,19380,1630154,,
2022年12月01日,19728,1660125,,
2022年12月02日,19500,1641882,,
2022年12月05日,19353,1651803,,
2022年12月06日,19264,1645942,,
2022年12月07日,19093,1633725,,
2022年12月08日,18955,1623181,,
2022年12月09日,19153,1641890,,
2022年12月12日,18986,1640359,,
2022年12月13日,19409,1678577,,
2022年12月14日,19219,1667180,,
2022年12月15日,19104,1659103,,
2022年12月16日,18938,1645786,,
2022年12月19日,18522,1615639,,
2022年12月20日,18129,1583167,,
2022年12月21日,17777,1555048,,
2022年12月22日,18113,1588121,,
2022年12月23日,17915,1573864,,
2022年12月26日,17961,1580971,,
2022年12月27日,18084,1593925,,
2022年12月28日,18107,1595938,,
2022年12月29日,17919,1585894,,
2022年12月30日,18035,1598017,,
2023年01月04日,17690,1568752,,
2023年01月05日,17981,1595461,,
2023年01月06日,17987,1616226,,
2023年01月10日,18127,1633750,,
2023年01月11日,18330,1653307,,
2023年01月12日,18508,1683162,,
2023年01月13日,18192,1655689,,
2023年01月16日,18072,1645947,,
2023年01月17日,18149,1653874,,
2023年01月18日,18477,1683788,,
2023年01月19日,17835,1632565,,
2023年01月20日,17731,1623827,,
2023年01月23日,18149,1662690,,
2023年01月24日,18524,1699375,,
2023年01月25日,18508,1699938,,
2023年01月26日,18344,1686676,,
2023年01月27日,18593,1710732,,
2023年01月30日,18714,1722489,,
2023年01月31日,18524,1705808,,
2023年02月01日,18714,1724623,,
2023年02月02日,18706,1724637,,
2023年02月03日,19018,1773559,,
2023年02月06日,19357,1806522,,
2023年02月07日,19266,1798468,,
2023年02月08日,19271,1799723,,
2023年02月09日,19161,1789338,,
2023年02月10日,19004,1784420,,
2023年02月13日,19059,1789948,,
2023年02月14日,19359,1819771,,
2023年02月15日,19424,1827076,,
2023年02月16日,19682,1854481,,
2023年02月17日,19448,1833748,,
2023年02月20日,19404,1829661,,
2023年02月21日,19386,1827478,,
2023年02月22日,19079,1798580,,
2023年02月24日,19051,1798122,,
2023年02月27日,19143,1807330,,
2023年02月28日,19213,1816334,,
2023年03月01日,19167,1814235,,
2023年03月02日,19042,1803619,,
2023年03月03日,19265,1844907,,
2023年03月06日,19467,1865912,,
2023年03月07日,19511,1870623,,
2023年03月08日,19385,1859301,,
2023年03月09日,19378,1858986,,
2023年03月10日,18872,1819885,,
2023年03月13日,18372,1771791,,
2023年03月14日,18190,1756184,,
2023年03月15日,18689,1805810,,
2023年03月16日,18378,1777505,,
2023年03月17日,18735,1815644,,
2023年03月20日,18409,1788422,,
2023年03月22日,18797,1827384,,
2023年03月23日,18262,1777373,,
2023年03月24日,18280,1780413,,
2023年03月27日,18382,1791640,,
2023年03月28日,18413,1797095,,
2023年03月29日,18472,1805866,,
2023年03月30日,18916,1850607,,
2023年03月31日,19167,1875709,,
2023年04月03日,19388,1898295,,
2023年04月04日,19383,1898280,,
2023年04月05日,19120,1891610,,
2023年04月06日,19021,1881045,,
2023年04月07日,19178,1896838,,
2023年04月10日,19300,1909064,,
2023年04月11日,19445,1923360,,
2023年04月12日,19487,1939454,,
2023年04月13日,19340,1924527,,
2023年04月14日,19494,1939388,,
2023年04月17日,19643,1956617,,
2023年04月18日,19793,1971227,,
2023年04月19日,19759,1969100,,
2023年04月20日,19874,1978868,,
2023年04月21日,19670,1957134,,
2023年04月24日,19659,1956498,,
2023年04月25日,19707,1961014,0.00,5
2023年04月26日,19319,1923504,,
2023年04月27日,19233,1915967,,
2023年04月28日,19670,1959341,,
2023年05月01日,20234,2016291,,
2023年05月02日,20349,2028323,,
2023年05月08日,19826,1994636,,
2023年05月09日,19865,1997650,,
2023年05月10日,19749,1995028,,
2023年05月11日,19695,1990445,,
2023年05月12日,19731,1995418,,
2023年05月15日,19911,2013875,,
2023年05月16日,19973,2020317,,
2023年05月17日,19910,2015583,,
2023年05月18日,20317,2056543,,
2023年05月19日,20630,2088137,,
2023年05月22日,20498,2076878,,
2023年05月23日,20616,2086278,,
2023年05月24日,20407,2064222,,
2023年05月25日,20390,2061955,,
2023年05月26日,20621,2085614,,
2023年05月29日,21023,2127188,,
2023年05月30日,20948,2120149,,
2023年05月31日,20875,2112744,,
2023年06月01日,20666,2091503,,
2023年06月02日,20842,2109501,,
2023年06月05日,21327,2179258,,
2023年06月06日,21199,2167693,,
2023年06月07日,21235,2172662,,
2023年06月08日,21229,2172200,,
2023年06月09日,21232,2173168,,
2023年06月12日,21300,2190519,,
2023年06月13日,21540,2216256,,
2023年06月14日,21747,2241440,,
2023年06月15日,21819,2250147,,
2023年06月16日,22076,2281185,,
2023年06月19日,22254,2302002,,
2023年06月20日,22295,2307199,,
2023年06月21日,22099,2286920,,
2023年06月22日,22034,2282404,,
2023年06月23日,22304,2311545,,
2023年06月26日,22183,2299552,,
2023年06月27日,22105,2292050,,
2023年06月28日,22395,2325582,,
2023年06月29日,22462,2333431,,
2023年06月30日,22664,2355746,,
2023年07月03日,22867,2377836,,
2023年07月04日,22903,2383034,,
2023年07月05日,22903,2406546,,
2023年07月06日,22842,2400148,,
2023年07月07日,22618,2380995,,
2023年07月10日,22303,2348838,,
2023年07月11日,22188,2338085,,
2023年07月12日,22090,2339784,,
2023年07月13日,22061,2337761,,
2023年07月14日,22147,2348187,,
2023年07月18日,22345,2373772,,
2023年07月19日,22531,2394798,,
2023年07月20日,22691,2417027,,
2023年07月21日,22602,2409534,,
2023年07月24日,22890,2442581,,
2023年07月25日,22942,2449163,,
2023年07月26日,22930,2450607,,
2023年07月27日,22802,2438737,,
2023年07月28日,22526,2410526,,
2023年07月31日,22984,2461027,,
2023年08月01日,23260,2493101,,
2023年08月02日,23326,2503130,,
2023年08月03日,23042,2494107,,
2023年08月04日,22890,2479285,,
2023年08月07日,22582,2446669,,
2023年08月08日,23004,2494151,,
2023年08月09日,22973,2494200,,
2023年08月10日,22892,2497754,,
2023年08月14日,23061,2517327,,
2023年08月15日,23273,2543365,,
2023年08月16日,23027,2518149,,
2023年08月17日,22977,2517236,,
2023年08月18日,22682,2485799,,
2023年08月21日,22621,2480599,,
2023年08月22日,22924,2514271,,
2023年08月23日,22774,2500022,,
2023年08月24日,22890,2514081,,
2023年08月25日,22795,2504914,,
2023年08月28日,23001,2530538,,
2023年08月29日,23143,2548771,,
2023年08月30日,23402,2580283,,
2023年08月31日,23519,2593860,,
2023年09月01日,23411,2582262,,
2023年09月04日,23541,2597836,,
2023年09月05日,23587,2624919,,
2023年09月06日,23698,2637208,,
2023年09月07日,23547,2625291,,
2023年09月08日,23327,2601651,,
2023年09月11日,23354,2606628,,
2023年09月12日,23472,2632736,,
2023年09月13日,23434,2632858,,
2023年09月14日,23439,2635468,,
2023年09月15日,23715,2667955,,
2023年09月19日,23462,2644134,,
2023年09月20日,23428,2643411,,
2023年09月21日,23302,2632186,,
2023年09月22日,22803,2578506,,
2023年09月25日,22878,2589274,,
2023年09月26日,23041,2609354,,
2023年09月27日,22722,2579257,,
2023年09月28日,22814,2591920,,
2023年09月29日,22940,2608477,,
2023年10月02日,22911,2607384,,
2023年10月03日,22932,2611770,,
2023年10月04日,22526,2590297,,
2023年10月05日,22644,2605988,,
2023年10月06日,22600,2602036,,
2023年10月10日,22991,2649655,,
2023年10月11日,23120,2666168,,
2023年10月12日,23314,2705679,,
2023年10月13日,23276,2703702,,
2023年10月16日,23107,2686340,,
2023年10月17日,23350,2715946,,
2023年10月18日,23389,2727241,,
2023年10月19日,23079,2692895,,
2023年10月20日,22897,2672722,,
2023年10月23日,22599,2638679,,
2023年10月24日,22542,2634584,,
2023年10月25日,22741,2660925,,
2023年10月26日,22458,2630741,,
2023年10月27日,22207,2604812,,
2023年10月30日,22025,2585222,,
2023年10月31日,22238,2612160,,
2023年11月01日,22677,2665933,,
2023年11月02日,22787,2680816,,
2023年11月06日,23291,2764183,,
2023年11月07日,23400,2780214,,
2023年11月08日,23555,2802691,,
2023年11月09日,23644,2813193,,
2023年11月10日,23511,2809937,,
2023年11月13日,23925,2858715,,
2023年11月14日,23916,2858914,,
2023年11月15日,24197,2894294,,
2023年11月16日,24350,2911909,,
2023年11月17日,24291,2911401,,
2023年11月20日,24191,2899620,,
2023年11月21日,24084,2887007,,
2023年11月22日,24064,2886222,,
2023年11月24日,24370,2924145,,
2023年11月27日,24367,2924673,,
2023年11月28日,24097,2894279,,
2023年11月29日,23924,2875919,,
2023年11月30日,23926,2877815,,
2023年12月01日,24155,2906381,,
2023年12月04日,24055,2895875,,
2023年12月05日,24048,2918028,,
2023年12月06日,24054,2921857,,
2023年12月07日,23946,2910327,,
2023年12月08日,23497,2856628,,
2023年12月11日,23948,2912894,,
2023年12月12日,24121,2949005,,
2023年12月13日,24191,2962542,,
2023年12月14日,23993,2940104,,
2023年12月15日,24063,2949277,,
2023年12月18日,24010,2946843,,
2023年12月19日,24203,2975226,,
2023年12月20日,24575,3023021,,
2023年12月21日,24124,2968653,,
2023年12月22日,24179,2976833,,
2023年12月25日,24198,2978483,,
2023年12月26日,24207,2981699,,
2023年12月27日,24398,3005260,,
2023年12月28日,24272,2995789,,
2023年12月29日,24281,2998773,,
2024年01月04日,24154,2985319,,
2024年01月05日,24342,3012130,,
2024年01月09日,24552,3104018,,
2024年01月10日,24639,3126900,,
2024年01月11日,24944,3188640,,
2024年01月12日,24871,3187725,,
2024年01月15日,24865,3192377,,
2024年01月16日,24992,3214869,,
2024年01月17日,25160,3236458,,
2024年01月18日,25159,3253243,,
2024年01月19日,25369,3286373,,
2024年01月22日,25685,3335325,,
2024年01月23日,25732,3345968,,
2024年01月24日,25811,3367757,,
2024年01月25日,25779,3369510,,
2024年01月26日,25888,3389351,,
2024年01月29日,25967,3407542,,
2024年01月30日,26010,3418168,,
2024年01月31日,26026,3431376,,
2024年02月01日,25486,3365218,,
2024年02月02日,25741,3404831,,
2024年02月05日,26421,3531228,,
2024年02月06日,26324,3527757,,
2024年02月07日,26244,3525942,,
2024年02月08日,26509,3566585,,
2024年02月09日,26773,3607948,,
2024年02月13日,26879,3641895,,
2024年02月14日,26743,3627665,,
2024年02月15日,26969,3673666,,
2024年02月16日,27091,3695755,,
2024年02月19日,26922,3685380,,
2024年02月20日,26985,3700339,,
2024年02月21日,26785,3672873,,
2024年02月22日,26889,3703094,,
2024年02月26日,27433,3782855,,
2024年02月27日,27385,3781305,,
2024年02月28日,27403,3795582,,
2024年02月29日,27391,3797542,,
2024年03月01日,27473,3814392,,
2024年03月04日,27652,3843554,,
2024年03月05日,27683,3884150,,
2024年03月06日,27335,3848430,,
2024年03月07日,27288,3848169,,
2024年03月08日,27358,3863205,,
2024年03月11日,26990,3816702,,
2024年03月12日,26964,3833118,,
2024年03月13日,27393,3901169,,
2024年03月14日,27370,3900653,,
2024年03月15日,27466,3917391,,
2024年03月18日,27422,3917156,,
2024年03月19日,27588,3947276,,
2024年03月21日,28277,4050983,,
2024年03月22日,28519,4087692,,
2024年03月25日,28450,4083771,,
2024年03月26日,28344,4070977,,
2024年03月27日,28310,4074771,,
2024年03月28日,28548,4114036,,
2024年03月29日,28559,4120161,,
2024年04月01日,28563,4124444,,
2024年04月02日,28567,4125078,,
2024年04月03日,28332,4134887,,
2024年04月04日,28391,4152625,,
2024年04月05日,27905,4086072,,
2024年04月08日,28366,4157977,,
2024年04月09日,28390,4167225,,
2024年04月10日,28404,4196206,,
2024年04月11日,28356,4192261,,
2024年04月12日,28582,4231009,,
2024年04月15日,28238,4182709,,
2024年04月16日,28072,4163548,,
2024年04月17日,28082,4171407,,
2024年04月18日,27860,4140528,,
2024年04月19日,27854,4145255,,
2024年04月22日,27617,4111941,,
2024年04月23日,27868,4150207,,
2024年04月24日,28203,4205657,,
2024年04月25日,28331,4228789,0.00,6
2024年04月26日,28243,4220691,,
2024年04月30日,28832,4313053,,
2024年05月01日,28573,4277070,,
2024年05月02日,28145,4220370,,
2024年05月07日,28681,4341158,,
2024年05月08日,28878,4378596,,
2024年05月09日,29008,4408279,,
2024年05月10日,29170,4454406,,
2024年05月13日,29274,4472645,,
2024年05月14日,29339,4487098,,
2024年05月15日,29516,4517897,,
2024年05月16日,29373,4497943,,
2024年05月17日,29629,4543999,,
2024年05月20日,29728,4563850,,
2024年05月21日,29868,4589991,,
2024年05月22日,29912,4607187,,
2024年05月23日,29944,4615583,,
2024年05月24日,29769,4592037,,
2024年05月27日,29922,4620006,,
2024年05月28日,29935,4626467,,
2024年05月29日,30031,4641278,,
2024年05月30日,29851,4627294,,
2024年05月31日,29510,4577275,,
2024年06月03日,29833,4630645,,
2024年06月04日,29734,4618477,,
2024年06月05日,29558,4639055,,
2024年06月06日,30002,4713254,,
2024年06月07日,30002,4717688,,
2024年06月10日,30204,4751901,,
2024年06月11日,30346,4777691,,
2024年06月12日,30404,4815212,,
2024年06月13日,30601,4849711,,
2024年06月14日,30755,4878251,,
2024年06月17日,30793,4891803,,
2024年06月18日,31073,4939646,,
2024年06月19日,31196,4971956,,
2024年06月20日,31235,4982248,,
2024年06月21日,31342,4999223,,
2024年06月24日,31448,5026240,,
2024年06月25日,31290,5005418,,
2024年06月26日,31456,5040064,,
2024年06月27日,31703,5086542,,
2024年06月28日,31789,5106374,,
2024年07月01日,31693,5096332,,
2024年07月02日,31873,5131965,,
2024年07月03日,32052,5211256,,
2024年07月04日,32188,5243217,,
2024年07月05日,32129,5239301,,
2024年07月08日,32228,5255445,,
2024年07月09日,32297,5280009,,
2024年07月10日,32442,5336540,,
2024年07月11日,32813,5403730,,
2024年07月12日,32000,5278040,,
2024年07月16日,32136,5306152,,
2024年07月17日,32363,5350729,,
2024年07月18日,31370,5205603,,
2024年07月19日,31451,5227905,,
2024年07月22日,31237,5195660,,
2024年07月23日,31415,5227773,,
2024年07月24日,31191,5195383,,
2024年07月25日,29979,4997558,,
2024年07月26日,29974,4998145,,
2024年07月29日,30234,5038027,,
2024年07月30日,30322,5054483,,
2024年07月31日,29851,4982128,,
2024年08月01日,29763,4970387,,
2024年08月02日,29337,4902280,,
2024年08月05日,28019,4717183,,
2024年08月06日,27091,4559281,,
2024年08月07日,27759,4649079,,
2024年08月08日,27387,4581884,,
2024年08月09日,28298,4741149,,
2024年08月13日,28377,4782151,,
2024年08月14日,28811,4860459,,
2024年08月15日,28975,4900748,,
2024年08月16日,29798,5045485,,
2024年08月19日,29620,5030464,,
2024年08月20日,29611,5036508,,
2024年08月21日,29382,5006218,,
2024年08月22日,29468,5025421,,
2024年08月23日,29378,5012067,,
2024年08月26日,29165,4976468,,
2024年08月27日,29337,5007337,,
2024年08月28日,29266,4999725,,
2024年08月29日,29144,4980411,,
2024年08月30日,29198,4991623,,
2024年09月02日,29789,5094008,,
2024年09月03日,29977,5126703,,
2024年09月04日,28995,4958793,,
2024年09月05日,28629,4942073,,
2024年09月06日,28435,4908992,,
2024年09月09日,27858,4812887,,
2024年09月10日,28331,4896229,,
2024年09月11日,28178,4897033,,
2024年09月12日,28625,4979661,,
2024年09月13日,28576,4973022,,
2024年09月17日,28618,4986391,,
2024年09月18日,28799,5019234,,
2024年09月19日,29125,5084307,,
2024年09月20日,29440,5141413,,
2024年09月24日,29668,5182149,,
2024年09月25日,29657,5184624,,
2024年09月26日,29866,5225113,,
2024年09月27日,30180,5284140,,
2024年09月30日,29562,5177859,,
2024年10月01日,29974,5253582,,
2024年10月02日,29660,5202228,,
2024年10月03日,30324,5359169,,
2024年10月04日,30192,5341270,,
2024年10月07日,30832,5459838,,
2024年10月08日,30418,5387607,,
2024年10月09日,30786,5460101,,
2024年10月10日,31248,5567286,,
2024年10月11日,31023,5529245,,
2024年10月15日,31673,5649044,,
2024年10月16日,31354,5593591,,
2024年10月17日,31574,5639792,,
2024年10月18日,31673,5663643,,
2024年10月21日,31652,5662841,,
2024年10月22日,31872,5705197,,
2024年10月23日,31990,5731558,,
2024年10月24日,31994,5733371,,
2024年10月25日,31931,5722507,,
2024年10月28日,32191,5769574,,
2024年10月29日,32168,5768524,,
2024年10月30日,32299,5796449,,
2024年10月31日,32262,5790582,,
2024年11月01日,31336,5625136,,
2024年11月05日,31456,5648860,,
2024年11月06日,31931,5774383,,
2024年11月07日,33121,6009050,,
2024年11月08日,33044,5999805,,
2024年11月11日,33175,6032312,,
2024年11月12日,33358,6090094,,
2024年11月13日,33509,6125371,,
2024年11月14日,33691,6162270,,
2024年11月15日,33721,6169895,,
2024年11月18日,32751,5994426,,
2024年11月19日,32911,6036193,,
2024年11月20日,33133,6085245,,
2024年11月21日,33182,6099008,,
2024年11月22日,33232,6114426,,
2024年11月25日,33289,6128563,,
2024年11月26日,33388,6149610,,
2024年11月27日,33284,6138356,,
2024年11月28日,32919,6074007,,
2024年11月29日,32695,6035753,,
2024年12月02日,32768,6049289,,
2024年12月03日,32794,6062087,,
2024年12月04日,32779,6102746,,
2024年12月05日,33103,6173608,,
2024年12月06日,32972,6152161,,
2024年12月09日,33010,6164830,,
2024年12月10日,33182,6200002,,
2024年12月11日,33154,6226149,,
2024年12月12日,33543,6305888,,
2024年12月13日,33498,6300543,,
2024年12月16日,33697,6341285,,
2024年12月17日,33906,6387579,,
2024年12月18日,33659,6349737,,
2024年12月19日,32921,6215859,,
2024年12月20日,33532,6333386,,
2024年12月23日,33634,6359319,,
2024年12月24日,34038,6445389,,
2024年12月25日,34398,6519380,,
2024年12月26日,34409,6526029,,
2024年12月27日,34561,6554869,,
2024年12月30日,34182,6515457,,
2025年01月06日,33928,6479861,,
2025年01月07日,34226,6562059,,
2025年01月08日,33819,6629723,,
2025年01月09日,33944,6677818,,
2025年01月10日,33890,6707476,,
2025年01月14日,33296,6589832,,
2025年01月15日,33443,6648546,,
2025年01月16日,33709,6720100,,
2025年01月17日,33378,6668566,,
2025年01月20日,33892,6779905,,
2025年01月21日,33896,6790899,,
2025年01月22日,34073,6826386,,
2025年01月23日,34492,6935051,,
2025年01月24日,34638,6970375,,
2025年01月27日,34381,6923922,,
2025年01月28日,33778,6808375,,
2025年01月29日,34210,6911505,,
2025年01月30日,33849,6847543,,
2025年01月31日,33955,6877949,,
2025年02月03日,34065,6906331,,
2025年02月04日,33730,6844498,,
2025年02月05日,33694,6895027,,
2025年02月06日,33506,6863700,,
2025年02月07日,33340,6837715,,
2025年02月10日,33169,6807414,,
2025年02月12日,33693,6921959,,
2025年02月13日,33878,6997338,,
2025年02月14日,33855,7001255,,
2025年02月17日,33659,6963968,,
2025年02月18日,33606,6960645,,
2025年02月19日,33797,7000104,,
2025年02月20日,33652,6982949,,
2025年02月21日,33229,6896246,,
2025年02月25日,32581,6766169,,
2025年02月26日,32147,6678001,,
2025年02月27日,32221,6701737,,
2025年02月28日,31801,6617854,,
