年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2023年03月30日,15679,4958,,
2023年03月31日,15926,5110,,
2023年04月03日,16032,5059,,
2023年04月04日,16044,5072,,
2023年04月05日,15861,5062,,
2023年04月06日,15752,5015,,
2023年04月07日,15868,5052,,
2023年04月10日,15969,5176,,
2023年04月11日,16083,5213,,
2023年04月12日,16175,5243,,
2023年04月13日,16106,5158,,
2023年04月14日,16204,5193,,
2023年04月17日,16333,5234,,
2023年04月18日,16432,5270,,
2023年04月19日,16423,5282,,
2023年04月20日,16478,5383,,
2023年04月21日,16349,5362,,
2023年04月24日,16327,5359,,
2023年04月25日,16377,5381,,
2023年04月26日,16075,5297,,
2023年04月27日,16031,5284,,
2023年04月28日,16296,5385,,
2023年05月01日,16721,5541,,
2023年05月02日,16804,5576,,
2023年05月08日,16463,5462,,
2023年05月09日,16526,5520,,
2023年05月10日,16431,5489,,
2023年05月11日,16357,5516,,
2023年05月12日,16366,5549,,
2023年05月15日,16498,5605,,
2023年05月16日,16580,5731,,
2023年05月17日,16535,5739,,
2023年05月18日,16785,5738,,
2023年05月19日,16979,5840,,
2023年05月22日,16923,5841,,
2023年05月23日,17026,5899,,
2023年05月24日,16872,5862,,
2023年05月25日,16815,5924,,
2023年05月26日,16894,5957,,
2023年05月29日,17202,6076,,
2023年05月30日,17144,6055,,
2023年05月31日,17046,6021,,
2023年06月01日,16854,5899,,
2023年06月02日,17011,6042,,
2023年06月05日,17401,6247,,
2023年06月06日,17325,6235,,
2023年06月07日,17343,6262,,
2023年06月08日,17350,6354,,
2023年06月09日,17359,6371,,
2023年06月12日,17409,6393,,
2023年06月13日,17570,6398,,
2023年06月14日,17757,6488,,
2023年06月15日,17832,6534,,
2023年06月16日,18020,6614,,
2023年06月19日,18194,6704,,
2023年06月20日,18181,6708,,
2023年06月21日,18017,6647,,
2023年06月22日,17983,6692,,
2023年06月23日,18115,6782,,
2023年06月26日,18004,6741,,
2023年06月27日,17964,6736,,
2023年06月28日,18178,6860,,
2023年06月29日,18238,6905,,
2023年06月30日,18347,6968,,
2023年07月03日,18501,7118,,
2023年07月04日,18548,7170,,
2023年07月05日,18555,7247,,
2023年07月06日,18448,7206,,
2023年07月07日,18195,7212,,
2023年07月10日,17992,7161,,
2023年07月11日,17910,7147,,
2023年07月12日,17858,7164,,
2023年07月13日,17907,7232,,
2023年07月14日,18020,7288,,
2023年07月18日,18159,7351,,
2023年07月19日,18272,7402,,
2023年07月20日,18383,7481,,
2023年07月21日,18328,7483,,
2023年07月24日,18557,7638,,
2023年07月25日,18556,7644,,
2023年07月26日,18579,7687,,
2023年07月27日,18489,7585,,
2023年07月28日,18318,7528,,
2023年07月31日,18656,7686,,
2023年08月01日,18879,7798,,
2023年08月02日,18882,7929,,
2023年08月03日,18607,7886,,
2023年08月04日,18483,7937,,
2023年08月07日,18308,7868,,
2023年08月08日,18574,7993,,
2023年08月09日,18516,8006,,
2023年08月10日,18533,8059,,
2023年08月14日,18613,8134,,
2023年08月15日,18709,8200,,
2023年08月16日,18517,8147,,
2023年08月17日,18487,8156,,
2023年08月18日,18276,8064,,
2023年08月21日,18194,8047,,
2023年08月22日,18389,8138,,
2023年08月23日,18312,8170,,
2023年08月24日,18386,8219,,
2023年08月25日,18357,8302,,
2023年08月28日,18474,8400,,
2023年08月29日,18596,8494,,
2023年08月30日,18798,8586,,
2023年08月31日,18892,8681,,
2023年09月01日,18784,8641,,
2023年09月04日,18886,8720,,
2023年09月05日,18945,8837,,
2023年09月06日,19002,8863,,
2023年09月07日,18893,8861,,
2023年09月08日,18708,8787,,
2023年09月11日,18725,8819,,
2023年09月12日,18823,8968,,
2023年09月13日,18824,9044,,
2023年09月14日,18817,8959,,
2023年09月15日,19022,9067,,
2023年09月19日,18877,9004,,
2023年09月20日,18839,9021,,
2023年09月21日,18789,9038,,
2023年09月22日,18419,8987,,
2023年09月25日,18505,9086,,
2023年09月26日,18547,9155,,
2023年09月27日,18334,9123,,
2023年09月28日,18386,9192,,
2023年09月29日,18469,9275,,
2023年10月02日,18486,9312,,
2023年10月03日,18407,9396,,
2023年10月04日,18077,9227,,
2023年10月05日,18132,9397,,
2023年10月06日,18128,9409,,
2023年10月10日,18397,9573,,
2023年10月11日,18566,9691,,
2023年10月12日,18736,9822,0.00,5
2023年10月13日,18701,9817,,
2023年10月16日,18524,9755,,
2023年10月17日,18676,9943,,
2023年10月18日,18714,10020,,
2023年10月19日,18473,9910,,
2023年10月20日,18320,9844,,
2023年10月23日,18098,9778,,
2023年10月24日,18065,9803,,
2023年10月25日,18180,9866,,
2023年10月26日,18004,9811,,
2023年10月27日,17862,9796,,
2023年10月30日,17733,9753,,
2023年10月31日,17867,9849,,
2023年11月01日,18176,10030,,
2023年11月02日,18254,10216,,
2023年11月06日,18691,10557,,
2023年11月07日,18772,10621,,
2023年11月08日,18833,10683,,
2023年11月09日,18904,10711,,
2023年11月10日,18855,10698,,
2023年11月13日,19036,10834,,
2023年11月14日,19080,10887,,
2023年11月15日,19328,11040,,
2023年11月16日,19490,11135,,
2023年11月17日,19416,11133,,
2023年11月20日,19366,11092,,
2023年11月21日,19283,11042,,
2023年11月22日,19272,11064,,
2023年11月24日,19502,11251,,
2023年11月27日,19492,11254,,
2023年11月28日,19291,11161,,
2023年11月29日,19175,11193,,
2023年11月30日,19194,11222,,
2023年12月01日,19353,11444,,
2023年12月04日,19267,11436,,
2023年12月05日,19262,11529,,
2023年12月06日,19261,11545,,
2023年12月07日,19204,11538,,
2023年12月08日,18798,11303,,
2023年12月11日,19151,11526,,
2023年12月12日,19264,11565,,
2023年12月13日,19299,11694,,
2023年12月14日,19108,11597,,
2023年12月15日,19251,11665,,
2023年12月18日,19197,11649,,
2023年12月19日,19317,11762,,
2023年12月20日,19614,12007,,
2023年12月21日,19337,11843,,
2023年12月22日,19346,11920,,
2023年12月25日,19346,11951,,
2023年12月26日,19362,11999,,
2023年12月27日,19513,12093,,
2023年12月28日,19471,12067,,
2023年12月29日,19485,12234,,
2024年01月04日,19350,12181,,
2024年01月05日,19550,12460,,
2024年01月09日,19621,12957,,
2024年01月10日,19682,13172,,
2024年01月11日,19894,13565,,
2024年01月12日,19842,13703,,
2024年01月15日,19862,13896,,
2024年01月16日,19919,14060,,
2024年01月17日,19995,14114,,
2024年01月18日,19940,14554,,
2024年01月19日,20079,14822,,
2024年01月22日,20287,15104,,
2024年01月23日,20317,15364,,
2024年01月24日,20353,15721,,
2024年01月25日,20385,15915,,
2024年01月26日,20433,16131,,
2024年01月29日,20542,16453,,
2024年01月30日,20560,16658,,
2024年01月31日,20569,16985,,
2024年02月01日,20228,16859,,
2024年02月02日,20369,17339,,
2024年02月05日,20783,17991,,
2024年02月06日,20695,18091,,
2024年02月07日,20696,18323,,
2024年02月08日,20854,18586,,
2024年02月09日,21033,18878,,
2024年02月13日,21130,19119,,
2024年02月14日,21028,19265,,
2024年02月15日,21187,19410,,
2024年02月16日,21320,20005,,
2024年02月19日,21281,20291,,
2024年02月20日,21319,20451,,
2024年02月21日,21216,20352,,
2024年02月22日,21301,21034,,
2024年02月26日,21633,21597,,
2024年02月27日,21617,21751,,
2024年02月28日,21632,22266,,
2024年02月29日,21591,22414,,
2024年03月01日,21634,22655,,
2024年03月04日,21769,23263,,
2024年03月05日,21816,23683,,
2024年03月06日,21587,23599,,
2024年03月07日,21574,23818,,
2024年03月08日,21637,24045,,
2024年03月11日,21386,23993,,
2024年03月12日,21349,24072,,
2024年03月13日,21648,24827,,
2024年03月14日,21666,24917,,
2024年03月15日,21718,25135,,
2024年03月18日,21713,25209,,
2024年03月19日,21800,25609,,
2024年03月21日,22276,26390,,
2024年03月22日,22483,26808,,
2024年03月25日,22372,27134,,
2024年03月26日,22333,27176,,
2024年03月27日,22345,27663,,
2024年03月28日,22449,28042,,
2024年03月29日,22464,28366,,
2024年04月01日,22458,28683,,
2024年04月02日,22444,28665,,
2024年04月03日,22313,28498,,
2024年04月04日,22387,29523,,
2024年04月05日,22108,29293,,
2024年04月08日,22345,29607,,
2024年04月09日,22421,30633,,
2024年04月10日,22416,31115,,
2024年04月11日,22394,31366,,
2024年04月12日,22498,31952,,
2024年04月15日,22263,31933,,
2024年04月16日,22155,32028,,
2024年04月17日,22054,32331,,
2024年04月18日,21953,32324,,
2024年04月19日,21950,32604,,
2024年04月22日,21823,32549,,
2024年04月23日,22010,33093,,
2024年04月24日,22294,33941,,
2024年04月25日,22377,34184,,
2024年04月26日,22336,34339,,
2024年04月30日,22809,35481,,
2024年05月01日,22644,35523,,
2024年05月02日,22366,35535,,
2024年05月07日,22694,36056,,
2024年05月08日,22836,37088,,
2024年05月09日,22943,37571,,
2024年05月10日,23056,37883,,
2024年05月13日,23158,38301,,
2024年05月14日,23238,38736,,
2024年05月15日,23364,39172,,
2024年05月16日,23254,39146,,
2024年05月17日,23468,39507,,
2024年05月20日,23558,40231,,
2024年05月21日,23662,40682,,
2024年05月22日,23635,41029,,
2024年05月23日,23658,41374,,
2024年05月24日,23549,41455,,
2024年05月27日,23613,41752,,
2024年05月28日,23669,42016,,
2024年05月29日,23681,42037,,
2024年05月30日,23475,42451,,
2024年05月31日,23294,42573,,
2024年06月03日,23497,43107,,
2024年06月04日,23475,43305,,
2024年06月05日,23237,43490,,
2024年06月06日,23560,44198,,
2024年06月07日,23614,44589,,
2024年06月10日,23716,44938,,
2024年06月11日,23786,45387,,
2024年06月12日,23739,45297,,
2024年06月13日,23892,46232,,
2024年06月14日,23924,46579,,
2024年06月17日,23880,46629,,
2024年06月18日,24048,47127,,
2024年06月19日,24174,47912,,
2024年06月20日,24229,48163,,
2024年06月21日,24341,48385,,
2024年06月24日,24389,49353,,
2024年06月25日,24360,49474,,
2024年06月26日,24448,50124,,
2024年06月27日,24581,50788,,
2024年06月28日,24640,51274,,
2024年07月01日,24623,51732,,
2024年07月02日,24759,52294,,
2024年07月03日,24837,52459,,
2024年07月04日,25003,53853,,
2024年07月05日,25016,54141,,
2024年07月08日,25029,54167,,
2024年07月09日,25086,54684,,
2024年07月10日,25167,55225,,
2024年07月11日,25423,56014,,
2024年07月12日,24953,55425,,
2024年07月16日,25007,55638,,
2024年07月17日,25124,56181,,
2024年07月18日,24440,55224,,
2024年07月19日,24499,55569,,
2024年07月22日,24319,55474,,
2024年07月23日,24398,55980,,
2024年07月24日,24220,56116,,
2024年07月25日,23398,54348,,
2024年07月26日,23384,54545,,
2024年07月29日,23573,55314,,
2024年07月30日,23614,55736,,
2024年07月31日,23320,55387,,
2024年08月01日,23189,55266,,
2024年08月02日,22809,54907,,
2024年08月05日,21690,52643,,
2024年08月06日,21142,51322,,
2024年08月07日,21607,52504,,
2024年08月08日,21459,52195,,
2024年08月09日,22012,53710,,
2024年08月13日,22144,54203,,
2024年08月14日,22427,55072,,
2024年08月15日,22564,55863,,
2024年08月16日,23143,57411,,
2024年08月19日,23061,57741,,
2024年08月20日,23065,57896,,
2024年08月21日,22904,57859,,
2024年08月22日,22959,58350,,
2024年08月23日,22955,58581,,
2024年08月26日,22779,58404,,
2024年08月27日,22926,58908,,
2024年08月28日,22873,58772,,
2024年08月29日,22804,59356,,
2024年08月30日,22869,59766,,
2024年09月02日,23246,61112,,
2024年09月03日,23384,61563,,
2024年09月04日,22687,59728,,
2024年09月05日,22353,59509,,
2024年09月06日,22224,59328,,
2024年09月09日,21834,58430,,
2024年09月10日,22103,59314,,
2024年09月11日,21918,59067,,
2024年09月12日,22206,60095,,
2024年09月13日,22219,60361,,
2024年09月17日,22257,60652,,
2024年09月18日,22417,61166,,
2024年09月19日,22662,62319,,
2024年09月20日,22910,63001,,
2024年09月24日,23056,63835,,
2024年09月25日,23135,64414,,
2024年09月26日,23311,65135,,
2024年09月27日,23663,66594,,
2024年09月30日,23207,65616,,
2024年10月01日,23447,66526,,
2024年10月02日,23232,66243,,
2024年10月03日,23770,67779,,
2024年10月04日,23621,68092,,
2024年10月07日,24058,69526,,
2024年10月08日,23832,68921,,
2024年10月09日,23943,69400,,
2024年10月10日,24228,70395,,
2024年10月11日,24097,70253,,
2024年10月15日,24525,71792,0.00,6
2024年10月16日,24258,71012,,
2024年10月17日,24366,71972,,
2024年10月18日,24451,72299,,
2024年10月21日,24467,72579,,
2024年10月22日,24568,72934,,
2024年10月23日,24616,73609,,
2024年10月24日,24662,73697,,
2024年10月25日,24593,73675,,
2024年10月28日,24789,74292,,
2024年10月29日,24798,74701,,
2024年10月30日,24870,75437,,
2024年10月31日,24799,75519,,
2024年11月01日,24184,73943,,
2024年11月05日,24327,74576,,
2024年11月06日,24640,75942,,
2024年11月07日,25270,78099,,
2024年11月08日,25252,78230,,
2024年11月11日,25250,78388,,
2024年11月12日,25389,78876,,
2024年11月13日,25370,78816,,
2024年11月14日,25450,79627,,
2024年11月15日,25514,79973,,
2024年11月18日,24881,78073,,
2024年11月19日,25015,78884,,
2024年11月20日,25160,79543,,
2024年11月21日,25168,79852,,
2024年11月22日,25165,80378,,
2024年11月25日,25256,80842,,
2024年11月26日,25273,81122,,
2024年11月27日,25127,80999,,
2024年11月28日,24924,80679,,
2024年11月29日,24762,80422,,
2024年12月02日,24798,80539,,
2024年12月03日,24841,81193,,
2024年12月04日,24871,81990,,
2024年12月05日,25096,82788,,
2024年12月06日,25044,82824,,
2024年12月09日,25057,83022,,
2024年12月10日,25242,83747,,
2024年12月11日,25197,83946,,
2024年12月12日,25439,85061,,
2024年12月13日,25411,85218,,
2024年12月16日,25524,85855,,
2024年12月17日,25632,86283,,
2024年12月18日,25428,86136,,
2024年12月19日,25016,84819,,
2024年12月20日,25366,86301,,
2024年12月23日,25353,86521,,
2024年12月24日,25610,87849,,
2024年12月25日,25815,88849,,
2024年12月26日,25838,89207,,
2024年12月27日,25959,89626,,
2024年12月30日,25782,89013,,
